#Log_File	LOG006																		
#Comment																			
#Device	FireStingGO2_Pocket_Oxygen_Meter																		
#Firmware	3.38																		
#Unique_ID	24796C035B27F293																		
#Manufacturer	Pyro_Science_GmbH																		
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity														
#	XB7-547-207	Water	%air sat.	Sensor	0.0 psu														
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%																
#	XB7-547-207	4-Jun-23	not cal.																
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency												
#	Sensor	Sensor	0 psu	default	15%	400x	4000 Hz												
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	54.700°	21.191°	20.00°C	23.23°C	1016 mbar	48%RH	0.804	0.122	4000 Hz	#NAME?	0.969%/K	0.60 mV	0.000°	0	0.000000/hPa	0.000000/K	#NAME?	0	20.95%O2
#																			
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%air sat.)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)					
1189	6/13/2023 18:15	1.599		16.54	16.54	1007.4	72.6	356400		0	53.321	129.1	0.1	21.33					
1190	6/13/2023 18:20	1.73		16.54	16.54	1007.4	72.4	356700		0	53.208	128.9	0	21.23					
1191	6/13/2023 18:25	1.87		16.54	16.54	1007.4	72.5	357000		0	53.086	128.8	-0.1	21.1					
1192	6/13/2023 18:30	2.006		16.55	16.55	1007.4	72.7	357300		0	52.969	128.7	-0.1	20.95					
1193	6/13/2023 18:35	2.138		16.54	16.54	1007.4	72.9	357600		0	52.856	128.7	0.1	20.79					
1194	6/13/2023 18:40	2.249		16.54	16.54	1007.5	73.1	357900		0	52.762	128.6	-0.1	20.66					
1195	6/13/2023 18:45	2.381		16.55	16.55	1007.5	73.4	358200		0	52.649	128.6	0.1	20.52					
1196	6/13/2023 18:50	2.517		16.54	16.54	1007.4	73.6	358500		0	52.534	128.5	-0.2	20.39					
1197	6/13/2023 18:55	2.677		16.55	16.55	1007.4	73.8	358800		0	52.4	128.4	-0.3	20.29					
1198	6/13/2023 19:00	2.847		16.55	16.55	1007.3	74	359100		0	52.258	128.3	0.1	20.16					
1199	6/13/2023 19:05	2.992		16.55	16.55	1007.2	74.2	359400		0	52.138	128.1	0.2	20.06					
1200	6/13/2023 19:10	3.123		16.55	16.55	1007.3	74.3	359700		0	52.028	128.1	0.2	19.93					
1201	6/13/2023 19:15	3.331		16.55	16.55	1007.4	74.5	360000		0	51.857	127.9	-0.1	19.82					
1202	6/13/2023 19:20	3.486		16.55	16.55	1007.5	74.7	360300		0	51.73	127.7	0.1	19.71					
1203	6/13/2023 19:25	3.659		16.55	16.55	1007.4	74.8	360600		0	51.59	127.5	0	19.6					
1204	6/13/2023 19:30	3.812		16.56	16.56	1007.3	75	360900		0	51.466	127.5	0	19.49					
1205	6/13/2023 19:35	3.992		16.55	16.55	1007.2	75.1	361200		0	51.321	127.2	0.1	19.37					
1206	6/13/2023 19:40	4.203		16.56	16.56	1007.1	75.3	361500		0	51.153	127	0	19.26					
1207	6/13/2023 19:45	4.501		16.55	16.55	1007	75.5	361800		0	50.917	126.6	-0.1	19.16					
1208	6/13/2023 19:50	4.826		16.55	16.55	1006.9	75.6	362100		0	50.662	126.2	0.2	19.04					
1209	6/13/2023 19:55	5.159		16.55	16.55	1007	75.7	362400		0	50.404	125.7	0.2	18.93					
1210	6/13/2023 20:00	5.568		16.56	16.56	1006.9	75.9	362700		0	50.09	125.2	0.2	18.82					
1211	6/13/2023 20:05	6.078		16.56	16.56	1007	76	363000		0	49.705	124.6	0.3	18.71					
1212	6/13/2023 20:10	6.618		16.55	16.55	1007	76.2	363300		0	49.304	123.9	0.2	18.59					
1213	6/13/2023 20:15	7.235		16.56	16.56	1007	76.3	363600		0	48.854	123.1	0	18.48					
1214	6/13/2023 20:20	7.911		16.56	16.56	1007	76.5	363900		0	48.371	122.2	0.3	18.4					
1215	6/13/2023 20:25	8.618		16.56	16.56	1007	76.6	364200		0	47.878	121.3	0.2	18.29					
1216	6/13/2023 20:30	9.258		16.56	16.56	1007.1	76.8	364500		0	47.439	120.5	0.1	18.19					
1217	6/13/2023 20:35	9.926		16.56	16.56	1007.1	76.9	364800		0	46.992	119.7	0	18.08					
1218	6/13/2023 20:40	10.639		16.56	16.56	1007.2	77.1	365100		0	46.524	118.8	0.2	18					
1219	6/13/2023 20:45	11.348		16.56	16.56	1007.3	77.2	365400		0	46.069	117.9	0.1	17.93					
1220	6/13/2023 20:50	11.877		16.56	16.56	1007.2	77.3	365700		0	45.736	117.2	0.1	17.85					
1221	6/13/2023 20:55	12.377		16.57	16.57	1007.2	77.4	366000		0	45.426	116.6	0.1	17.77					
1222	6/13/2023 21:00	12.903		16.57	16.57	1007.1	77.6	366300		0	45.106	116	0.1	17.69					
1223	6/13/2023 21:05	13.416		16.56	16.56	1007.2	77.7	366600		0	44.798	115.3	0.1	17.65					
1224	6/13/2023 21:10	13.911		16.56	16.56	1007.1	77.9	366900		0	44.506	114.6	0.2	17.57					
1225	6/13/2023 21:15	14.416		16.57	16.57	1007.1	78	367200		0	44.211	114	0.3	17.51					
1226	6/13/2023 21:20	14.917		16.57	16.57	1007	78.1	367500		0	43.923	113.4	0.1	17.44					
1227	6/13/2023 21:25	15.403		16.57	16.57	1007.1	78.2	367800		0	43.648	112.7	0.3	17.38					
1228	6/13/2023 21:30	16.003		16.58	16.58	1007.3	78.3	368100		0	43.311	112.1	0.4	17.31					
1229	6/13/2023 21:35	16.6		16.57	16.57	1007.3	78.4	368400		0	42.985	111.4	0.2	17.24					
1230	6/13/2023 21:40	17.2		16.57	16.57	1007.3	78.5	368700		0	42.661	110.6	0.3	17.17					
1231	6/13/2023 21:45	17.864		16.58	16.58	1007.4	78.6	369000		0	42.309	109.9	0.4	17.1					
1232	6/13/2023 21:50	18.583		16.58	16.58	1007.4	78.7	369300		0	41.935	109.1	0.2	17.03					
1233	6/13/2023 21:55	19.222		16.58	16.58	1007.2	78.8	369600		0	41.611	108.3	0.3	16.94					
1234	6/13/2023 22:00	19.858		16.58	16.58	1007.2	78.9	369900		0	41.293	107.6	0.2	16.86					
1235	6/13/2023 22:05	20.577		16.57	16.57	1007.3	79	370200		0	40.94	106.8	0.3	16.8					
1236	6/13/2023 22:10	21.278		16.57	16.57	1007.2	79.1	370500		0	40.603	106.1	0.2	16.72					
1237	6/13/2023 22:15	21.974		16.58	16.58	1007	79.2	370800		0	40.275	105.3	0.3	16.66					
1238	6/13/2023 22:20	22.67		16.58	16.58	1007.1	79.3	371100		0	39.951	104.6	0.3	16.58					
1239	6/13/2023 22:25	23.334		16.58	16.58	1007.1	79.4	371400		0	39.648	103.9	0.2	16.54					
1240	6/13/2023 22:30	24.037		16.58	16.58	1007	79.5	371700		0	39.334	103.3	0.2	16.46					
1241	6/13/2023 22:35	24.628		16.58	16.58	1007	79.5	372000		0	39.074	102.6	0.1	16.38					
1242	6/13/2023 22:40	25.317		16.58	16.58	1007	79.6	372300		0	38.776	101.9	0.1	16.34					
1243	6/13/2023 22:45	25.974		16.58	16.58	1006.8	79.7	372600		0	38.498	101.3	0.2	16.27					
1244	6/13/2023 22:50	26.528		16.58	16.58	1006.8	79.8	372900		0	38.265	100.7	0.5	16.21					
1245	6/13/2023 22:55	27.126		16.59	16.59	1006.8	79.8	373200		0	38.017	100.1	0.1	16.14					
1246	6/13/2023 23:00	27.688		16.59	16.59	1006.8	79.9	373500		0	37.788	99.5	0.2	16.07					
1247	6/13/2023 23:05	28.268		16.58	16.58	1006.9	80	373800		0	37.555	99.1	0.1	16					
1248	6/13/2023 23:10	28.694		16.58	16.58	1006.7	80.1	374100		0	37.389	98.7	0.2	15.95					
1249	6/13/2023 23:15	29.234		16.59	16.59	1006.7	80.2	374400		0	37.176	98.2	0.3	15.9					
1250	6/13/2023 23:20	29.667		16.59	16.59	1006.5	80.3	374700		0	37.01	97.7	0.3	15.85					
1251	6/13/2023 23:25	30.168		16.59	16.59	1006.6	80.3	375000		0	36.817	97.4	0.2	15.79					
1252	6/13/2023 23:30	30.519		16.59	16.59	1006.6	80.4	375300		0	36.683	97	0.3	15.73					
1253	6/13/2023 23:35	30.937		16.59	16.59	1006.5	80.5	375600		0	36.528	96.5	0.1	15.68					
1254	6/13/2023 23:40	31.311		16.59	16.59	1006.4	80.6	375900		0	36.39	96.2	0.1	15.63					
1255	6/13/2023 23:45	31.694		16.59	16.59	1006.3	80.7	376200		0	36.249	95.9	0.2	15.6					
1256	6/13/2023 23:50	32.111		16.59	16.59	1006.4	80.7	376500		0	36.096	95.5	0.2	15.55					
1257	6/13/2023 23:55	32.467		16.59	16.59	1006.3	80.8	376800		0	35.967	95.2	0.3	15.51					
1258	6/14/2023 0:00	32.941		16.6	16.6	1006.4	80.8	377100		0	35.796	94.9	0.2	15.45					
1259	6/14/2023 0:05	33.26		16.59	16.59	1006.3	80.9	377400		0	35.684	94.5	0.3	15.42					
1260	6/14/2023 0:10	33.568		16.6	16.6	1006.3	81	377700		0	35.575	94.2	0	15.37					
1261	6/14/2023 0:15	33.821		16.6	16.6	1006.3	81	378000		0	35.486	94	0.3	15.34					
1262	6/14/2023 0:20	33.957		16.6	16.6	1006.2	81.1	378300		0	35.439	93.9	0	15.31					
1263	6/14/2023 0:25	34.075		16.6	16.6	1006.2	81.1	378600		0	35.399	93.8	0.3	15.26					
1264	6/14/2023 0:30	34.205		16.6	16.6	1006.1	81.2	378900		0	35.354	93.8	0.2	15.21					
1265	6/14/2023 0:35	34.26		16.6	16.6	1006.1	81.2	379200		0	35.335	93.6	0.3	15.17					
1266	6/14/2023 0:40	34.458		16.6	16.6	1006	81.3	379500		0	35.268	93.5	0.3	15.12					
1267	6/14/2023 0:45	34.586		16.6	16.6	1006.1	81.4	379800		0	35.223	93.5	0.5	15.07					
1268	6/14/2023 0:50	34.727		16.6	16.6	1006.1	81.5	380100		0	35.175	93.4	0.2	15.02					
1269	6/14/2023 0:55	34.819		16.6	16.6	1006	81.6	380400		0	35.145	93.3	0.3	15.01					
1270	6/14/2023 1:00	35.05		16.6	16.6	1006	81.7	380700		0	35.066	93.1	0.2	15					
1271	6/14/2023 1:05	35.258		16.6	16.6	1005.8	81.7	381000		0	34.997	92.9	0.3	14.96					
1272	6/14/2023 1:10	35.371		16.6	16.6	1005.9	81.8	381300		0	34.958	92.8	0.3	14.92					
1273	6/14/2023 1:15	35.53		16.61	16.61	1005.8	81.8	381600		0	34.905	92.7	0.4	14.89					
1274	6/14/2023 1:20	35.686		16.6	16.6	1005.7	81.9	381900		0	34.854	92.6	0.3	14.87					
1275	6/14/2023 1:25	35.844		16.6	16.6	1005.7	82	382200		0	34.801	92.4	0.3	14.85					
1276	6/14/2023 1:30	36.033		16.61	16.61	1005.8	82	382500		0	34.736	92.3	0.2	14.83					
1277	6/14/2023 1:35	36.181		16.6	16.6	1005.6	82.1	382800		0	34.69	92.2	0.3	14.8					
1278	6/14/2023 1:40	36.389		16.6	16.6	1005.5	82.1	383100		0	34.622	92	0.1	14.75					
1279	6/14/2023 1:45	36.464		16.61	16.61	1005.6	82.2	383400		0	34.596	91.9	0.1	14.72					
1280	6/14/2023 1:50	36.681		16.61	16.61	1005.5	82.3	383700		0	34.525	91.8	0.4	14.69					
1281	6/14/2023 1:55	36.83		16.61	16.61	1005.4	82.3	384000		0	34.478	91.7	0.3	14.64					
1282	6/14/2023 2:00	36.93		16.61	16.61	1005.4	82.4	384300		0	34.445	91.6	0	14.61					
1283	6/14/2023 2:05	37.083		16.6	16.6	1005.3	82.5	384600		0	34.397	91.5	0.3	14.58					
1284	6/14/2023 2:10	37.321		16.61	16.61	1005.2	82.6	384900		0	34.32	91.3	0.3	14.57					
1285	6/14/2023 2:15	37.419		16.61	16.61	1005.2	82.6	385200		0	34.289	91.3	0.5	14.56					
1286	6/14/2023 2:20	37.559		16.61	16.61	1005.1	82.7	385500		0	34.245	91	0.4	14.55					
1287	6/14/2023 2:25	37.762		16.6	16.6	1005.1	82.8	385800		0	34.18	91	0.4	14.56					
1288	6/14/2023 2:30	37.864		16.6	16.6	1005	82.9	386100		0	34.149	90.8	0.2	14.59					
1289	6/14/2023 2:35	38.121		16.6	16.6	1005	83	386400		0	34.068	90.7	0.1	14.62					
1290	6/14/2023 2:40	38.201		16.61	16.61	1004.9	83.1	386700		0	34.042	90.5	0.5	14.65					
1291	6/14/2023 2:45	38.389		16.61	16.61	1004.8	83.2	387000		0	33.984	90.4	0.2	14.67					
1292	6/14/2023 2:50	38.443		16.6	16.6	1004.7	83.3	387300		0	33.969	90.2	0.5	14.7					
1293	6/14/2023 2:55	38.558		16.61	16.61	1004.7	83.3	387600		0	33.932	90.2	0.3	14.73					
1294	6/14/2023 3:00	38.732		16.61	16.61	1004.6	83.4	387900		0	33.879	90	0.5	14.74					
1295	6/14/2023 3:05	38.822		16.61	16.61	1004.5	83.4	388200		0	33.851	89.9	0.4	14.78					
1296	6/14/2023 3:10	38.978		16.61	16.61	1004.5	83.5	388500		0	33.802	89.8	0.3	14.79					
1297	6/14/2023 3:15	39.128		16.61	16.61	1004.5	83.5	388800		0	33.756	89.6	0.2	14.83					
1298	6/14/2023 3:20	39.233		16.61	16.61	1004.4	83.6	389100		0	33.724	89.5	0.2	14.83					
1299	6/14/2023 3:25	39.45		16.61	16.61	1004.4	83.7	389400		0	33.657	89.4	0.3	14.86					
1300	6/14/2023 3:30	39.529		16.61	16.61	1004.4	83.7	389700		0	33.634	89.3	0.4	14.87					
1301	6/14/2023 3:35	39.655		16.6	16.6	1004.3	83.8	390000		0	33.596	89.1	0.3	14.89					
1302	6/14/2023 3:40	39.852		16.61	16.61	1004.2	83.9	390300		0	33.537	89	0.4	14.91					
1303	6/14/2023 3:45	40.041		16.61	16.61	1004.1	83.9	390600		0	33.48	88.8	0.5	14.94					
1304	6/14/2023 3:50	40.215		16.61	16.61	1004.1	83.9	390900		0	33.428	88.7	0.3	14.97					
1305	6/14/2023 3:55	40.277		16.61	16.61	1004	84	391200		0	33.409	88.5	0.2	15.02					
1306	6/14/2023 4:00	40.356		16.6	16.6	1003.9	84.1	391500		0	33.387	88.4	0.3	15.06					
1307	6/14/2023 4:05	40.433		16.61	16.61	1003.8	84.1	391800		0	33.364	88.3	0.4	15.1					
1308	6/14/2023 4:10	40.605		16.6	16.6	1003.9	84.1	392100		0	33.312	88.2	0.4	15.13					
1309	6/14/2023 4:15	40.68		16.6	16.6	1003.9	84.2	392400		0	33.289	88.1	0.3	15.15					
1310	6/14/2023 4:20	40.758		16.61	16.61	1003.9	84.2	392700		0	33.265	88	0.2	15.17					
1311	6/14/2023 4:25	40.847		16.61	16.61	1003.9	84.2	393000		0	33.238	87.9	0.3	15.17					
1312	6/14/2023 4:30	40.938		16.6	16.6	1003.9	84.2	393300		0	33.211	87.8	0.6	15.18					
1313	6/14/2023 4:35	41.097		16.61	16.61	1003.9	84.3	393600		0	33.163	87.7	0.5	15.19					
1314	6/14/2023 4:40	41.127		16.6	16.6	1003.9	84.3	393900		0	33.155	87.7	0.2	15.2					
1315	6/14/2023 4:45	41.292		16.61	16.61	1003.8	84.3	394200		0	33.106	87.6	0.5	15.22					
1316	6/14/2023 4:50	41.39		16.61	16.61	1003.9	84.3	394500		0	33.077	87.5	0.3	15.23					
1317	6/14/2023 4:55	41.425		16.6	16.6	1003.8	84.4	394800		0	33.068	87.5	0.5	15.25					
1318	6/14/2023 5:00	41.455		16.61	16.61	1003.8	84.4	395100		0	33.059	87.4	0.2	15.29					
1319	6/14/2023 5:05	41.627		16.6	16.6	1003.8	84.5	395400		0	33.009	87.3	0.2	15.33					
1320	6/14/2023 5:10	41.667		16.61	16.61	1003.8	84.5	395700		0	32.996	87.2	0.2	15.39					
1321	6/14/2023 5:15	41.883		16.61	16.61	1003.8	84.5	396000		0	32.933	87	0.2	15.44					
1322	6/14/2023 5:20	41.89		16.6	16.6	1003.7	84.5	396300		0	32.932	86.9	0.3	15.53					
1323	6/14/2023 5:25	41.995		16.6	16.6	1003.8	84.5	396600		0	32.9	86.8	0.4	15.61					
1324	6/14/2023 5:30	41.989		16.6	16.6	1003.8	84.5	396900		0	32.902	86.6	0.1	15.7					
1325	6/14/2023 5:35	42.163		16.6	16.6	1003.8	84.5	397200		0	32.852	86.5	0.2	15.78					
1326	6/14/2023 5:40	42.225		16.6	16.6	1003.7	84.5	397500		0	32.835	86.4	0.2	15.86					
1327	6/14/2023 5:45	42.248		16.6	16.6	1003.7	84.5	397800		0	32.827	86.3	0.4	15.91					
1328	6/14/2023 5:50	42.385		16.6	16.6	1003.7	84.5	398100		0	32.788	86.3	0.2	15.95					
1329	6/14/2023 5:55	42.447		16.6	16.6	1003.8	84.5	398400		0	32.769	86.2	0.3	16.03					
1330	6/14/2023 6:00	42.503		16.6	16.6	1003.7	84.5	398700		0	32.753	86	0.2	16.09					
1331	6/14/2023 6:05	42.526		16.6	16.6	1003.8	84.4	399000		0	32.746	86	0.4	16.15					
1332	6/14/2023 6:10	42.646		16.6	16.6	1003.8	84.4	399300		0	32.712	85.9	0.3	16.19					
1333	6/14/2023 6:15	42.641		16.6	16.6	1003.8	84.4	399600		0	32.713	85.8	0.2	16.23					
1334	6/14/2023 6:20	42.75		16.6	16.6	1003.8	84.4	399900		0	32.682	85.8	0.3	16.27					
1335	6/14/2023 6:25	42.867		16.6	16.6	1003.8	84.3	400200		0	32.649	85.7	0.2	16.33					
1336	6/14/2023 6:30	42.871		16.6	16.6	1003.7	84.3	400500		0	32.648	85.5	0.2	16.4					
1337	6/14/2023 6:35	42.99		16.6	16.6	1003.8	84.3	400800		0	32.613	85.5	0.3	16.5					
1338	6/14/2023 6:40	43.067		16.59	16.59	1003.7	84.2	401100		0	32.592	85.3	0.2	16.58					
1339	6/14/2023 6:45	43.105		16.6	16.6	1003.7	84.2	401400		0	32.581	85.2	0.2	16.68					
1340	6/14/2023 6:50	43.217		16.59	16.59	1003.7	84.2	401700		0	32.549	85.2	0.3	16.77					
1341	6/14/2023 6:55	43.2		16.6	16.6	1003.7	84.2	402000		0	32.554	85	0.3	16.85					
1342	6/14/2023 7:00	43.261		16.59	16.59	1003.6	84.1	402300		0	32.539	84.9	0.3	16.95					
1343	6/14/2023 7:05	43.309		16.59	16.59	1003.6	84.1	402600		0	32.524	84.8	0.2	17.04					
1344	6/14/2023 7:10	43.38		16.59	16.59	1003.7	84	402900		0	32.504	84.7	0.4	17.1					
1345	6/14/2023 7:15	43.548		16.59	16.59	1003.7	83.9	403200		0	32.456	84.6	0.1	17.12					
1346	6/14/2023 7:20	43.584		16.59	16.59	1003.7	83.8	403500		0	32.445	84.5	0.1	17.13					
1347	6/14/2023 7:25	43.578		16.59	16.59	1003.8	83.8	403800		0	32.445	84.5	0.1	17.13					
1348	6/14/2023 7:30	43.717		16.59	16.59	1003.8	83.8	404100		0	32.405	84.4	0.2	17.14					
1349	6/14/2023 7:35	43.804		16.59	16.59	1003.9	83.8	404400		0	32.381	84.4	0	17.15					
1350	6/14/2023 7:40	43.744		16.59	16.59	1004	83.8	404700		0	32.397	84.3	-0.2	17.18					
1351	6/14/2023 7:45	43.848		16.59	16.59	1003.8	83.8	405000		0	32.37	84.2	0.1	17.21					
1352	6/14/2023 7:50	43.973		16.59	16.59	1003.8	83.8	405300		0	32.334	84.1	0.2	17.26					
1353	6/14/2023 7:55	43.927		16.58	16.58	1003.8	83.7	405600		0	32.349	84.2	0.2	17.3					
1354	6/14/2023 8:00	44.034		16.58	16.58	1003.7	83.7	405900		0	32.319	84	0.3	17.37					
1355	6/14/2023 8:05	44.093		16.58	16.58	1003.9	83.7	406200		0	32.301	84	0.1	17.43					
1356	6/14/2023 8:10	44.201		16.58	16.58	1003.7	83.7	406500		0	32.273	83.9	0.3	17.52					
1357	6/14/2023 8:15	44.158		16.59	16.59	1003.6	83.7	406800		0	32.285	83.7	0.1	17.68					
1358	6/14/2023 8:20	44.267		16.59	16.59	1003.6	83.5	407100		0	32.255	83.6	0.4	17.82					
1359	6/14/2023 8:25	44.34		16.58	16.58	1003.5	83.5	407400		0	32.236	83.4	0	17.9					
1360	6/14/2023 8:30	44.375		16.58	16.58	1003.5	83.4	407700		0	32.226	83.4	0.2	17.99					
1361	6/14/2023 8:35	44.5		16.58	16.58	1003.4	83.4	408000		0	32.193	83.2	0.4	18.05					
1362	6/14/2023 8:40	44.501		16.58	16.58	1003.5	83.3	408300		0	32.192	83.2	0.3	18.1					
1363	6/14/2023 8:45	44.556		16.58	16.58	1003.4	83.2	408600		0	32.177	83.1	0.2	18.13					
1364	6/14/2023 8:50	44.621		16.58	16.58	1003.4	83.2	408900		0	32.159	83	0.2	18.16					
1365	6/14/2023 8:55	44.742		16.58	16.58	1003.4	83.1	409200		0	32.126	82.9	0.3	18.16					
1366	6/14/2023 9:00	44.808		16.57	16.57	1003.4	83.1	409500		0	32.109	82.9	0.3	18.17					
1367	6/14/2023 9:05	44.771		16.58	16.58	1003.4	83.1	409800		0	32.118	82.8	0.3	18.18					
1368	6/14/2023 9:10	44.828		16.58	16.58	1003.4	83	410100		0	32.103	82.7	0.2	18.17					
1369	6/14/2023 9:15	44.955		16.58	16.58	1003.3	83	410400		0	32.068	82.8	0.3	18.19					
1370	6/14/2023 9:20	44.935		16.57	16.57	1003.3	83	410700		0	32.075	82.7	0.2	18.23					
1371	6/14/2023 9:25	45.107		16.58	16.58	1003.2	82.9	411000		0	32.027	82.5	0.2	18.22					
1372	6/14/2023 9:30	45.224		16.58	16.58	1003.2	82.9	411300		0	31.996	82.5	-0.1	18.17					
1373	6/14/2023 9:35	45.291		16.58	16.58	1003.1	82.9	411600		0	31.979	82.5	0.1	18.09					
1374	6/14/2023 9:40	45.322		16.57	16.57	1003.1	83	411900		0	31.971	82.5	0.1	18.03					
1375	6/14/2023 9:45	45.352		16.58	16.58	1003.1	83	412200		0	31.962	82.5	0	17.95					
1376	6/14/2023 9:50	45.368		16.57	16.57	1003.1	83	412500		0	31.959	82.5	0.2	17.87					
1377	6/14/2023 9:55	45.55		16.57	16.57	1003	83	412800		0	31.911	82.5	-0.2	17.77					
1378	6/14/2023 10:00	45.548		16.57	16.57	1003	83	413100		0	31.911	82.5	0	17.69					
1379	6/14/2023 10:05	45.54		16.56	16.56	1003.1	83.1	413400		0	31.913	82.5	0.2	17.61					
1380	6/14/2023 10:10	45.706		16.57	16.57	1003	83.1	413700		0	31.868	82.5	0.1	17.55					
1381	6/14/2023 10:15	45.821		16.57	16.57	1002.9	83.1	414000		0	31.837	82.5	0.3	17.45					
1382	6/14/2023 10:20	45.881		16.57	16.57	1003.1	83.2	414300		0	31.82	82.5	0.2	17.36					
1383	6/14/2023 10:25	45.931		16.57	16.57	1003.1	83.2	414600		0	31.805	82.5	0.1	17.26					
1384	6/14/2023 10:30	45.948		16.57	16.57	1003.2	83.3	414900		0	31.801	82.5	0.2	17.14					
1385	6/14/2023 10:35	45.994		16.57	16.57	1003.2	83.3	415200		0	31.788	82.5	0.4	17.04					
1386	6/14/2023 10:40	46.078		16.56	16.56	1003	83.5	415500		0	31.768	82.5	0.3	17.03					
1387	6/14/2023 10:45	46.18		16.57	16.57	1002.9	83.4	415800		0	31.742	82.4	0.2	17.05					
1388	6/14/2023 10:50	46.396		16.57	16.57	1002.8	83.4	416100		0	31.685	82.3	0.4	17.01					
1389	6/14/2023 10:55	46.445		16.56	16.56	1002.7	83.5	416400		0	31.672	82.3	0.5	16.98					
1390	6/14/2023 11:00	46.587		16.57	16.57	1002.7	83.6	416700		0	31.634	82.3	0.3	17.02					
1391	6/14/2023 11:05	46.632		16.56	16.56	1002.6	83.7	417000		0	31.624	82.2	0.4	17.12					
1392	6/14/2023 11:10	46.786		16.56	16.56	1002.5	83.8	417300		0	31.585	82.1	0.2	17.29					
1393	6/14/2023 11:15	46.67		16.57	16.57	1002.6	83.9	417600		0	31.614	81.9	0.2	17.6					
1394	6/14/2023 11:20	46.812		16.56	16.56	1002.5	83.7	417900		0	31.578	81.6	0.3	18.01					
1395	6/14/2023 11:25	46.913		16.56	16.56	1002.5	83.6	418200		0	31.552	81.4	0.1	18.34					
1396	6/14/2023 11:30	46.945		16.56	16.56	1002.4	83.5	418500		0	31.544	81.1	0	18.77					
1397	6/14/2023 11:35	47.104		16.55	16.55	1002.3	83.3	418800		0	31.505	80.8	0.2	18.99					
1398	6/14/2023 11:40	47.161		16.55	16.55	1002.4	83	419100		0	31.488	80.6	0.1	19.12					
1399	6/14/2023 11:45	47.222		16.56	16.56	1002.3	82.8	419400		0	31.472	80.5	0.1	19.2					
1400	6/14/2023 11:50	47.331		16.56	16.56	1002.3	82.8	419700		0	31.443	80.3	0.2	19.28					
1401	6/14/2023 11:55	47.288		16.56	16.56	1002.4	82.8	420000		0	31.454	80.2	0	19.43					
1402	6/14/2023 12:00	47.427		16.55	16.55	1002.4	82.6	420300		0	31.418	80	0.2	19.56					
1403	6/14/2023 12:05	47.459		16.56	16.56	1002.4	82.6	420600		0	31.409	80	0.2	19.73					
1404	6/14/2023 12:10	47.653		16.56	16.56	1002.3	82.4	420900		0	31.359	79.7	0	20.02					
1405	6/14/2023 12:15	47.634		16.55	16.55	1002.3	82.2	421200		0	31.366	79.5	0.2	20.22					
1406	6/14/2023 12:20	47.73		16.55	16.55	1002.3	82.1	421500		0	31.34	79.4	0.5	20.45					
1407	6/14/2023 12:25	47.81		16.55	16.55	1002.3	81.9	421800		0	31.318	79.2	0.2	20.84					
1408	6/14/2023 12:30	47.857		16.55	16.55	1002.3	81.7	422100		0	31.307	78.8	0.2	21.32					
1409	6/14/2023 12:35	47.936		16.55	16.55	1002.3	80.6	422400		0	31.287	78.5	0.1	21.8					
1410	6/14/2023 12:40	48.044		16.54	16.54	1002.2	80.7	422700		0	31.261	78.2	0.3	22.29					
1411	6/14/2023 12:45	48.137		16.54	16.54	1002.1	80.1	423000		0	31.238	77.9	0.2	22.7					
1412	6/14/2023 12:50	48.118		16.55	16.55	1002	79.8	423300		0	31.243	77.5	0.2	23.07					
1413	6/14/2023 12:55	48.206		16.54	16.54	1002	78.9	423600		0	31.221	77	0.2	23.52					
1414	6/14/2023 13:00	48.288		16.55	16.55	1002	78.3	423900		0	31.199	76.8	0.3	23.48					
1415	6/14/2023 13:05	48.373		16.54	16.54	1002.1	78.3	424200		0	31.176	76.8	-0.2	23.16					
1416	6/14/2023 13:10	48.457		16.55	16.55	1002.2	78.4	424500		0	31.153	76.9	0.1	22.84					
1417	6/14/2023 13:15	48.497		16.54	16.54	1002.3	78.3	424800		0	31.142	77.1	0	22.6					
1418	6/14/2023 13:20	48.598		16.54	16.54	1002.2	78.6	425100		0	31.117	77.3	0.1	22.44					
1419	6/14/2023 13:25	48.67		16.55	16.55	1002.2	77.9	425400		0	31.099	77.1	0.1	22.63					
1420	6/14/2023 13:30	48.729		16.54	16.54	1002.1	77.5	425700		0	31.086	77.1	0.1	22.45					
1421	6/14/2023 13:35	48.797		16.54	16.54	1002.2	77.5	426000		0	31.067	77.1	0.2	22.26					
1422	6/14/2023 13:40	48.922		16.54	16.54	1002.2	77.8	426300		0	31.034	77.2	0.1	22.18					
1423	6/14/2023 13:45	48.882		16.54	16.54	1002.2	77.7	426600		0	31.046	77.1	0	22.27					
1424	6/14/2023 13:50	49.045		16.54	16.54	1002.3	77.9	426900		0	31.002	77.1	0.1	22.11					
1425	6/14/2023 13:55	49.061		16.55	16.55	1002.3	77.8	427200		0	30.997	77	0	21.98					
