datetime_est,plot,depth,vwc_m3m3,ec_uscm
2023-06-02 13:45,Freshwater,30,0.331800474,80
2023-06-02 13:45,Saltwater,5,0.352533729,111.4
2023-06-02 13:45,Saltwater,15,0.317421797,87
2023-06-02 13:45,Saltwater,30,0.2952665,77
2023-06-02 14:00,Control,5,0.31486657,83.66666667
2023-06-02 14:00,Control,15,0.306128476,56
2023-06-02 14:00,Control,30,0.364147972,126
2023-06-02 14:00,Freshwater,5,0.357489539,110
2023-06-02 14:00,Freshwater,15,0.318168892,79.6
2023-06-02 14:00,Freshwater,30,0.331632125,78.2
2023-06-02 14:00,Saltwater,5,0.352214099,111.8
2023-06-02 14:00,Saltwater,15,0.316447392,86
2023-06-02 14:00,Saltwater,30,0.294943767,76
2023-06-02 14:15,Control,5,0.314729512,82.33333333
2023-06-02 14:15,Control,15,0.305680451,54.5
2023-06-02 14:15,Control,30,0.364378126,126.6666667
2023-06-02 14:15,Freshwater,5,0.357152066,108
2023-06-02 14:15,Freshwater,15,0.317965632,79.8
2023-06-02 14:15,Freshwater,30,0.331524289,78
2023-06-02 14:15,Saltwater,5,0.352158242,110.6
2023-06-02 14:15,Saltwater,15,0.316372139,86.2
2023-06-02 14:15,Saltwater,30,0.295158664,75.8
2023-06-02 14:30,Control,5,0.314353249,83.33333333
2023-06-02 14:30,Control,15,0.305461288,57.5
2023-06-02 14:30,Control,30,0.364228138,126
2023-06-02 14:30,Freshwater,5,0.356941824,109.8
2023-06-02 14:30,Freshwater,15,0.317947013,79.4
2023-06-02 14:30,Freshwater,30,0.332279918,76.8
2023-06-02 14:30,Saltwater,5,0.352058939,110
2023-06-02 14:30,Saltwater,15,0.316342659,86.2
2023-06-02 14:30,Saltwater,30,0.29480102,76.8
2023-06-02 14:45,Control,5,0.314169643,83
2023-06-02 14:45,Control,15,0.305207214,56
2023-06-02 14:45,Control,30,0.363778174,124.6666667
2023-06-02 14:45,Freshwater,5,0.356805284,108
2023-06-02 14:45,Freshwater,15,0.31768712,79.4
2023-06-02 14:45,Freshwater,30,0.330930802,77.6
2023-06-02 14:45,Saltwater,5,0.352032562,110.6
2023-06-02 14:45,Saltwater,15,0.315999755,85.4
2023-06-02 14:45,Saltwater,30,0.294676892,76.2
2023-06-02 15:00,Control,5,0.314151541,82.33333333
2023-06-02 15:00,Control,15,0.305341039,55.5
2023-06-02 15:00,Control,30,0.363511816,120.3333333
2023-06-02 15:00,Freshwater,5,0.356847177,108.6
2023-06-02 15:00,Freshwater,15,0.317576957,79.6
2023-06-02 15:00,Freshwater,30,0.330612724,77
2023-06-02 15:00,Saltwater,5,0.351968946,110.4
2023-06-02 15:00,Saltwater,15,0.315798823,87
2023-06-02 15:00,Saltwater,30,0.294423206,76.2
2023-06-02 15:15,Control,5,0.314046808,81.33333333
2023-06-02 15:15,Control,15,0.305176182,54
2023-06-02 15:15,Control,30,0.363260974,123.6666667
2023-06-02 15:15,Freshwater,5,0.356459277,108.2
2023-06-02 15:15,Freshwater,15,0.317479206,79.4
2023-06-02 15:15,Freshwater,30,0.330466874,77.4
2023-06-02 15:15,Saltwater,5,0.351532947,111.6
2023-06-02 15:15,Saltwater,15,0.31571814,86.2
2023-06-02 15:15,Saltwater,30,0.294393725,75.8
2023-06-02 15:30,Control,5,0.313993795,81.66666667
2023-06-02 15:30,Control,15,0.304829011,54.5
2023-06-02 15:30,Control,30,0.36354802,126
2023-06-02 15:30,Freshwater,5,0.356489533,109.2
2023-06-02 15:30,Freshwater,15,0.317310857,79
2023-06-02 15:30,Freshwater,30,0.330203102,77.4
2023-06-02 15:30,Saltwater,5,0.351609751,109.2
2023-06-02 15:30,Saltwater,15,0.315595563,86
2023-06-02 15:30,Saltwater,30,0.294074871,76.8
2023-06-02 15:45,Control,5,0.313740367,81
2023-06-02 15:45,Control,15,0.304689367,55.5
2023-06-02 15:45,Control,30,0.36354802,124.3333333
2023-06-02 15:45,Freshwater,5,0.355968971,107.4
2023-06-02 15:45,Freshwater,15,0.317113804,79.8
2023-06-02 15:45,Freshwater,30,0.330075095,77
2023-06-02 15:45,Saltwater,5,0.351355289,110.4
2023-06-02 15:45,Saltwater,15,0.315396959,86
2023-06-02 15:45,Saltwater,30,0.293920487,76.2
2023-06-02 16:00,Control,5,0.313620118,83
2023-06-02 16:00,Control,15,0.304493478,55
2023-06-02 16:00,Control,30,0.362918329,125
2023-06-02 16:00,Freshwater,5,0.355954231,107.6
2023-06-02 16:00,Freshwater,15,0.316853135,79.6
2023-06-02 16:00,Freshwater,30,0.330013806,77
2023-06-02 16:00,Saltwater,5,0.351168321,112
2023-06-02 16:00,Saltwater,15,0.315455919,86
2023-06-02 16:00,Saltwater,30,0.293797911,76.4
2023-06-02 16:15,Control,5,0.313271008,85
2023-06-02 16:15,Control,15,0.304161823,54
2023-06-02 16:15,Control,30,0.362853679,123.6666667
2023-06-02 16:15,Freshwater,5,0.355425135,108.2
2023-06-02 16:15,Freshwater,15,0.31689658,79.2
2023-06-02 16:15,Freshwater,30,0.329698832,78
2023-06-02 16:15,Saltwater,5,0.350810677,109.2
2023-06-02 16:15,Saltwater,15,0.315189044,85.2
2023-06-02 16:15,Saltwater,30,0.293835925,75.4
2023-06-02 16:30,Control,5,0.313158517,82.33333333
2023-06-02 16:30,Control,15,0.304002784,55
2023-06-02 16:30,Control,30,0.362714035,125
2023-06-02 16:30,Freshwater,5,0.355438324,108.2
2023-06-02 16:30,Freshwater,15,0.316603328,78.8
2023-06-02 16:30,Freshwater,30,0.329573152,76.6
2023-06-02 16:30,Saltwater,5,0.350869638,110
2023-06-02 16:30,Saltwater,15,0.315103706,86.2
2023-06-02 16:30,Saltwater,30,0.293488367,75
2023-06-02 16:45,Control,5,0.313286524,83
2023-06-02 16:45,Control,15,0.304055151,55.5
2023-06-02 16:45,Control,30,0.362362339,125.3333333
2023-06-02 16:45,Freshwater,5,0.355243598,109.4
2023-06-02 16:45,Freshwater,15,0.316646772,79
2023-06-02 16:45,Freshwater,30,0.329436611,77.4
2023-06-02 16:45,Saltwater,5,0.35071215,110.8
2023-06-02 16:45,Saltwater,15,0.314978802,85.4
2023-06-02 16:45,Saltwater,30,0.29344337,75.4
2023-06-02 17:00,Control,5,0.313065421,80.33333333
2023-06-02 17:00,Control,15,0.304196734,54
2023-06-02 17:00,Control,30,0.362551117,125
2023-06-02 17:00,Freshwater,5,0.35511404,107.5
2023-06-02 17:00,Freshwater,15,0.316456701,79
2023-06-02 17:00,Freshwater,30,0.329273693,76.8
2023-06-02 17:00,Saltwater,5,0.350505788,111
2023-06-02 17:00,Saltwater,15,0.314875621,85.2
2023-06-02 17:00,Saltwater,30,0.293422424,75.8
2023-06-02 17:15,Control,5,0.31277191,81
2023-06-02 17:15,Control,15,0.303938781,57.5
2023-06-02 17:15,Control,30,0.362328721,125.3333333
2023-06-02 17:15,Freshwater,5,0.354840182,108.6
2023-06-02 17:15,Freshwater,15,0.316443513,79.6
2023-06-02 17:15,Freshwater,30,0.329120085,76.2
2023-06-02 17:15,Saltwater,5,0.350308734,110.4
2023-06-02 17:15,Saltwater,15,0.314677016,85.4
2023-06-02 17:15,Saltwater,30,0.293047712,75.6
2023-06-02 17:30,Control,5,0.31277191,83
2023-06-02 17:30,Control,15,0.304029937,56.5
2023-06-02 17:30,Control,30,0.362207179,124.3333333
2023-06-02 17:30,Freshwater,5,0.354640802,108.4
2023-06-02 17:30,Freshwater,15,0.316249563,80
2023-06-02 17:30,Freshwater,30,0.328993629,77.2
2023-06-02 17:30,Saltwater,5,0.350622158,112.2
2023-06-02 17:30,Saltwater,15,0.314659949,86
2023-06-02 17:30,Saltwater,30,0.293246317,75.8
2023-06-02 17:45,Control,5,0.313066714,82.66666667
2023-06-02 17:45,Control,15,0.303834047,55.5
2023-06-02 17:45,Control,30,0.362363632,123.6666667
2023-06-02 17:45,Freshwater,5,0.354491848,108.2
2023-06-02 17:45,Freshwater,15,0.31618362,78.4
2023-06-02 17:45,Freshwater,30,0.328990526,77
2023-06-02 17:45,Saltwater,5,0.350197019,109.6
2023-06-02 17:45,Saltwater,15,0.314518753,84.2
2023-06-02 17:45,Saltwater,30,0.292877812,75.6
2023-06-02 18:00,Control,5,0.312716311,82
2023-06-02 18:00,Control,15,0.304121094,56
2023-06-02 18:00,Control,30,0.362000299,124.6666667
2023-06-02 18:00,Freshwater,5,0.354695883,107.8
2023-06-02 18:00,Freshwater,15,0.316185947,80
2023-06-02 18:00,Freshwater,30,0.328892,77
2023-06-02 18:00,Saltwater,5,0.350356058,109.8
2023-06-02 18:00,Saltwater,15,0.314425657,85.8
2023-06-02 18:00,Saltwater,30,0.292946082,75.6
2023-06-02 18:15,Control,5,0.312871471,81
2023-06-02 18:15,Control,15,0.303859261,56
2023-06-02 18:15,Control,30,0.361863241,124.3333333
2023-06-02 18:15,Freshwater,5,0.354420474,108.6
2023-06-02 18:15,Freshwater,15,0.317141733,79
2023-06-02 18:15,Freshwater,30,0.328864847,75.8
2023-06-02 18:15,Saltwater,5,0.350157453,110
2023-06-02 18:15,Saltwater,15,0.314480739,84.6
2023-06-02 18:15,Saltwater,30,0.292852986,74.8
2023-06-02 18:30,Control,5,0.312828802,80.33333333
2023-06-02 18:30,Control,15,0.30409588,56
2023-06-02 18:30,Control,30,0.361899445,123.6666667
2023-06-02 18:30,Freshwater,5,0.354360738,108.4
2023-06-02 18:30,Freshwater,15,0.316022253,79.2
2023-06-02 18:30,Freshwater,30,0.32876632,77
2023-06-02 18:30,Saltwater,5,0.350310286,108.8
2023-06-02 18:30,Saltwater,15,0.3145397,84.2
2023-06-02 18:30,Saltwater,30,0.292688517,74.8
2023-06-02 18:45,Control,5,0.312654247,82.66666667
2023-06-02 18:45,Control,15,0.303603247,56.5
2023-06-02 18:45,Control,30,0.361877464,124
2023-06-02 18:45,Freshwater,5,0.354714503,107.8
2023-06-02 18:45,Freshwater,15,0.315898901,79.4
2023-06-02 18:45,Freshwater,30,0.328754683,77.4
2023-06-02 18:45,Saltwater,5,0.35038709,110
2023-06-02 18:45,Saltwater,15,0.314320148,84.8
2023-06-02 18:45,Saltwater,30,0.292665243,77.2
2023-06-02 19:00,Control,5,0.312527533,81
2023-06-02 19:00,Control,15,0.303878656,56.5
2023-06-02 19:00,Control,30,0.361486978,124.3333333
2023-06-02 19:00,Freshwater,5,0.35421256,108.4
2023-06-02 19:00,Freshwater,15,0.317181299,79.2
2023-06-02 19:00,Freshwater,30,0.328725978,77
2023-06-02 19:00,Saltwater,5,0.350168315,109.6
2023-06-02 19:00,Saltwater,15,0.314241017,85
2023-06-02 19:00,Saltwater,30,0.292564389,76.2
2023-06-02 19:15,Control,5,0.312557272,82.66666667
2023-06-02 19:15,Control,15,0.303995026,57
2023-06-02 19:15,Control,30,0.361927891,125.6666667
2023-06-02 19:15,Freshwater,5,0.354501933,108.6
2023-06-02 19:15,Freshwater,15,0.316002083,79.2
2023-06-02 19:15,Freshwater,30,0.328559957,76.6
2023-06-02 19:15,Saltwater,5,0.349996863,109.4
2023-06-02 19:15,Saltwater,15,0.314286789,85.2
2023-06-02 19:15,Saltwater,30,0.292712567,76.2
2023-06-02 19:30,Control,5,0.31238401,82.33333333
2023-06-02 19:30,Control,15,0.303762286,55.5
2023-06-02 19:30,Control,30,0.361858069,124.3333333
2023-06-02 19:30,Freshwater,5,0.354692004,107.8
2023-06-02 19:30,Freshwater,15,0.315902004,78.6
2023-06-02 19:30,Freshwater,30,0.328657708,77.2
2023-06-02 19:30,Saltwater,5,0.350120215,109.8
2023-06-02 19:30,Saltwater,15,0.314355059,85.4
2023-06-02 19:30,Saltwater,30,0.292579905,74.4
2023-06-02 19:45,Control,5,0.312468055,82.66666667
2023-06-02 19:45,Control,15,0.303834047,55
2023-06-02 19:45,Control,30,0.362200714,125.6666667
2023-06-02 19:45,Freshwater,5,0.354254453,108.6
2023-06-02 19:45,Freshwater,15,0.315857008,79.6
2023-06-02 19:45,Freshwater,30,0.328438157,76.6
2023-06-02 19:45,Saltwater,5,0.350002293,109.2
2023-06-02 19:45,Saltwater,15,0.314119216,86.2
2023-06-02 19:45,Saltwater,30,0.292596972,76
2023-06-02 20:00,Control,5,0.312607699,82.33333333
2023-06-02 20:00,Control,15,0.304043513,57
2023-06-02 20:00,Control,30,0.361499908,126.3333333
2023-06-02 20:00,Freshwater,5,0.3542273,107.2
2023-06-02 20:00,Freshwater,15,0.315923727,78.6
2023-06-02 20:00,Freshwater,30,0.328767096,77
2023-06-02 20:00,Saltwater,5,0.350197019,109.6
2023-06-02 20:00,Saltwater,15,0.314325579,85.8
2023-06-02 20:00,Saltwater,30,0.292503101,75.6
2023-06-02 20:15,Control,5,0.312434437,82.33333333
2023-06-02 20:15,Control,15,0.304117215,56.5
2023-06-02 20:15,Control,30,0.361656361,125
2023-06-02 20:15,Freshwater,5,0.35428083,106.8
2023-06-02 20:15,Freshwater,15,0.315970275,79
2023-06-02 20:15,Freshwater,30,0.328686413,76.6
2023-06-02 20:15,Saltwater,5,0.350041083,108.6
2023-06-02 20:15,Saltwater,15,0.314271273,85.4
2023-06-02 20:15,Saltwater,30,0.292522496,74.2
2023-06-02 20:30,Control,5,0.312618043,82
2023-06-02 20:30,Control,15,0.304068727,56
2023-06-02 20:30,Control,30,0.361675756,125.3333333
2023-06-02 20:30,Freshwater,5,0.354444524,108.4
2023-06-02 20:30,Freshwater,15,0.317171989,79.6
2023-06-02 20:30,Freshwater,30,0.328571594,76.4
2023-06-02 20:30,Saltwater,5,0.350006948,109.6
2023-06-02 20:30,Saltwater,15,0.31430696,85.6
2023-06-02 20:30,Saltwater,30,0.292326994,74.8
2023-06-02 20:45,Control,5,0.312492622,83
2023-06-02 20:45,Control,15,0.304012481,55.5
2023-06-02 20:45,Control,30,0.361433965,125.3333333
2023-06-02 20:45,Freshwater,5,0.35412024,107.2
2023-06-02 20:45,Freshwater,15,0.315869421,79.2
2023-06-02 20:45,Freshwater,30,0.328487032,76.6
2023-06-02 20:45,Saltwater,5,0.350020137,108.2
2023-06-02 20:45,Saltwater,15,0.314136284,86.2
2023-06-02 20:45,Saltwater,30,0.292419314,75.2
2023-06-02 21:00,Control,5,0.312376252,82
2023-06-02 21:00,Control,15,0.304340257,56
2023-06-02 21:00,Control,30,0.361764973,126
2023-06-02 21:00,Freshwater,5,0.354111706,106.4
2023-06-02 21:00,Freshwater,15,0.315988118,79.4
2023-06-02 21:00,Freshwater,30,0.328587886,77.2
2023-06-02 21:00,Saltwater,5,0.350017034,109.8
2023-06-02 21:00,Saltwater,15,0.314343422,84.2
2023-06-02 21:00,Saltwater,30,0.292431727,74.6
2023-06-02 21:15,Control,5,0.312186181,82
2023-06-02 21:15,Control,15,0.304103638,56
2023-06-02 21:15,Control,30,0.361514131,124.6666667
2023-06-02 21:15,Freshwater,5,0.35446935,108
2023-06-02 21:15,Freshwater,15,0.315724346,79.6
2023-06-02 21:15,Freshwater,30,0.328649174,76.4
2023-06-02 21:15,Saltwater,5,0.349851788,109.8
2023-06-02 21:15,Saltwater,15,0.314201451,85
2023-06-02 21:15,Saltwater,30,0.292482154,74.8
2023-06-02 21:30,Control,5,0.312499087,82.66666667
2023-06-02 21:30,Control,15,0.303826289,57.5
2023-06-02 21:30,Control,30,0.361545163,125
2023-06-02 21:30,Freshwater,5,0.354240489,108.2
2023-06-02 21:30,Freshwater,15,0.31723638,80
2023-06-02 21:30,Freshwater,30,0.328556854,76.4
2023-06-02 21:30,Saltwater,5,0.350148144,109.8
2023-06-02 21:30,Saltwater,15,0.314222397,84.6
2023-06-02 21:30,Saltwater,30,0.292358802,74.4
2023-06-02 21:45,Control,5,0.312444781,82
2023-06-02 21:45,Control,15,0.304190916,57
2023-06-02 21:45,Control,30,0.36149215,125
2023-06-02 21:45,Freshwater,5,0.354107827,107
2023-06-02 21:45,Freshwater,15,0.315918296,78.6
2023-06-02 21:45,Freshwater,30,0.328694171,77.8
2023-06-02 21:45,Saltwater,5,0.349971261,110
2023-06-02 21:45,Saltwater,15,0.314271273,85.3
2023-06-02 21:45,Saltwater,30,0.292417763,74.6
2023-06-02 22:00,Control,5,0.31231936,82
2023-06-02 22:00,Control,15,0.303925204,57
2023-06-02 22:00,Control,30,0.361682221,125
2023-06-02 22:00,Freshwater,5,0.354093863,107.8
2023-06-02 22:00,Freshwater,15,0.315985791,80
2023-06-02 22:00,Freshwater,30,0.328460655,76.8
2023-06-02 22:00,Saltwater,5,0.349888251,109.8
2023-06-02 22:00,Saltwater,15,0.314252654,84.4
2023-06-02 22:00,Saltwater,30,0.292212176,74.6
2023-06-02 22:15,Control,5,0.312237901,81
2023-06-02 22:15,Control,15,0.303956236,55
2023-06-02 22:15,Control,30,0.361340869,125.3333333
2023-06-02 22:15,Freshwater,5,0.354195492,107.6
2023-06-02 22:15,Freshwater,15,0.315934588,80.4
2023-06-02 22:15,Freshwater,30,0.328535132,78.2
2023-06-02 22:15,Saltwater,5,0.34997514,108.8
2023-06-02 22:15,Saltwater,15,0.314247223,85.8
2023-06-02 22:15,Saltwater,30,0.292321563,74.2
2023-06-02 22:30,Control,5,0.312227557,83
2023-06-02 22:30,Control,15,0.303965933,56.5
2023-06-02 22:30,Control,30,0.361325353,126
2023-06-02 22:30,Freshwater,5,0.354204026,108
2023-06-02 22:30,Freshwater,15,0.315851577,79.2
2023-06-02 22:30,Freshwater,30,0.328815971,77.4
2023-06-02 22:30,Saltwater,5,0.349996863,109.2
2023-06-02 22:30,Saltwater,15,0.314281358,85.6
2023-06-02 22:30,Saltwater,30,0.292268809,74.6
2023-06-02 22:45,Control,5,0.312416335,83
2023-06-02 22:45,Control,15,0.304264617,55
2023-06-02 22:45,Control,30,0.361559386,125.3333333
2023-06-02 22:45,Freshwater,5,0.354377805,108.8
2023-06-02 22:45,Freshwater,15,0.315864766,79.6
2023-06-02 22:45,Freshwater,30,0.328376093,77
2023-06-02 22:45,Saltwater,5,0.349944108,109.8
2023-06-02 22:45,Saltwater,15,0.314313942,84.8
2023-06-02 22:45,Saltwater,30,0.292201314,74.6
2023-06-02 23:00,Control,5,0.312320653,82
2023-06-02 23:00,Control,15,0.30409588,56
2023-06-02 23:00,Control,30,0.361281391,124.6666667
2023-06-02 23:00,Freshwater,5,0.354237386,108
2023-06-02 23:00,Freshwater,15,0.317171989,79.2
2023-06-02 23:00,Freshwater,30,0.328798128,77
2023-06-02 23:00,Saltwater,5,0.349806016,109
2023-06-02 23:00,Saltwater,15,0.314269721,84.2
2023-06-02 23:00,Saltwater,30,0.292240104,76
2023-06-02 23:15,Control,5,0.312109894,80
2023-06-02 23:15,Control,15,0.30428983,56.5
2023-06-02 23:15,Control,30,0.361264582,123.3333333
2023-06-02 23:15,Freshwater,5,0.354207905,108.2
2023-06-02 23:15,Freshwater,15,0.316080438,79
2023-06-02 23:15,Freshwater,30,0.328608833,76.6
2023-06-02 23:15,Saltwater,5,0.349889027,110.4
2023-06-02 23:15,Saltwater,15,0.3142736,84.6
2023-06-02 23:15,Saltwater,30,0.29225562,73.8
2023-06-02 23:30,Control,5,0.312386596,82.33333333
2023-06-02 23:30,Control,15,0.307476429,56
2023-06-02 23:30,Control,30,0.361198639,126
2023-06-02 23:30,Freshwater,5,0.353968959,108.4
2023-06-02 23:30,Freshwater,15,0.316054061,79.2
2023-06-02 23:30,Freshwater,30,0.328510306,77
2023-06-02 23:30,Saltwater,5,0.349938678,108.6
2023-06-02 23:30,Saltwater,15,0.314100597,84.6
2023-06-02 23:30,Saltwater,30,0.292212951,74.6
2023-06-02 23:45,Control,5,0.312356857,82
2023-06-02 23:45,Control,15,0.304165702,57.5
2023-06-02 23:45,Control,30,0.361481806,123.6666667
2023-06-02 23:45,Freshwater,5,0.354050418,107.8
2023-06-02 23:45,Freshwater,15,0.315829855,79.4
2023-06-02 23:45,Freshwater,30,0.328365231,77.6
2023-06-02 23:45,Saltwater,5,0.349705938,108.8
2023-06-02 23:45,Saltwater,15,0.31424955,84.6
2023-06-02 23:45,Saltwater,30,0.292131492,74.4
2023-06-03 00:00,Control,5,0.312408577,81.33333333
2023-06-03 00:00,Control,15,0.304448869,55.5
2023-06-03 00:00,Control,30,0.36164731,125.6666667
2023-06-03 00:00,Freshwater,5,0.354089984,108.4
2023-06-03 00:00,Freshwater,15,0.31615026,80.4
2023-06-03 00:00,Freshwater,30,0.328767096,77.4
2023-06-03 00:00,Saltwater,5,0.34979981,109.6
2023-06-03 00:00,Saltwater,15,0.314289892,85.2
2023-06-03 00:00,Saltwater,30,0.292031414,74.6
2023-06-03 00:15,Control,5,0.312318067,82.33333333
2023-06-03 00:15,Control,15,0.304402321,56
2023-06-03 00:15,Control,30,0.361183123,124.3333333
2023-06-03 00:15,Freshwater,5,0.354309535,106.2
2023-06-03 00:15,Freshwater,15,0.317255,79.8
2023-06-03 00:15,Freshwater,30,0.328656156,76.8
2023-06-03 00:15,Saltwater,5,0.349885148,107.6
2023-06-03 00:15,Saltwater,15,0.314203778,85.2
2023-06-03 00:15,Saltwater,30,0.292108994,73.8
2023-06-03 00:30,Control,5,0.312266347,80.66666667
2023-06-03 00:30,Control,15,0.304637001,55
2023-06-03 00:30,Control,30,0.360902542,125.3333333
2023-06-03 00:30,Freshwater,5,0.353990681,106.8
2023-06-03 00:30,Freshwater,15,0.316102161,79.8
2023-06-03 00:30,Freshwater,30,0.328467637,77.4
2023-06-03 00:30,Saltwater,5,0.349685767,109.4
2023-06-03 00:30,Saltwater,15,0.314291444,85.4
2023-06-03 00:30,Saltwater,30,0.292222261,75.8
2023-06-03 00:45,Control,5,0.312239194,81
2023-06-03 00:45,Control,15,0.304413958,56.5
2023-06-03 00:45,Control,30,0.361115887,125.6666667
2023-06-03 00:45,Freshwater,5,0.354204026,107.2
2023-06-03 00:45,Freshwater,15,0.315775549,78.8
2023-06-03 00:45,Freshwater,30,0.328575473,76.8
2023-06-03 00:45,Saltwater,5,0.349870407,108.6
2023-06-03 00:45,Saltwater,15,0.314165764,84.8
2023-06-03 00:45,Saltwater,30,0.292204418,75
2023-06-03 01:00,Control,5,0.312223678,82.33333333
2023-06-03 01:00,Control,15,0.304340257,56
2023-06-03 01:00,Control,30,0.361489564,125
2023-06-03 01:00,Freshwater,5,0.35409619,108
2023-06-03 01:00,Freshwater,15,0.316017599,79.4
2023-06-03 01:00,Freshwater,30,0.328487808,76.2
2023-06-03 01:00,Saltwater,5,0.349732315,108.4
2023-06-03 01:00,Saltwater,15,0.314298426,85.4
2023-06-03 01:00,Saltwater,30,0.292203642,74.6
2023-06-03 01:15,Control,5,0.312298672,82.33333333
2023-06-03 01:15,Control,15,0.304763068,55
2023-06-03 01:15,Control,30,0.361146919,124.3333333
2023-06-03 01:15,Freshwater,5,0.354318845,107.8
2023-06-03 01:15,Freshwater,15,0.315918296,79.4
2023-06-03 01:15,Freshwater,30,0.328734512,77.2
2023-06-03 01:15,Saltwater,5,0.34966482,108.4
2023-06-03 01:15,Saltwater,15,0.314372903,85.6
2023-06-03 01:15,Saltwater,30,0.29218735,74.8
2023-06-03 01:30,Control,5,0.312173251,82
2023-06-03 01:30,Control,15,0.307517158,56
2023-06-03 01:30,Control,30,0.361249066,125.6666667
2023-06-03 01:30,Freshwater,5,0.354201699,107.6
2023-06-03 01:30,Freshwater,15,0.316109143,79
2023-06-03 01:30,Freshwater,30,0.328552975,76.2
2023-06-03 01:30,Saltwater,5,0.349881269,109
2023-06-03 01:30,Saltwater,15,0.314244896,84.4
2023-06-03 01:30,Saltwater,30,0.292053137,75.4
2023-06-03 01:45,Control,5,0.312155149,82.33333333
2023-06-03 01:45,Control,15,0.304221948,55.5
2023-06-03 01:45,Control,30,0.361075804,125
2023-06-03 01:45,Freshwater,5,0.353912325,107
2023-06-03 01:45,Freshwater,15,0.316056389,80.4
2023-06-03 01:45,Freshwater,30,0.328608057,76.8
2023-06-03 01:45,Saltwater,5,0.349617497,109.6
2023-06-03 01:45,Saltwater,15,0.31501061,85.2
2023-06-03 01:45,Saltwater,30,0.29213925,75.6
2023-06-03 02:00,Control,5,0.312149977,81.33333333
