datetime_est,plot,depth_cm,eh_mv
2023-06-05 21:45,Freshwater,30,743.98556
2023-06-05 21:45,Freshwater,50,800.68142
2023-06-05 21:50,Control,5,620.0744417
2023-06-05 21:50,Control,15,714.76774
2023-06-05 21:50,Control,30,714.0484533
2023-06-05 21:50,Control,50,789.9518583
2023-06-05 21:50,Saltwater,5,672.6039
2023-06-05 21:50,Saltwater,15,721.4738
2023-06-05 21:50,Saltwater,30,744.09054
2023-06-05 21:50,Saltwater,50,759.44626
2023-06-05 21:50,Freshwater,5,729.52227
2023-06-05 21:50,Freshwater,15,626.83442
2023-06-05 21:50,Freshwater,30,743.4098
2023-06-05 21:50,Freshwater,50,801.09162
2023-06-05 21:55,Control,5,620.2046917
2023-06-05 21:55,Control,15,714.97536
2023-06-05 21:55,Control,30,713.6750533
2023-06-05 21:55,Control,50,789.8693583
2023-06-05 21:55,Saltwater,5,672.8314
2023-06-05 21:55,Saltwater,15,721.57616
2023-06-05 21:55,Saltwater,30,744.1929
2023-06-05 21:55,Saltwater,50,759.51454
2023-06-05 21:55,Freshwater,5,730.199395
2023-06-05 21:55,Freshwater,15,626.662345
2023-06-05 21:55,Freshwater,30,742.99922
2023-06-05 21:55,Freshwater,50,800.98668
2023-06-05 22:00,Control,5,619.2650167
2023-06-05 22:00,Control,15,715.07808
2023-06-05 22:00,Control,30,713.2993733
2023-06-05 22:00,Control,50,789.8695833
2023-06-05 22:00,Saltwater,5,673.002
2023-06-05 22:00,Saltwater,15,721.71268
2023-06-05 22:00,Saltwater,30,744.29526
2023-06-05 22:00,Saltwater,50,759.41216
2023-06-05 22:00,Freshwater,5,730.83737
2023-06-05 22:00,Freshwater,15,626.49297
2023-06-05 22:00,Freshwater,30,742.3881
2023-06-05 22:00,Freshwater,50,800.91944
2023-06-05 22:05,Control,5,619.1846667
2023-06-05 22:05,Control,15,715.11848
2023-06-05 22:05,Control,30,712.8612733
2023-06-05 22:05,Control,50,789.9621833
2023-06-05 22:05,Saltwater,5,673.0589
2023-06-05 22:05,Saltwater,15,721.81504
2023-06-05 22:05,Saltwater,30,744.4952333
2023-06-05 22:05,Saltwater,50,759.6121133
2023-06-05 22:05,Freshwater,5,731.9817333
2023-06-05 22:05,Freshwater,15,626.2348333
2023-06-05 22:05,Freshwater,30,741.2684
2023-06-05 22:05,Freshwater,50,801.02364
2023-06-05 22:10,Control,5,619.0571667
2023-06-05 22:10,Control,15,715.35856
2023-06-05 22:10,Control,30,712.5202933
2023-06-05 22:10,Control,50,789.8776833
2023-06-05 22:10,Saltwater,5,673.1726333
2023-06-05 22:10,Saltwater,15,721.95154
2023-06-05 22:10,Saltwater,30,744.4563267
2023-06-05 22:10,Saltwater,50,759.6073067
2023-06-05 22:10,Freshwater,5,732.4020467
2023-06-05 22:10,Freshwater,15,625.8902967
2023-06-05 22:10,Freshwater,30,741.54058
2023-06-05 22:10,Freshwater,50,800.786
2023-06-05 22:15,Control,5,619.0570667
2023-06-05 22:15,Control,15,715.22174
2023-06-05 22:15,Control,30,712.1101133
2023-06-05 22:15,Control,50,789.8348333
2023-06-05 22:15,Saltwater,5,673.3432333
2023-06-05 22:15,Saltwater,15,722.05392
2023-06-05 22:15,Saltwater,30,744.75864
2023-06-05 22:15,Saltwater,50,759.60252
2023-06-05 22:15,Freshwater,5,732.73491
2023-06-05 22:15,Freshwater,15,625.71376
2023-06-05 22:15,Freshwater,30,740.92644
2023-06-05 22:15,Freshwater,50,800.95334
2023-06-05 22:20,Control,5,619.2231167
2023-06-05 22:20,Control,15,715.3405133
2023-06-05 22:20,Control,30,711.7965733
2023-06-05 22:20,Control,50,790.0415833
2023-06-05 22:20,Saltwater,5,673.5042933
2023-06-05 22:20,Saltwater,15,722.1904
2023-06-05 22:20,Saltwater,30,744.75864
2023-06-05 22:20,Saltwater,50,759.6708
2023-06-05 22:20,Freshwater,5,733.6172983
2023-06-05 22:20,Freshwater,15,625.62481
2023-06-05 22:20,Freshwater,30,740.3387133
2023-06-05 22:20,Freshwater,50,800.9429133
2023-06-05 22:25,Control,5,619.3043917
2023-06-05 22:25,Control,15,715.3575667
2023-06-05 22:25,Control,30,711.3130333
2023-06-05 22:25,Control,50,789.9075583
2023-06-05 22:25,Saltwater,5,673.60852
2023-06-05 22:25,Saltwater,15,722.19042
2023-06-05 22:25,Saltwater,30,744.92928
2023-06-05 22:25,Saltwater,50,759.63668
2023-06-05 22:25,Freshwater,5,733.4065367
2023-06-05 22:25,Freshwater,15,625.75731
2023-06-05 22:25,Freshwater,30,739.7625867
2023-06-05 22:25,Freshwater,50,800.6054267
2023-06-05 22:30,Control,5,619.5722417
2023-06-05 22:30,Control,15,715.53074
2023-06-05 22:30,Control,30,711.0879333
2023-06-05 22:30,Control,50,789.8811583
2023-06-05 22:30,Saltwater,5,673.7695467
2023-06-05 22:30,Saltwater,15,722.39512
2023-06-05 22:30,Saltwater,30,744.92926
2023-06-05 22:30,Saltwater,50,759.73902
2023-06-05 22:30,Freshwater,5,734.20985
2023-06-05 22:30,Freshwater,15,625.37561
2023-06-05 22:30,Freshwater,30,739.11282
2023-06-05 22:30,Freshwater,50,800.9755
2023-06-05 22:35,Control,5,619.5656917
2023-06-05 22:35,Control,15,715.72768
2023-06-05 22:35,Control,30,710.7039533
2023-06-05 22:35,Control,50,789.9145833
2023-06-05 22:35,Saltwater,5,673.9401467
2023-06-05 22:35,Saltwater,15,722.39514
2023-06-05 22:35,Saltwater,30,745.13402
2023-06-05 22:35,Saltwater,50,759.77314
2023-06-05 22:35,Freshwater,5,734.2949
2023-06-05 22:35,Freshwater,15,625.248185
2023-06-05 22:35,Freshwater,30,738.50104
2023-06-05 22:35,Freshwater,50,800.90758
2023-06-05 22:40,Control,5,619.7392917
2023-06-05 22:40,Control,15,715.76526
2023-06-05 22:40,Control,30,710.3313933
2023-06-05 22:40,Control,50,789.7903333
2023-06-05 22:40,Saltwater,5,674.1676133
2023-06-05 22:40,Saltwater,15,722.53166
2023-06-05 22:40,Saltwater,30,745.30464
2023-06-05 22:40,Saltwater,50,759.7049
2023-06-05 22:40,Freshwater,5,734.838325
2023-06-05 22:40,Freshwater,15,624.81631
2023-06-05 22:40,Freshwater,30,737.98226
2023-06-05 22:40,Freshwater,50,800.79562
2023-06-05 22:45,Control,5,619.8260167
2023-06-05 22:45,Control,15,715.90352
2023-06-05 22:45,Control,30,710.0253533
2023-06-05 22:45,Control,50,789.8775583
2023-06-05 22:45,Saltwater,5,674.3382467
2023-06-05 22:45,Saltwater,15,722.83876
2023-06-05 22:45,Saltwater,30,745.2705
2023-06-05 22:45,Saltwater,50,759.77314
2023-06-05 22:45,Freshwater,5,735.695875
2023-06-05 22:45,Freshwater,15,624.864885
2023-06-05 22:45,Freshwater,30,737.0723
2023-06-05 22:45,Freshwater,50,800.8383
2023-06-05 22:50,Control,5,619.6519167
2023-06-05 22:50,Control,15,716.00204
2023-06-05 22:50,Control,30,709.6113133
2023-06-05 22:50,Control,50,789.7875333
2023-06-05 22:50,Saltwater,5,674.5088133
2023-06-05 22:50,Saltwater,15,722.8681133
2023-06-05 22:50,Saltwater,30,745.4022133
2023-06-05 22:50,Saltwater,50,759.8707133
2023-06-05 22:50,Freshwater,5,735.6119
2023-06-05 22:50,Freshwater,15,624.7759733
2023-06-05 22:50,Freshwater,30,736.86942
2023-06-05 22:50,Freshwater,50,800.56756
2023-06-05 22:55,Control,5,617.5595917
2023-06-05 22:55,Control,15,716.0716
2023-06-05 22:55,Control,30,709.3048733
2023-06-05 22:55,Control,50,789.9170333
2023-06-05 22:55,Saltwater,5,674.45198
2023-06-05 22:55,Saltwater,15,722.9656867
2023-06-05 22:55,Saltwater,30,745.4656867
2023-06-05 22:55,Saltwater,50,759.7977067
2023-06-05 22:55,Freshwater,5,735.102175
2023-06-05 22:55,Freshwater,15,624.8137117
2023-06-05 22:55,Freshwater,30,736.2577
2023-06-05 22:55,Freshwater,50,800.09182
2023-06-05 23:00,Control,5,616.9209167
2023-06-05 23:00,Control,15,716.24512
2023-06-05 23:00,Control,30,708.9315533
2023-06-05 23:00,Control,50,789.7064583
2023-06-05 23:00,Saltwater,5,674.6226133
2023-06-05 23:00,Saltwater,15,723.06328
2023-06-05 23:00,Saltwater,30,745.66564
2023-06-05 23:00,Saltwater,50,759.82704
2023-06-05 23:00,Freshwater,5,734.9747
2023-06-05 23:00,Freshwater,15,624.46905
2023-06-05 23:00,Freshwater,30,735.57788
2023-06-05 23:00,Freshwater,50,800.7376
2023-06-05 23:05,Control,5,616.5829667
2023-06-05 23:05,Control,15,716.28402
2023-06-05 23:05,Control,30,708.5944733
2023-06-05 23:05,Control,50,789.8400833
2023-06-05 23:05,Saltwater,5,674.9069467
2023-06-05 23:05,Saltwater,15,723.0974
2023-06-05 23:05,Saltwater,30,745.69976
2023-06-05 23:05,Saltwater,50,759.96352
2023-06-05 23:05,Freshwater,5,735.0597
2023-06-05 23:05,Freshwater,15,624.469075
2023-06-05 23:05,Freshwater,30,735.06804
2023-06-05 23:05,Freshwater,50,800.8396
2023-06-05 23:10,Control,5,615.8101417
2023-06-05 23:10,Control,15,716.38172
2023-06-05 23:10,Control,30,708.2479533
2023-06-05 23:10,Control,50,789.8772333
2023-06-05 23:10,Saltwater,5,675.02068
2023-06-05 23:10,Saltwater,15,723.13152
2023-06-05 23:10,Saltwater,30,745.73388
2023-06-05 23:10,Saltwater,50,759.92942
2023-06-05 23:10,Freshwater,5,735.187125
2023-06-05 23:10,Freshwater,15,624.554025
2023-06-05 23:10,Freshwater,30,734.35422
2023-06-05 23:10,Freshwater,50,800.66964
2023-06-05 23:15,Control,5,615.8085167
2023-06-05 23:15,Control,15,716.48224
2023-06-05 23:15,Control,30,707.9041933
2023-06-05 23:15,Control,50,789.8322333
2023-06-05 23:15,Saltwater,5,675.1913467
2023-06-05 23:15,Saltwater,15,723.19978
2023-06-05 23:15,Saltwater,30,745.9386
2023-06-05 23:15,Saltwater,50,759.92942
2023-06-05 23:15,Freshwater,5,735.229625
2023-06-05 23:15,Freshwater,15,624.2566
2023-06-05 23:15,Freshwater,30,732.9946
2023-06-05 23:15,Freshwater,50,800.66964
2023-06-05 23:20,Control,5,615.8565167
2023-06-05 23:20,Control,15,716.62554
2023-06-05 23:20,Control,30,707.5609156
2023-06-05 23:20,Control,50,789.8318056
2023-06-05 23:20,Saltwater,5,675.36198
2023-06-05 23:20,Saltwater,15,723.3314933
2023-06-05 23:20,Saltwater,30,746.14336
2023-06-05 23:20,Saltwater,50,759.8953
2023-06-05 23:20,Freshwater,5,735.569525
2023-06-05 23:20,Freshwater,15,623.959175
2023-06-05 23:20,Freshwater,30,733.02858
2023-06-05 23:20,Freshwater,50,800.66966
2023-06-05 23:25,Control,5,616.0236917
2023-06-05 23:25,Control,15,716.72344
2023-06-05 23:25,Control,30,707.3433978
2023-06-05 23:25,Control,50,789.8612278
2023-06-05 23:25,Saltwater,5,675.4757133
2023-06-05 23:25,Saltwater,15,723.4973067
2023-06-05 23:25,Saltwater,30,746.04098
2023-06-05 23:25,Saltwater,50,760.0659
2023-06-05 23:25,Freshwater,5,735.527025
2023-06-05 23:25,Freshwater,15,623.959175
2023-06-05 23:25,Freshwater,30,732.51872
2023-06-05 23:25,Freshwater,50,800.4317
2023-06-05 23:30,Control,5,615.9421667
2023-06-05 23:30,Control,15,716.83084
2023-06-05 23:30,Control,30,706.96422
2023-06-05 23:30,Control,50,789.687975
2023-06-05 23:30,Saltwater,5,675.53258
2023-06-05 23:30,Saltwater,15,723.45838
2023-06-05 23:30,Saltwater,30,746.10926
2023-06-05 23:30,Saltwater,50,759.92942
2023-06-05 23:30,Freshwater,5,735.52475
2023-06-05 23:30,Freshwater,15,623.829925
2023-06-05 23:30,Freshwater,30,731.7007
2023-06-05 23:30,Freshwater,50,800.56508
2023-06-05 23:35,Control,5,615.9854417
2023-06-05 23:35,Control,15,716.89988
2023-06-05 23:35,Control,30,706.6915
2023-06-05 23:35,Control,50,789.816975
2023-06-05 23:35,Saltwater,5,675.6463133
2023-06-05 23:35,Saltwater,15,723.76552
2023-06-05 23:35,Saltwater,30,746.38224
2023-06-05 23:35,Saltwater,50,760.10002
2023-06-05 23:35,Freshwater,5,735.606075
2023-06-05 23:35,Freshwater,15,623.82705
2023-06-05 23:35,Freshwater,30,731.11926
2023-06-05 23:35,Freshwater,50,800.49306
2023-06-05 23:40,Control,5,616.1972917
2023-06-05 23:40,Control,15,716.96604
2023-06-05 23:40,Control,30,706.31342
2023-06-05 23:40,Control,50,789.729
2023-06-05 23:40,Saltwater,5,675.8169467
2023-06-05 23:40,Saltwater,15,723.7655
2023-06-05 23:40,Saltwater,30,746.3822
2023-06-05 23:40,Saltwater,50,760.16828
2023-06-05 23:40,Freshwater,5,735.313825
2023-06-05 23:40,Freshwater,15,623.78865
2023-06-05 23:40,Freshwater,30,730.3766
2023-06-05 23:40,Freshwater,50,800.22696
2023-06-05 23:45,Control,5,614.7463667
2023-06-05 23:45,Control,15,717.07056
2023-06-05 23:45,Control,30,706.04194
2023-06-05 23:45,Control,50,789.688525
2023-06-05 23:45,Saltwater,5,675.8738467
2023-06-05 23:45,Saltwater,15,723.93612
2023-06-05 23:45,Saltwater,30,746.51872
2023-06-05 23:45,Saltwater,50,760.27068
2023-06-05 23:45,Freshwater,5,735.3552
2023-06-05 23:45,Freshwater,15,623.575325
2023-06-05 23:45,Freshwater,30,729.38974
2023-06-05 23:45,Freshwater,50,800.63354
2023-06-05 23:50,Control,5,614.2811194
2023-06-05 23:50,Control,15,717.2715
2023-06-05 23:50,Control,30,705.69616
2023-06-05 23:50,Control,50,789.7265
2023-06-05 23:50,Saltwater,5,676.05402
2023-06-05 23:50,Saltwater,15,724.1360933
2023-06-05 23:50,Saltwater,30,746.58696
2023-06-05 23:50,Saltwater,50,760.37302
2023-06-05 23:50,Freshwater,5,725.153825
2023-06-05 23:50,Freshwater,15,623.4396383
2023-06-05 23:50,Freshwater,30,729.07956
2023-06-05 23:50,Freshwater,50,800.45866
2023-06-05 23:55,Control,5,613.4804972
2023-06-05 23:55,Control,15,717.3437
2023-06-05 23:55,Control,30,705.35812
2023-06-05 23:55,Control,50,789.688175
2023-06-05 23:55,Saltwater,5,676.0635933
2023-06-05 23:55,Saltwater,15,724.1654267
2023-06-05 23:55,Saltwater,30,746.65522
2023-06-05 23:55,Saltwater,50,760.3389
2023-06-05 23:55,Freshwater,5,735.053675
2023-06-05 23:55,Freshwater,15,623.1801017
2023-06-05 23:55,Freshwater,30,728.43394
2023-06-05 23:55,Freshwater,50,800.56092
2023-06-06 00:00,Control,5,613.7007
2023-06-06 00:00,Control,15,717.30776
2023-06-06 00:00,Control,30,705.08304
2023-06-06 00:00,Control,50,789.81435
2023-06-06 00:00,Saltwater,5,676.3006667
2023-06-06 00:00,Saltwater,15,724.05828
2023-06-06 00:00,Saltwater,30,746.72346
2023-06-06 00:00,Saltwater,50,760.5095
2023-06-06 00:00,Freshwater,5,734.92695
2023-06-06 00:00,Freshwater,15,623.26089
2023-06-06 00:00,Freshwater,30,727.21104
2023-06-06 00:00,Freshwater,50,800.49378
2023-06-06 00:05,Control,5,613.825375
2023-06-06 00:05,Control,15,717.50846
2023-06-06 00:05,Control,30,704.87374
2023-06-06 00:05,Control,50,789.68125
2023-06-06 00:05,Saltwater,5,676.4191867
2023-06-06 00:05,Saltwater,15,724.3947333
2023-06-06 00:05,Saltwater,30,746.89412
2023-06-06 00:05,Saltwater,50,760.40716
2023-06-06 00:05,Freshwater,5,735.185025
2023-06-06 00:05,Freshwater,15,623.093415
2023-06-06 00:05,Freshwater,30,726.94222
2023-06-06 00:05,Freshwater,50,800.05544
2023-06-06 00:10,Control,5,614.212225
2023-06-06 00:10,Control,15,717.64812
2023-06-06 00:10,Control,30,704.56904
2023-06-06 00:10,Control,50,789.727325
2023-06-06 00:10,Saltwater,5,676.5945733
2023-06-06 00:10,Saltwater,15,724.4923067
2023-06-06 00:10,Saltwater,30,746.96234
2023-06-06 00:10,Saltwater,50,760.5095
2023-06-06 00:10,Freshwater,5,735.225775
2023-06-06 00:10,Freshwater,15,623.262015
2023-06-06 00:10,Freshwater,30,726.15872
2023-06-06 00:10,Freshwater,50,799.98552
2023-06-06 00:15,Control,5,614.34295
2023-06-06 00:15,Control,15,717.58302
2023-06-06 00:15,Control,30,704.33294
2023-06-06 00:15,Control,50,789.645575
2023-06-06 00:15,Saltwater,5,676.7699933
2023-06-06 00:15,Saltwater,15,724.5899
2023-06-06 00:15,Saltwater,30,746.99648
2023-06-06 00:15,Saltwater,50,760.50952
2023-06-06 00:15,Freshwater,5,735.310525
2023-06-06 00:15,Freshwater,15,622.70944
2023-06-06 00:15,Freshwater,30,725.27476
2023-06-06 00:15,Freshwater,50,800.5291
2023-06-06 00:20,Control,5,614.509825
2023-06-06 00:20,Control,15,717.7368933
2023-06-06 00:20,Control,30,703.95208
2023-06-06 00:20,Control,50,789.682525
2023-06-06 00:20,Saltwater,5,676.71788
2023-06-06 00:20,Saltwater,15,724.7264
2023-06-06 00:20,Saltwater,30,747.09884
2023-06-06 00:20,Saltwater,50,760.68012
2023-06-06 00:20,Freshwater,5,735.3949867
2023-06-06 00:20,Freshwater,15,622.83279
2023-06-06 00:20,Freshwater,30,724.6189933
2023-06-06 00:20,Freshwater,50,800.4164133
2023-06-06 00:25,Control,5,614.599025
2023-06-06 00:25,Control,15,717.7638267
2023-06-06 00:25,Control,30,703.64914
2023-06-06 00:25,Control,50,789.602525
2023-06-06 00:25,Saltwater,5,676.8364333
2023-06-06 00:25,Saltwater,15,724.86286
2023-06-06 00:25,Saltwater,30,747.26948
2023-06-06 00:25,Saltwater,50,760.74836
2023-06-06 00:25,Freshwater,5,735.5609733
2023-06-06 00:25,Freshwater,15,622.61349
2023-06-06 00:25,Freshwater,30,723.8238867
2023-06-06 00:25,Freshwater,50,800.3678067
2023-06-06 00:30,Control,5,614.941375
2023-06-06 00:30,Control,15,717.99182
2023-06-06 00:30,Control,30,703.41058
2023-06-06 00:30,Control,50,789.5179
2023-06-06 00:30,Saltwater,5,677.12562
2023-06-06 00:30,Saltwater,15,724.9311
2023-06-06 00:30,Saltwater,30,747.3036
2023-06-06 00:30,Saltwater,50,760.8166
2023-06-06 00:30,Freshwater,5,717.04271
2023-06-06 00:30,Freshwater,15,622.486915
2023-06-06 00:30,Freshwater,30,722.42664
2023-06-06 00:30,Freshwater,50,800.29634
2023-06-06 00:35,Control,5,615.0775028
2023-06-06 00:35,Control,15,718.06016
2023-06-06 00:35,Control,30,703.13716
2023-06-06 00:35,Control,50,789.6888
2023-06-06 00:35,Saltwater,5,677.3010067
2023-06-06 00:35,Saltwater,15,725.06762
2023-06-06 00:35,Saltwater,30,747.40594
2023-06-06 00:35,Saltwater,50,760.85072
2023-06-06 00:35,Freshwater,5,712.9592717
2023-06-06 00:35,Freshwater,15,622.39419
2023-06-06 00:35,Freshwater,30,722.24706
2023-06-06 00:35,Freshwater,50,800.11526
2023-06-06 00:40,Control,5,615.2563806
2023-06-06 00:40,Control,15,718.09436
2023-06-06 00:40,Control,30,702.96628
2023-06-06 00:40,Control,50,789.560625
2023-06-06 00:40,Saltwater,5,677.53326
2023-06-06 00:40,Saltwater,15,725.16998
2023-06-06 00:40,Saltwater,30,747.54244
2023-06-06 00:40,Saltwater,50,760.8166
2023-06-06 00:40,Freshwater,5,714.2167333
2023-06-06 00:40,Freshwater,15,622.368515
2023-06-06 00:40,Freshwater,30,721.48618
2023-06-06 00:40,Freshwater,50,800.07134
2023-06-06 00:45,Control,5,615.4779333
2023-06-06 00:45,Control,15,718.29942
2023-06-06 00:45,Control,30,702.69288
2023-06-06 00:45,Control,50,789.688775
2023-06-06 00:45,Saltwater,5,677.7086467
2023-06-06 00:45,Saltwater,15,725.10174
2023-06-06 00:45,Saltwater,30,747.5766
2023-06-06 00:45,Saltwater,50,760.85072
2023-06-06 00:45,Freshwater,5,714.215345
2023-06-06 00:45,Freshwater,15,622.32099
2023-06-06 00:45,Freshwater,30,720.63016
2023-06-06 00:45,Freshwater,50,800.26804
2023-06-06 00:50,Control,5,615.5713361
2023-06-06 00:50,Control,15,718.3216133
2023-06-06 00:50,Control,30,702.4456622
2023-06-06 00:50,Control,50,789.5526472
2023-06-06 00:50,Saltwater,5,677.7135
2023-06-06 00:50,Saltwater,15,725.34062
2023-06-06 00:50,Saltwater,30,747.57658
2023-06-06 00:50,Saltwater,50,760.91896
2023-06-06 00:50,Freshwater,5,715.7020183
2023-06-06 00:50,Freshwater,15,622.397865
2023-06-06 00:50,Freshwater,30,719.80442
2023-06-06 00:50,Freshwater,50,799.74664
2023-06-06 00:55,Control,5,615.6220389
2023-06-06 00:55,Control,15,718.5147067
2023-06-06 00:55,Control,30,702.1643044
2023-06-06 00:55,Control,50,789.5019444
2023-06-06 00:55,Saltwater,5,677.77512
2023-06-06 00:55,Saltwater,15,725.78422
2023-06-06 00:55,Saltwater,30,747.7813
2023-06-06 00:55,Saltwater,50,760.91898
2023-06-06 00:55,Freshwater,5,715.8507667
2023-06-06 00:55,Freshwater,15,622.19494
2023-06-06 00:55,Freshwater,30,719.00044
2023-06-06 00:55,Freshwater,50,800.3381
2023-06-06 01:00,Control,5,615.8037917
2023-06-06 01:00,Control,15,718.60884
2023-06-06 01:00,Control,30,701.8863467
2023-06-06 01:00,Control,50,789.5407667
2023-06-06 01:00,Saltwater,5,678.12114
2023-06-06 01:00,Saltwater,15,726.09134
2023-06-06 01:00,Saltwater,30,747.84954
2023-06-06 01:00,Saltwater,50,761.02138
2023-06-06 01:00,Freshwater,5,716.660215
2023-06-06 01:00,Freshwater,15,622.019015
2023-06-06 01:00,Freshwater,30,717.97332
2023-06-06 01:00,Freshwater,50,800.22754
2023-06-06 01:05,Control,5,615.9295417
2023-06-06 01:05,Control,15,718.64002
2023-06-06 01:05,Control,30,701.6100267
2023-06-06 01:05,Control,50,789.5373167
2023-06-06 01:05,Saltwater,5,678.1259267
2023-06-06 01:05,Saltwater,15,726.15958
2023-06-06 01:05,Saltwater,30,747.88368
2023-06-06 01:05,Saltwater,50,761.12376
2023-06-06 01:05,Freshwater,5,716.7595017
2023-06-06 01:05,Freshwater,15,621.8945283
2023-06-06 01:05,Freshwater,30,717.3662933
2023-06-06 01:05,Freshwater,50,800.0639333
2023-06-06 01:10,Control,5,616.0573917
2023-06-06 01:10,Control,15,718.84468
2023-06-06 01:10,Control,30,701.3704267
2023-06-06 01:10,Control,50,789.5368917
2023-06-06 01:10,Saltwater,5,678.3013467
2023-06-06 01:10,Saltwater,15,726.0231
2023-06-06 01:10,Saltwater,30,748.05428
2023-06-06 01:10,Saltwater,50,761.12374
2023-06-06 01:10,Freshwater,5,713.1504883
2023-06-06 01:10,Freshwater,15,621.7178167
2023-06-06 01:10,Freshwater,30,716.5093867
2023-06-06 01:10,Freshwater,50,800.2262867
2023-06-06 01:15,Control,5,616.1428167
2023-06-06 01:15,Control,15,718.77632
2023-06-06 01:15,Control,30,701.0970067
2023-06-06 01:15,Control,50,789.4514417
2023-06-06 01:15,Saltwater,5,678.363
2023-06-06 01:15,Saltwater,15,725.92072
