do_percent_sat,depth,plot,datetime_est
77.931,30,Freshwater,2023-06-05 04:25:00
77.952,30,Freshwater,2023-06-05 04:30:00
77.966,30,Freshwater,2023-06-05 04:35:00
77.958,30,Freshwater,2023-06-05 04:40:00
77.942,30,Freshwater,2023-06-05 04:45:00
77.975,30,Freshwater,2023-06-05 04:50:00
77.958,30,Freshwater,2023-06-05 04:55:00
77.994,30,Freshwater,2023-06-05 05:00:00
77.96,30,Freshwater,2023-06-05 05:05:00
77.973,30,Freshwater,2023-06-05 05:10:00
77.981,30,Freshwater,2023-06-05 05:15:00
78.005,30,Freshwater,2023-06-05 05:20:00
77.945,30,Freshwater,2023-06-05 05:25:00
77.982,30,Freshwater,2023-06-05 05:30:00
77.987,30,Freshwater,2023-06-05 05:35:00
78.027,30,Freshwater,2023-06-05 05:40:00
77.996,30,Freshwater,2023-06-05 05:45:00
78.032,30,Freshwater,2023-06-05 05:50:00
78.029,30,Freshwater,2023-06-05 05:55:00
78.026,30,Freshwater,2023-06-05 06:00:00
78.029,30,Freshwater,2023-06-05 06:05:00
81.566,5,Freshwater,2023-06-05 10:00:00
81.48,5,Freshwater,2023-06-05 10:05:00
81.538,5,Freshwater,2023-06-05 10:10:00
81.527,5,Freshwater,2023-06-05 10:15:00
81.397,5,Freshwater,2023-06-05 10:20:00
81.561,5,Freshwater,2023-06-05 10:25:00
81.471,5,Freshwater,2023-06-05 10:30:00
81.513,5,Freshwater,2023-06-05 10:35:00
81.496,5,Freshwater,2023-06-05 10:40:00
81.526,5,Freshwater,2023-06-05 10:45:00
81.66,5,Freshwater,2023-06-05 10:50:00
81.599,5,Freshwater,2023-06-05 10:55:00
81.8,5,Freshwater,2023-06-05 11:00:00
82.071,5,Freshwater,2023-06-05 11:05:00
82.023,5,Freshwater,2023-06-05 11:10:00
81.718,5,Freshwater,2023-06-05 11:15:00
81.932,5,Freshwater,2023-06-05 11:20:00
81.969,5,Freshwater,2023-06-05 11:25:00
82.19,5,Freshwater,2023-06-05 11:30:00
82.115,5,Freshwater,2023-06-05 11:35:00
82.077,5,Freshwater,2023-06-05 11:40:00
82.05,5,Freshwater,2023-06-05 11:45:00
82.348,5,Freshwater,2023-06-05 11:50:00
82.078,5,Freshwater,2023-06-05 11:55:00
82.112,5,Freshwater,2023-06-05 12:00:00
82.234,5,Freshwater,2023-06-05 12:05:00
82.207,5,Freshwater,2023-06-05 12:10:00
82.197,5,Freshwater,2023-06-05 12:15:00
82.168,5,Freshwater,2023-06-05 12:20:00
82.222,5,Freshwater,2023-06-05 12:25:00
82.154,5,Freshwater,2023-06-05 12:30:00
82.328,5,Freshwater,2023-06-05 12:35:00
82.081,5,Freshwater,2023-06-05 12:40:00
82.191,5,Freshwater,2023-06-05 12:45:00
82.206,5,Freshwater,2023-06-05 12:50:00
82.086,5,Freshwater,2023-06-05 12:55:00
82.366,5,Freshwater,2023-06-05 13:00:00
82.188,5,Freshwater,2023-06-05 13:05:00
82.361,5,Freshwater,2023-06-05 13:10:00
82.195,5,Freshwater,2023-06-05 13:15:00
82.366,5,Freshwater,2023-06-05 13:20:00
82.191,5,Freshwater,2023-06-05 13:25:00
82.439,5,Freshwater,2023-06-05 13:30:00
82.319,5,Freshwater,2023-06-05 13:35:00
82.486,5,Freshwater,2023-06-05 13:40:00
82.351,5,Freshwater,2023-06-05 13:45:00
82.578,5,Freshwater,2023-06-05 13:50:00
82.457,5,Freshwater,2023-06-05 13:55:00
82.247,5,Freshwater,2023-06-05 14:00:00
82.445,5,Freshwater,2023-06-05 14:05:00
82.425,5,Freshwater,2023-06-05 14:10:00
82.456,5,Freshwater,2023-06-05 14:15:00
82.396,5,Freshwater,2023-06-05 14:20:00
82.443,5,Freshwater,2023-06-05 14:25:00
82.42,5,Freshwater,2023-06-05 14:30:00
82.553,5,Freshwater,2023-06-05 14:35:00
82.497,5,Freshwater,2023-06-05 14:40:00
82.339,5,Freshwater,2023-06-05 14:45:00
82.54,5,Freshwater,2023-06-05 14:50:00
82.398,5,Freshwater,2023-06-05 14:55:00
82.435,5,Freshwater,2023-06-05 15:00:00
82.664,5,Freshwater,2023-06-05 15:05:00
82.425,5,Freshwater,2023-06-05 15:10:00
82.568,5,Freshwater,2023-06-05 15:15:00
82.478,5,Freshwater,2023-06-05 15:20:00
82.54,5,Freshwater,2023-06-05 15:25:00
82.614,5,Freshwater,2023-06-05 15:30:00
82.537,5,Freshwater,2023-06-05 15:35:00
82.251,5,Freshwater,2023-06-05 15:40:00
82.695,5,Freshwater,2023-06-05 15:45:00
82.34,5,Freshwater,2023-06-05 15:50:00
82.559,5,Freshwater,2023-06-05 15:55:00
82.503,5,Freshwater,2023-06-05 16:00:00
82.256,5,Freshwater,2023-06-05 16:05:00
82.328,5,Freshwater,2023-06-05 16:10:00
82.261,5,Freshwater,2023-06-05 16:15:00
82.425,5,Freshwater,2023-06-05 16:20:00
82.349,5,Freshwater,2023-06-05 16:25:00
82.191,5,Freshwater,2023-06-05 16:30:00
82.42,5,Freshwater,2023-06-05 16:35:00
82.352,5,Freshwater,2023-06-05 16:40:00
82.333,5,Freshwater,2023-06-05 16:45:00
82.384,5,Freshwater,2023-06-05 16:50:00
82.315,5,Freshwater,2023-06-05 16:55:00
82.367,5,Freshwater,2023-06-05 17:00:00
82.292,5,Freshwater,2023-06-05 17:05:00
82.391,5,Freshwater,2023-06-05 17:10:00
82.398,5,Freshwater,2023-06-05 17:15:00
82.372,5,Freshwater,2023-06-05 17:20:00
82.382,5,Freshwater,2023-06-05 17:25:00
82.375,5,Freshwater,2023-06-05 17:30:00
82.295,5,Freshwater,2023-06-05 17:35:00
82.286,5,Freshwater,2023-06-05 17:40:00
82.279,5,Freshwater,2023-06-05 17:45:00
82.383,5,Freshwater,2023-06-05 17:50:00
82.294,5,Freshwater,2023-06-05 17:55:00
82.4,5,Freshwater,2023-06-05 18:00:00
82.385,5,Freshwater,2023-06-05 18:05:00
82.344,5,Freshwater,2023-06-05 18:10:00
82.267,5,Freshwater,2023-06-05 18:15:00
82.334,5,Freshwater,2023-06-05 18:20:00
82.32,5,Freshwater,2023-06-05 18:25:00
82.295,5,Freshwater,2023-06-05 18:30:00
82.184,5,Freshwater,2023-06-05 18:35:00
82.237,5,Freshwater,2023-06-05 18:40:00
82.279,5,Freshwater,2023-06-05 18:45:00
82.209,5,Freshwater,2023-06-05 18:50:00
82.256,5,Freshwater,2023-06-05 18:55:00
82.214,5,Freshwater,2023-06-05 19:00:00
82.195,5,Freshwater,2023-06-05 19:05:00
82.211,5,Freshwater,2023-06-05 19:10:00
82.178,5,Freshwater,2023-06-05 19:15:00
82.182,5,Freshwater,2023-06-05 19:20:00
82.199,5,Freshwater,2023-06-05 19:25:00
82.105,5,Freshwater,2023-06-05 19:30:00
82.138,5,Freshwater,2023-06-05 19:35:00
82.153,5,Freshwater,2023-06-05 19:40:00
82.16,5,Freshwater,2023-06-05 19:45:00
82.085,5,Freshwater,2023-06-05 19:50:00
82.141,5,Freshwater,2023-06-05 19:55:00
82.133,5,Freshwater,2023-06-05 20:00:00
82.145,5,Freshwater,2023-06-05 20:05:00
82.026,5,Freshwater,2023-06-05 20:10:00
82.026,5,Freshwater,2023-06-05 20:15:00
82.059,5,Freshwater,2023-06-05 20:20:00
82.059,5,Freshwater,2023-06-05 20:25:00
82.092,5,Freshwater,2023-06-05 20:30:00
82.018,5,Freshwater,2023-06-05 20:35:00
82.004,5,Freshwater,2023-06-05 20:40:00
82.03,5,Freshwater,2023-06-05 20:45:00
82.153,5,Freshwater,2023-06-05 20:50:00
82.09,5,Freshwater,2023-06-05 20:55:00
82.016,5,Freshwater,2023-06-05 21:00:00
81.998,5,Freshwater,2023-06-05 21:05:00
81.986,5,Freshwater,2023-06-05 21:10:00
82.017,5,Freshwater,2023-06-05 21:15:00
81.994,5,Freshwater,2023-06-05 21:20:00
81.936,5,Freshwater,2023-06-05 21:25:00
81.956,5,Freshwater,2023-06-05 21:30:00
81.961,5,Freshwater,2023-06-05 21:35:00
81.936,5,Freshwater,2023-06-05 21:40:00
81.991,5,Freshwater,2023-06-05 21:45:00
81.965,5,Freshwater,2023-06-05 21:50:00
81.959,5,Freshwater,2023-06-05 21:55:00
81.94,5,Freshwater,2023-06-05 22:00:00
81.971,5,Freshwater,2023-06-05 22:05:00
81.937,5,Freshwater,2023-06-05 22:10:00
81.87,5,Freshwater,2023-06-05 22:15:00
81.928,5,Freshwater,2023-06-05 22:20:00
81.921,5,Freshwater,2023-06-05 22:25:00
82,5,Freshwater,2023-06-05 22:30:00
81.897,5,Freshwater,2023-06-05 22:35:00
81.895,5,Freshwater,2023-06-05 22:40:00
81.925,5,Freshwater,2023-06-05 22:45:00
81.896,5,Freshwater,2023-06-05 22:50:00
81.9,5,Freshwater,2023-06-05 22:55:00
81.827,5,Freshwater,2023-06-05 23:00:00
81.807,5,Freshwater,2023-06-05 23:05:00
81.829,5,Freshwater,2023-06-05 23:10:00
81.873,5,Freshwater,2023-06-05 23:15:00
81.842,5,Freshwater,2023-06-05 23:20:00
81.78,5,Freshwater,2023-06-05 23:25:00
81.854,5,Freshwater,2023-06-05 23:30:00
81.804,5,Freshwater,2023-06-05 23:35:00
81.815,5,Freshwater,2023-06-05 23:40:00
81.841,5,Freshwater,2023-06-05 23:45:00
81.856,5,Freshwater,2023-06-05 23:50:00
81.914,5,Freshwater,2023-06-05 23:55:00
81.836,5,Freshwater,2023-06-06
81.776,5,Freshwater,2023-06-06 00:05:00
81.845,5,Freshwater,2023-06-06 00:10:00
81.867,5,Freshwater,2023-06-06 00:15:00
81.769,5,Freshwater,2023-06-06 00:20:00
81.831,5,Freshwater,2023-06-06 00:25:00
81.78,5,Freshwater,2023-06-06 00:30:00
81.883,5,Freshwater,2023-06-06 00:35:00
81.794,5,Freshwater,2023-06-06 00:40:00
81.914,5,Freshwater,2023-06-06 00:45:00
81.798,5,Freshwater,2023-06-06 00:50:00
81.865,5,Freshwater,2023-06-06 00:55:00
81.827,5,Freshwater,2023-06-06 01:00:00
81.806,5,Freshwater,2023-06-06 01:05:00
81.791,5,Freshwater,2023-06-06 01:10:00
81.829,5,Freshwater,2023-06-06 01:15:00
81.811,5,Freshwater,2023-06-06 01:20:00
81.815,5,Freshwater,2023-06-06 01:25:00
81.888,5,Freshwater,2023-06-06 01:30:00
81.801,5,Freshwater,2023-06-06 01:35:00
81.83,5,Freshwater,2023-06-06 01:40:00
81.797,5,Freshwater,2023-06-06 01:45:00
81.831,5,Freshwater,2023-06-06 01:50:00
81.868,5,Freshwater,2023-06-06 01:55:00
81.856,5,Freshwater,2023-06-06 02:00:00
81.84,5,Freshwater,2023-06-06 02:05:00
81.819,5,Freshwater,2023-06-06 02:10:00
81.805,5,Freshwater,2023-06-06 02:15:00
81.785,5,Freshwater,2023-06-06 02:20:00
81.81,5,Freshwater,2023-06-06 02:25:00
81.915,5,Freshwater,2023-06-06 02:30:00
81.846,5,Freshwater,2023-06-06 02:35:00
81.81,5,Freshwater,2023-06-06 02:40:00
81.783,5,Freshwater,2023-06-06 02:45:00
81.771,5,Freshwater,2023-06-06 02:50:00
81.744,5,Freshwater,2023-06-06 02:55:00
81.769,5,Freshwater,2023-06-06 03:00:00
81.779,5,Freshwater,2023-06-06 03:05:00
81.854,5,Freshwater,2023-06-06 03:10:00
81.769,5,Freshwater,2023-06-06 03:15:00
81.816,5,Freshwater,2023-06-06 03:20:00
81.805,5,Freshwater,2023-06-06 03:25:00
81.831,5,Freshwater,2023-06-06 03:30:00
81.84,5,Freshwater,2023-06-06 03:35:00
81.846,5,Freshwater,2023-06-06 03:40:00
81.797,5,Freshwater,2023-06-06 03:45:00
81.857,5,Freshwater,2023-06-06 03:50:00
81.877,5,Freshwater,2023-06-06 03:55:00
81.856,5,Freshwater,2023-06-06 04:00:00
81.854,5,Freshwater,2023-06-06 04:05:00
81.79,5,Freshwater,2023-06-06 04:10:00
81.86,5,Freshwater,2023-06-06 04:15:00
81.807,5,Freshwater,2023-06-06 04:20:00
81.838,5,Freshwater,2023-06-06 04:25:00
81.844,5,Freshwater,2023-06-06 04:30:00
81.818,5,Freshwater,2023-06-06 04:35:00
81.862,5,Freshwater,2023-06-06 04:40:00
81.829,5,Freshwater,2023-06-06 04:45:00
82.223,5,Freshwater,2023-06-06 04:50:00
79.877,5,Freshwater,2023-06-06 04:55:00
78.359,5,Freshwater,2023-06-06 05:00:00
77.247,5,Freshwater,2023-06-06 05:05:00
75.793,5,Freshwater,2023-06-06 05:10:00
74.422,5,Freshwater,2023-06-06 05:15:00
73.313,5,Freshwater,2023-06-06 05:20:00
72.58,5,Freshwater,2023-06-06 05:25:00
72.059,5,Freshwater,2023-06-06 05:30:00
71.615,5,Freshwater,2023-06-06 05:35:00
71.277,5,Freshwater,2023-06-06 05:40:00
70.863,5,Freshwater,2023-06-06 05:45:00
70.548,5,Freshwater,2023-06-06 05:50:00
70.293,5,Freshwater,2023-06-06 05:55:00
69.971,5,Freshwater,2023-06-06 06:00:00
69.507,5,Freshwater,2023-06-06 06:05:00
69.014,5,Freshwater,2023-06-06 06:10:00
68.698,5,Freshwater,2023-06-06 06:15:00
68.332,5,Freshwater,2023-06-06 06:20:00
68.117,5,Freshwater,2023-06-06 06:25:00
67.962,5,Freshwater,2023-06-06 06:30:00
67.871,5,Freshwater,2023-06-06 06:35:00
67.999,5,Freshwater,2023-06-06 06:40:00
68.269,5,Freshwater,2023-06-06 06:45:00
68.535,5,Freshwater,2023-06-06 06:50:00
68.922,5,Freshwater,2023-06-06 06:55:00
69.294,5,Freshwater,2023-06-06 07:00:00
69.754,5,Freshwater,2023-06-06 07:05:00
70.314,5,Freshwater,2023-06-06 07:10:00
70.843,5,Freshwater,2023-06-06 07:15:00
71.234,5,Freshwater,2023-06-06 07:20:00
71.314,5,Freshwater,2023-06-06 07:25:00
71.275,5,Freshwater,2023-06-06 07:30:00
70.928,5,Freshwater,2023-06-06 07:35:00
70.582,5,Freshwater,2023-06-06 07:40:00
70.082,5,Freshwater,2023-06-06 07:45:00
69.438,5,Freshwater,2023-06-06 07:50:00
68.614,5,Freshwater,2023-06-06 07:55:00
67.725,5,Freshwater,2023-06-06 08:00:00
66.883,5,Freshwater,2023-06-06 08:05:00
66.161,5,Freshwater,2023-06-06 08:10:00
65.538,5,Freshwater,2023-06-06 08:15:00
64.57,5,Freshwater,2023-06-06 08:20:00
63.198,5,Freshwater,2023-06-06 08:25:00
61.404,5,Freshwater,2023-06-06 08:30:00
59.031,5,Freshwater,2023-06-06 08:35:00
56.15,5,Freshwater,2023-06-06 08:40:00
53.183,5,Freshwater,2023-06-06 08:45:00
50.465,5,Freshwater,2023-06-06 08:50:00
47.847,5,Freshwater,2023-06-06 08:55:00
45.484,5,Freshwater,2023-06-06 09:00:00
43.249,5,Freshwater,2023-06-06 09:05:00
41.079,5,Freshwater,2023-06-06 09:10:00
39.066,5,Freshwater,2023-06-06 09:15:00
37.043,5,Freshwater,2023-06-06 09:20:00
35.147,5,Freshwater,2023-06-06 09:25:00
33.247,5,Freshwater,2023-06-06 09:30:00
31.41,5,Freshwater,2023-06-06 09:35:00
29.643,5,Freshwater,2023-06-06 09:40:00
27.929,5,Freshwater,2023-06-06 09:45:00
26.315,5,Freshwater,2023-06-06 09:50:00
24.666,5,Freshwater,2023-06-06 09:55:00
23.034,5,Freshwater,2023-06-06 10:00:00
21.378,5,Freshwater,2023-06-06 10:05:00
19.472,5,Freshwater,2023-06-06 10:10:00
17.552,5,Freshwater,2023-06-06 10:15:00
15.651,5,Freshwater,2023-06-06 10:20:00
14.109,5,Freshwater,2023-06-06 10:25:00
22.679,5,Freshwater,2023-06-06 10:30:00
28.639,5,Freshwater,2023-06-06 10:35:00
28.147,5,Freshwater,2023-06-06 10:40:00
27.278,5,Freshwater,2023-06-06 10:45:00
27.489,5,Freshwater,2023-06-06 10:50:00
27.338,5,Freshwater,2023-06-06 10:55:00
26.946,5,Freshwater,2023-06-06 11:00:00
26.45,5,Freshwater,2023-06-06 11:05:00
25.816,5,Freshwater,2023-06-06 11:10:00
24.702,5,Freshwater,2023-06-06 11:15:00
24.223,5,Freshwater,2023-06-06 11:20:00
24.015,5,Freshwater,2023-06-06 11:25:00
23.629,5,Freshwater,2023-06-06 11:30:00
23.001,5,Freshwater,2023-06-06 11:35:00
22.42,5,Freshwater,2023-06-06 11:40:00
21.456,5,Freshwater,2023-06-06 11:45:00
20.064,5,Freshwater,2023-06-06 11:50:00
18.39,5,Freshwater,2023-06-06 11:55:00
16.893,5,Freshwater,2023-06-06 12:00:00
15.231,5,Freshwater,2023-06-06 12:05:00
14.217,5,Freshwater,2023-06-06 12:10:00
13.314,5,Freshwater,2023-06-06 12:15:00
13.36,5,Freshwater,2023-06-06 12:20:00
13.458,5,Freshwater,2023-06-06 12:25:00
13.093,5,Freshwater,2023-06-06 12:30:00
12.642,5,Freshwater,2023-06-06 12:35:00
12.348,5,Freshwater,2023-06-06 12:40:00
11.59,5,Freshwater,2023-06-06 12:45:00
10.551,5,Freshwater,2023-06-06 12:50:00
9.484,5,Freshwater,2023-06-06 12:55:00
8.766,5,Freshwater,2023-06-06 13:00:00
8.43,5,Freshwater,2023-06-06 13:05:00
8.259,5,Freshwater,2023-06-06 13:10:00
7.741,5,Freshwater,2023-06-06 13:15:00
6.788,5,Freshwater,2023-06-06 13:20:00
5.953,5,Freshwater,2023-06-06 13:25:00
5.304,5,Freshwater,2023-06-06 13:30:00
4.852,5,Freshwater,2023-06-06 13:35:00
4.63,5,Freshwater,2023-06-06 13:40:00
4.251,5,Freshwater,2023-06-06 13:45:00
4.114,5,Freshwater,2023-06-06 13:50:00
3.568,5,Freshwater,2023-06-06 13:55:00
3.121,5,Freshwater,2023-06-06 14:00:00
3.877,5,Freshwater,2023-06-06 14:05:00
3.269,5,Freshwater,2023-06-06 14:10:00
1.945,5,Freshwater,2023-06-06 14:15:00
0.68,5,Freshwater,2023-06-06 14:20:00
0,5,Freshwater,2023-06-06 14:25:00
0.027,5,Freshwater,2023-06-06 14:30:00
0,5,Freshwater,2023-06-06 14:35:00
0,5,Freshwater,2023-06-06 14:40:00
0,5,Freshwater,2023-06-06 14:45:00
0,5,Freshwater,2023-06-06 14:50:00
0,5,Freshwater,2023-06-06 14:55:00
0,5,Freshwater,2023-06-06 15:00:00
0,5,Freshwater,2023-06-06 15:05:00
0,5,Freshwater,2023-06-06 15:10:00
0,5,Freshwater,2023-06-06 15:15:00
0,5,Freshwater,2023-06-06 15:20:00
0,5,Freshwater,2023-06-06 15:25:00
0,5,Freshwater,2023-06-06 15:30:00
0,5,Freshwater,2023-06-06 15:35:00
0,5,Freshwater,2023-06-06 15:40:00
0,5,Freshwater,2023-06-06 15:45:00
0,5,Freshwater,2023-06-06 15:50:00
0,5,Freshwater,2023-06-06 15:55:00
0,5,Freshwater,2023-06-06 16:00:00
0,5,Freshwater,2023-06-06 16:05:00
0,5,Freshwater,2023-06-06 16:10:00
0,5,Freshwater,2023-06-06 16:15:00
0,5,Freshwater,2023-06-06 16:20:00
0,5,Freshwater,2023-06-06 16:25:00
0,5,Freshwater,2023-06-06 16:30:00
0,5,Freshwater,2023-06-06 16:35:00
0,5,Freshwater,2023-06-06 16:40:00
0,5,Freshwater,2023-06-06 16:45:00
0,5,Freshwater,2023-06-06 16:50:00
0,5,Freshwater,2023-06-06 16:55:00
0,5,Freshwater,2023-06-06 17:00:00
0,5,Freshwater,2023-06-06 17:05:00
0,5,Freshwater,2023-06-06 17:10:00
0,5,Freshwater,2023-06-06 17:15:00
0,5,Freshwater,2023-06-06 17:20:00
0,5,Freshwater,2023-06-06 17:25:00
0,5,Freshwater,2023-06-06 17:30:00
0.279,5,Freshwater,2023-06-06 17:35:00
1.09,5,Freshwater,2023-06-06 17:40:00
1.652,5,Freshwater,2023-06-06 17:45:00
2.193,5,Freshwater,2023-06-06 17:50:00
2.784,5,Freshwater,2023-06-06 17:55:00
3.373,5,Freshwater,2023-06-06 18:00:00
2.988,5,Freshwater,2023-06-06 18:05:00
1.904,5,Freshwater,2023-06-06 18:10:00
1.23,5,Freshwater,2023-06-06 18:15:00
1.044,5,Freshwater,2023-06-06 18:20:00
1.16,5,Freshwater,2023-06-06 18:25:00
0.908,5,Freshwater,2023-06-06 18:30:00
2.197,5,Freshwater,2023-06-06 18:35:00
0.441,5,Freshwater,2023-06-06 18:40:00
0.508,5,Freshwater,2023-06-06 18:45:00
84.559,5,Freshwater,2023-06-06 18:50:00
85.462,5,Freshwater,2023-06-06 18:55:00
85.544,5,Freshwater,2023-06-06 19:00:00
85.664,5,Freshwater,2023-06-06 19:05:00
85.69,5,Freshwater,2023-06-06 19:10:00
86.032,5,Freshwater,2023-06-06 19:15:00
86.12,5,Freshwater,2023-06-06 19:20:00
86.3,5,Freshwater,2023-06-06 19:25:00
86.427,5,Freshwater,2023-06-06 19:30:00
86.434,5,Freshwater,2023-06-06 19:35:00
86.488,5,Freshwater,2023-06-06 19:40:00
86.539,5,Freshwater,2023-06-06 19:45:00
86.5,5,Freshwater,2023-06-06 19:50:00
86.561,5,Freshwater,2023-06-06 19:55:00
86.58,5,Freshwater,2023-06-06 20:00:00
86.606,5,Freshwater,2023-06-06 20:05:00
86.631,5,Freshwater,2023-06-06 20:10:00
86.62,5,Freshwater,2023-06-06 20:15:00
86.587,5,Freshwater,2023-06-06 20:20:00
86.625,5,Freshwater,2023-06-06 20:25:00
86.677,5,Freshwater,2023-06-06 20:30:00
86.682,5,Freshwater,2023-06-06 20:35:00
86.666,5,Freshwater,2023-06-06 20:40:00
86.744,5,Freshwater,2023-06-06 20:45:00
86.616,5,Freshwater,2023-06-06 20:50:00
86.636,5,Freshwater,2023-06-06 20:55:00
86.652,5,Freshwater,2023-06-06 21:00:00
86.647,5,Freshwater,2023-06-06 21:05:00
86.64,5,Freshwater,2023-06-06 21:10:00
86.568,5,Freshwater,2023-06-06 21:15:00
86.611,5,Freshwater,2023-06-06 21:20:00
86.553,5,Freshwater,2023-06-06 21:25:00
86.647,5,Freshwater,2023-06-06 21:30:00
86.558,5,Freshwater,2023-06-06 21:35:00
86.538,5,Freshwater,2023-06-06 21:40:00
86.536,5,Freshwater,2023-06-06 21:45:00
86.59,5,Freshwater,2023-06-06 21:50:00
86.614,5,Freshwater,2023-06-06 21:55:00
86.63,5,Freshwater,2023-06-06 22:00:00
86.509,5,Freshwater,2023-06-06 22:05:00
86.478,5,Freshwater,2023-06-06 22:10:00
86.541,5,Freshwater,2023-06-06 22:15:00
86.527,5,Freshwater,2023-06-06 22:20:00
86.521,5,Freshwater,2023-06-06 22:25:00
86.477,5,Freshwater,2023-06-06 22:30:00
86.545,5,Freshwater,2023-06-06 22:35:00
86.498,5,Freshwater,2023-06-06 22:40:00
86.507,5,Freshwater,2023-06-06 22:45:00
86.501,5,Freshwater,2023-06-06 22:50:00
86.52,5,Freshwater,2023-06-06 22:55:00
86.528,5,Freshwater,2023-06-06 23:00:00
86.488,5,Freshwater,2023-06-06 23:05:00
86.536,5,Freshwater,2023-06-06 23:10:00
86.415,5,Freshwater,2023-06-06 23:15:00
86.466,5,Freshwater,2023-06-06 23:20:00
86.51,5,Freshwater,2023-06-06 23:25:00
86.475,5,Freshwater,2023-06-06 23:30:00
86.492,5,Freshwater,2023-06-06 23:35:00
86.509,5,Freshwater,2023-06-06 23:40:00
86.462,5,Freshwater,2023-06-06 23:45:00
86.485,5,Freshwater,2023-06-06 23:50:00
86.477,5,Freshwater,2023-06-06 23:55:00
86.483,5,Freshwater,2023-06-07
86.458,5,Freshwater,2023-06-07 00:05:00
86.419,5,Freshwater,2023-06-07 00:10:00
86.434,5,Freshwater,2023-06-07 00:15:00
86.368,5,Freshwater,2023-06-07 00:20:00
86.324,5,Freshwater,2023-06-07 00:25:00
86.353,5,Freshwater,2023-06-07 00:30:00
86.364,5,Freshwater,2023-06-07 00:35:00
86.29,5,Freshwater,2023-06-07 00:40:00
86.265,5,Freshwater,2023-06-07 00:45:00
86.305,5,Freshwater,2023-06-07 00:50:00
86.311,5,Freshwater,2023-06-07 00:55:00
86.254,5,Freshwater,2023-06-07 01:00:00
86.248,5,Freshwater,2023-06-07 01:05:00
86.201,5,Freshwater,2023-06-07 01:10:00
86.277,5,Freshwater,2023-06-07 01:15:00
86.176,5,Freshwater,2023-06-07 01:20:00
86.144,5,Freshwater,2023-06-07 01:25:00
86.145,5,Freshwater,2023-06-07 01:30:00
86.044,5,Freshwater,2023-06-07 01:35:00
86.066,5,Freshwater,2023-06-07 01:40:00
86.1,5,Freshwater,2023-06-07 01:45:00
86.011,5,Freshwater,2023-06-07 01:50:00
85.952,5,Freshwater,2023-06-07 01:55:00
85.927,5,Freshwater,2023-06-07 02:00:00
85.838,5,Freshwater,2023-06-07 02:05:00
85.688,5,Freshwater,2023-06-07 02:10:00
85.773,5,Freshwater,2023-06-07 02:15:00
85.693,5,Freshwater,2023-06-07 02:20:00
85.717,5,Freshwater,2023-06-07 02:25:00
85.65,5,Freshwater,2023-06-07 02:30:00
85.664,5,Freshwater,2023-06-07 02:35:00
85.636,5,Freshwater,2023-06-07 02:40:00
85.598,5,Freshwater,2023-06-07 02:45:00
85.604,5,Freshwater,2023-06-07 02:50:00
85.631,5,Freshwater,2023-06-07 02:55:00
85.579,5,Freshwater,2023-06-07 03:00:00
85.582,5,Freshwater,2023-06-07 03:05:00
85.451,5,Freshwater,2023-06-07 03:10:00
85.48,5,Freshwater,2023-06-07 03:15:00
85.506,5,Freshwater,2023-06-07 03:20:00
85.572,5,Freshwater,2023-06-07 03:25:00
85.511,5,Freshwater,2023-06-07 03:30:00
85.457,5,Freshwater,2023-06-07 03:35:00
85.419,5,Freshwater,2023-06-07 03:40:00
85.512,5,Freshwater,2023-06-07 03:45:00
85.457,5,Freshwater,2023-06-07 03:50:00
85.414,5,Freshwater,2023-06-07 03:55:00
85.342,5,Freshwater,2023-06-07 04:00:00
85.382,5,Freshwater,2023-06-07 04:05:00
85.37,5,Freshwater,2023-06-07 04:10:00
85.304,5,Freshwater,2023-06-07 04:15:00
85.284,5,Freshwater,2023-06-07 04:20:00
85.304,5,Freshwater,2023-06-07 04:25:00
85.317,5,Freshwater,2023-06-07 04:30:00
85.251,5,Freshwater,2023-06-07 04:35:00
85.229,5,Freshwater,2023-06-07 04:40:00
85.234,5,Freshwater,2023-06-07 04:45:00
85.181,5,Freshwater,2023-06-07 04:50:00
85.152,5,Freshwater,2023-06-07 04:55:00
85.122,5,Freshwater,2023-06-07 05:00:00
85.08,5,Freshwater,2023-06-07 05:05:00
85.691,5,Freshwater,2023-06-07 05:10:00
78.955,5,Freshwater,2023-06-07 05:15:00
74.146,5,Freshwater,2023-06-07 05:20:00
72.693,5,Freshwater,2023-06-07 05:25:00
70.87,5,Freshwater,2023-06-07 05:30:00
68.818,5,Freshwater,2023-06-07 05:35:00
66.3,5,Freshwater,2023-06-07 05:40:00
63.745,5,Freshwater,2023-06-07 05:45:00
62.156,5,Freshwater,2023-06-07 05:50:00
60.161,5,Freshwater,2023-06-07 05:55:00
58.349,5,Freshwater,2023-06-07 06:00:00
55.576,5,Freshwater,2023-06-07 06:05:00
52.304,5,Freshwater,2023-06-07 06:10:00
49.969,5,Freshwater,2023-06-07 06:15:00
48.44,5,Freshwater,2023-06-07 06:20:00
46.844,5,Freshwater,2023-06-07 06:25:00
44.975,5,Freshwater,2023-06-07 06:30:00
42.981,5,Freshwater,2023-06-07 06:35:00
41.437,5,Freshwater,2023-06-07 06:40:00
40.279,5,Freshwater,2023-06-07 06:45:00
38.815,5,Freshwater,2023-06-07 06:50:00
37.335,5,Freshwater,2023-06-07 06:55:00
36.026,5,Freshwater,2023-06-07 07:00:00
