datetime,plot,depth_cm,eh_mv,datetime_est
2023-06-10T20:05:00Z,Control,5,614.7379155555556,2023-06-10 15:05:00
2023-06-10T20:05:00Z,Control,15,778.11934,2023-06-10 15:05:00
2023-06-10T20:05:00Z,Control,30,775.447491111111,2023-06-10 15:05:00
2023-06-10T20:05:00Z,Control,50,796.5576611111111,2023-06-10 15:05:00
2023-06-10T20:05:00Z,Estuarine,5,464.693766,2023-06-10 15:05:00
2023-06-10T20:05:00Z,Estuarine,15,418.87564,2023-06-10 15:05:00
2023-06-10T20:05:00Z,Estuarine,30,610.7085,2023-06-10 15:05:00
2023-06-10T20:05:00Z,Estuarine,50,647.07216,2023-06-10 15:05:00
2023-06-10T20:05:00Z,Freshwater,5,506.2420933333333,2023-06-10 15:05:00
2023-06-10T20:05:00Z,Freshwater,15,325.2173462,2023-06-10 15:05:00
2023-06-10T20:05:00Z,Freshwater,30,276.33932200000004,2023-06-10 15:05:00
2023-06-10T20:05:00Z,Freshwater,50,696.32222,2023-06-10 15:05:00
2023-06-10T20:10:00Z,Control,5,614.9690377777778,2023-06-10 15:10:00
2023-06-10T20:10:00Z,Control,15,778.1534999999999,2023-06-10 15:10:00
2023-06-10T20:10:00Z,Control,30,775.5237888888889,2023-06-10 15:10:00
2023-06-10T20:10:00Z,Control,50,796.565613888889,2023-06-10 15:10:00
2023-06-10T20:10:00Z,Estuarine,5,463.621928,2023-06-10 15:10:00
2023-06-10T20:10:00Z,Estuarine,15,419.62609999999995,2023-06-10 15:10:00
2023-06-10T20:10:00Z,Estuarine,30,612.1412399999999,2023-06-10 15:10:00
2023-06-10T20:10:00Z,Estuarine,50,646.01466,2023-06-10 15:10:00
2023-06-10T20:10:00Z,Freshwater,5,506.0962466666667,2023-06-10 15:10:00
2023-06-10T20:10:00Z,Freshwater,15,325.4558968,2023-06-10 15:10:00
2023-06-10T20:10:00Z,Freshwater,30,276.33977200000004,2023-06-10 15:10:00
2023-06-10T20:10:00Z,Freshwater,50,696.937,2023-06-10 15:10:00
2023-06-10T20:15:00Z,Control,5,613.86798,2023-06-10 15:15:00
2023-06-10T20:15:00Z,Control,15,778.22182,2023-06-10 15:15:00
2023-06-10T20:15:00Z,Control,30,775.6342266666667,2023-06-10 15:15:00
2023-06-10T20:15:00Z,Control,50,796.5309166666667,2023-06-10 15:15:00
2023-06-10T20:15:00Z,Estuarine,5,465.176722,2023-06-10 15:15:00
2023-06-10T20:15:00Z,Estuarine,15,419.62611999999996,2023-06-10 15:15:00
2023-06-10T20:15:00Z,Estuarine,30,610.06038,2023-06-10 15:15:00
2023-06-10T20:15:00Z,Estuarine,50,646.96982,2023-06-10 15:15:00
2023-06-10T20:15:00Z,Freshwater,5,505.87966,2023-06-10 15:15:00
2023-06-10T20:15:00Z,Freshwater,15,325.2178038,2023-06-10 15:15:00
2023-06-10T20:15:00Z,Freshwater,30,276.713326,2023-06-10 15:15:00
2023-06-10T20:15:00Z,Freshwater,50,696.8338200000001,2023-06-10 15:15:00
2023-06-10T20:20:00Z,Control,5,613.7801466666666,2023-06-10 15:20:00
2023-06-10T20:20:00Z,Control,15,778.2622,2023-06-10 15:20:00
2023-06-10T20:20:00Z,Control,30,775.6404266666667,2023-06-10 15:20:00
2023-06-10T20:20:00Z,Control,50,796.5800416666667,2023-06-10 15:20:00
2023-06-10T20:20:00Z,Estuarine,5,464.7141253333333,2023-06-10 15:20:00
2023-06-10T20:20:00Z,Estuarine,15,419.69432,2023-06-10 15:20:00
2023-06-10T20:20:00Z,Estuarine,30,610.2698466666667,2023-06-10 15:20:00
2023-06-10T20:20:00Z,Estuarine,50,647.9638666666667,2023-06-10 15:20:00
2023-06-10T20:20:00Z,Freshwater,5,505.53072000000003,2023-06-10 15:20:00
2023-06-10T20:20:00Z,Freshwater,15,325.7606062,2023-06-10 15:20:00
2023-06-10T20:20:00Z,Freshwater,30,276.780822,2023-06-10 15:20:00
2023-06-10T20:20:00Z,Freshwater,50,696.79652,2023-06-10 15:20:00
2023-06-10T20:25:00Z,Control,5,614.3400733333334,2023-06-10 15:25:00
2023-06-10T20:25:00Z,Control,15,778.1641199999999,2023-06-10 15:25:00
2023-06-10T20:25:00Z,Control,30,775.6789866666667,2023-06-10 15:25:00
2023-06-10T20:25:00Z,Control,50,796.6272416666667,2023-06-10 15:25:00
2023-06-10T20:25:00Z,Estuarine,5,464.8314286666667,2023-06-10 15:25:00
2023-06-10T20:25:00Z,Estuarine,15,419.42141999999996,2023-06-10 15:25:00
2023-06-10T20:25:00Z,Estuarine,30,610.9568533333332,2023-06-10 15:25:00
2023-06-10T20:25:00Z,Estuarine,50,646.9111933333332,2023-06-10 15:25:00
2023-06-10T20:25:00Z,Freshwater,5,505.79802,2023-06-10 15:25:00
2023-06-10T20:25:00Z,Freshwater,15,325.8296028,2023-06-10 15:25:00
2023-06-10T20:25:00Z,Freshwater,30,277.22309600000006,2023-06-10 15:25:00
2023-06-10T20:25:00Z,Freshwater,50,696.90286,2023-06-10 15:25:00
2023-06-10T20:30:00Z,Control,5,614.54876,2023-06-10 15:30:00
2023-06-10T20:30:00Z,Control,15,778.1891999999999,2023-06-10 15:30:00
2023-06-10T20:30:00Z,Control,30,775.5674466666667,2023-06-10 15:30:00
2023-06-10T20:30:00Z,Control,50,796.6605916666667,2023-06-10 15:30:00
2023-06-10T20:30:00Z,Estuarine,5,463.65248199999996,2023-06-10 15:30:00
2023-06-10T20:30:00Z,Estuarine,15,419.72846,2023-06-10 15:30:00
2023-06-10T20:30:00Z,Estuarine,30,611.1322200000001,2023-06-10 15:30:00
2023-06-10T20:30:00Z,Estuarine,50,646.91598,2023-06-10 15:30:00
2023-06-10T20:30:00Z,Freshwater,5,505.51468,2023-06-10 15:30:00
2023-06-10T20:30:00Z,Freshwater,15,325.8958306,2023-06-10 15:30:00
2023-06-10T20:30:00Z,Freshwater,30,277.7317,2023-06-10 15:30:00
2023-06-10T20:30:00Z,Freshwater,50,696.72582,2023-06-10 15:30:00
2023-06-10T20:35:00Z,Control,5,615.3290822222223,2023-06-10 15:35:00
2023-06-10T20:35:00Z,Control,15,778.2492533333334,2023-06-10 15:35:00
2023-06-10T20:35:00Z,Control,30,775.5791044444444,2023-06-10 15:35:00
2023-06-10T20:35:00Z,Control,50,796.6723694444444,2023-06-10 15:35:00
2023-06-10T20:35:00Z,Estuarine,5,463.80388733333336,2023-06-10 15:35:00
2023-06-10T20:35:00Z,Estuarine,15,419.59202,2023-06-10 15:35:00
2023-06-10T20:35:00Z,Estuarine,30,611.3028,2023-06-10 15:35:00
2023-06-10T20:35:00Z,Estuarine,50,646.9500800000001,2023-06-10 15:35:00
2023-06-10T20:35:00Z,Freshwater,5,505.57110666666665,2023-06-10 15:35:00
2023-06-10T20:35:00Z,Freshwater,15,325.7252236,2023-06-10 15:35:00
2023-06-10T20:35:00Z,Freshwater,30,277.765248,2023-06-10 15:35:00
2023-06-10T20:35:00Z,Freshwater,50,696.75654,2023-06-10 15:35:00
2023-06-10T20:40:00Z,Control,5,615.7426644444445,2023-06-10 15:40:00
2023-06-10T20:40:00Z,Control,15,778.3560866666667,2023-06-10 15:40:00
2023-06-10T20:40:00Z,Control,30,775.7399822222221,2023-06-10 15:40:00
2023-06-10T20:40:00Z,Control,50,796.6545222222222,2023-06-10 15:40:00
2023-06-10T20:40:00Z,Estuarine,5,463.4777426666667,2023-06-10 15:40:00
2023-06-10T20:40:00Z,Estuarine,15,419.52378,2023-06-10 15:40:00
2023-06-10T20:40:00Z,Estuarine,30,611.13222,2023-06-10 15:40:00
2023-06-10T20:40:00Z,Estuarine,50,646.7795,2023-06-10 15:40:00
2023-06-10T20:40:00Z,Freshwater,5,505.4933933333333,2023-06-10 15:40:00
2023-06-10T20:40:00Z,Freshwater,15,325.3175006,2023-06-10 15:40:00
2023-06-10T20:40:00Z,Freshwater,30,278.274812,2023-06-10 15:40:00
2023-06-10T20:40:00Z,Freshwater,50,696.62038,2023-06-10 15:40:00
2023-06-10T20:45:00Z,Control,5,615.7719866666666,2023-06-10 15:45:00
2023-06-10T20:45:00Z,Control,15,778.34852,2023-06-10 15:45:00
2023-06-10T20:45:00Z,Control,30,775.7523199999999,2023-06-10 15:45:00
2023-06-10T20:45:00Z,Control,50,796.70975,2023-06-10 15:45:00
2023-06-10T20:45:00Z,Estuarine,5,463.799696,2023-06-10 15:45:00
2023-06-10T20:45:00Z,Estuarine,15,419.52378,2023-06-10 15:45:00
2023-06-10T20:45:00Z,Estuarine,30,610.99578,2023-06-10 15:45:00
2023-06-10T20:45:00Z,Estuarine,50,646.81362,2023-06-10 15:45:00
2023-06-10T20:45:00Z,Freshwater,5,505.34794,2023-06-10 15:45:00
2023-06-10T20:45:00Z,Freshwater,15,325.8610746,2023-06-10 15:45:00
2023-06-10T20:45:00Z,Freshwater,30,278.070972,2023-06-10 15:45:00
2023-06-10T20:45:00Z,Freshwater,50,696.5864,2023-06-10 15:45:00
2023-06-10T20:50:00Z,Control,5,615.3740111111111,2023-06-10 15:50:00
2023-06-10T20:50:00Z,Control,15,778.2714199999999,2023-06-10 15:50:00
2023-06-10T20:50:00Z,Control,30,775.7094199999999,2023-06-10 15:50:00
2023-06-10T20:50:00Z,Control,50,796.7006749999999,2023-06-10 15:50:00
2023-06-10T20:50:00Z,Estuarine,5,463.614756,2023-06-10 15:50:00
2023-06-10T20:50:00Z,Estuarine,15,419.38734,2023-06-10 15:50:00
2023-06-10T20:50:00Z,Estuarine,30,611.1322,2023-06-10 15:50:00
2023-06-10T20:50:00Z,Estuarine,50,646.7454,2023-06-10 15:50:00
2023-06-10T20:50:00Z,Freshwater,5,504.0813666666666,2023-06-10 15:50:00
2023-06-10T20:50:00Z,Freshwater,15,325.28352540000003,2023-06-10 15:50:00
2023-06-10T20:50:00Z,Freshwater,30,278.274806,2023-06-10 15:50:00
2023-06-10T20:50:00Z,Freshwater,50,696.28062,2023-06-10 15:50:00
2023-06-10T20:55:00Z,Control,5,615.9632755555556,2023-06-10 15:55:00
2023-06-10T20:55:00Z,Control,15,778.33988,2023-06-10 15:55:00
2023-06-10T20:55:00Z,Control,30,775.77774,2023-06-10 15:55:00
2023-06-10T20:55:00Z,Control,50,796.7787999999999,2023-06-10 15:55:00
2023-06-10T20:55:00Z,Estuarine,5,463.42985600000003,2023-06-10 15:55:00
2023-06-10T20:55:00Z,Estuarine,15,419.35321999999996,2023-06-10 15:55:00
2023-06-10T20:55:00Z,Estuarine,30,610.9616599999999,2023-06-10 15:55:00
2023-06-10T20:55:00Z,Estuarine,50,646.67716,2023-06-10 15:55:00
2023-06-10T20:55:00Z,Freshwater,5,504.48367333333334,2023-06-10 15:55:00
2023-06-10T20:55:00Z,Freshwater,15,325.8626668,2023-06-10 15:55:00
2023-06-10T20:55:00Z,Freshwater,30,278.44561,2023-06-10 15:55:00
2023-06-10T20:55:00Z,Freshwater,50,696.4235199999999,2023-06-10 15:55:00
2023-06-10T21:00:00Z,Control,5,616.50394000000006,2023-06-10 16:00:00
2023-06-10T21:00:00Z,Control,15,778.3061799999999,2023-06-10 16:00:00
2023-06-10T21:00:00Z,Control,30,775.81248,2023-06-10 16:00:00
2023-06-10T21:00:00Z,Control,50,796.786675,2023-06-10 16:00:00
2023-06-10T21:00:00Z,Estuarine,5,463.449618,2023-06-10 16:00:00
2023-06-10T21:00:00Z,Estuarine,15,419.42143999999996,2023-06-10 16:00:00
2023-06-10T21:00:00Z,Estuarine,30,610.99576,2023-06-10 16:00:00
2023-06-10T21:00:00Z,Estuarine,50,646.81362,2023-06-10 16:00:00
2023-06-10T21:00:00Z,Freshwater,5,504.74478,2023-06-10 16:00:00
2023-06-10T21:00:00Z,Freshwater,15,325.6584326,2023-06-10 16:00:00
2023-06-10T21:00:00Z,Freshwater,30,279.260738,2023-06-10 16:00:00
2023-06-10T21:00:00Z,Freshwater,50,695.81012,2023-06-10 16:00:00
2023-06-10T21:05:00Z,Control,5,616.1645466666666,2023-06-10 16:05:00
2023-06-10T21:05:00Z,Control,15,778.41106,2023-06-10 16:05:00
2023-06-10T21:05:00Z,Control,30,775.98556,2023-06-10 16:05:00
2023-06-10T21:05:00Z,Control,50,796.8244749999999,2023-06-10 16:05:00
2023-06-10T21:05:00Z,Estuarine,5,463.1575673333333,2023-06-10 16:05:00
2023-06-10T21:05:00Z,Estuarine,15,419.42143999999996,2023-06-10 16:05:00
2023-06-10T21:05:00Z,Estuarine,30,611.1322,2023-06-10 16:05:00
2023-06-10T21:05:00Z,Estuarine,50,646.71128,2023-06-10 16:05:00
2023-06-10T21:05:00Z,Freshwater,5,504.90611999999993,2023-06-10 16:05:00
2023-06-10T21:05:00Z,Freshwater,15,326.136312,2023-06-10 16:05:00
2023-06-10T21:05:00Z,Freshwater,30,279.47071266666666,2023-06-10 16:05:00
2023-06-10T21:05:00Z,Freshwater,50,696.2322466666667,2023-06-10 16:05:00
2023-06-10T21:10:00Z,Control,5,616.2301133333333,2023-06-10 16:10:00
2023-06-10T21:10:00Z,Control,15,778.3587799999999,2023-06-10 16:10:00
2023-06-10T21:10:00Z,Control,30,775.83088,2023-06-10 16:10:00
2023-06-10T21:10:00Z,Control,50,796.763025,2023-06-10 16:10:00
2023-06-10T21:10:00Z,Estuarine,5,463.0019786666667,2023-06-10 16:10:00
2023-06-10T21:10:00Z,Estuarine,15,418.97796,2023-06-10 16:10:00
2023-06-10T21:10:00Z,Estuarine,30,610.72286,2023-06-10 16:10:00
2023-06-10T21:10:00Z,Estuarine,50,646.57486,2023-06-10 16:10:00
2023-06-10T21:10:00Z,Freshwater,5,505.74236,2023-06-10 16:10:00
2023-06-10T21:10:00Z,Freshwater,15,327.2919326,2023-06-10 16:10:00
2023-06-10T21:10:00Z,Freshwater,30,281.6840813333333,2023-06-10 16:10:00
2023-06-10T21:10:00Z,Freshwater,50,698.0736333333333,2023-06-10 16:10:00
2023-06-10T21:15:00Z,Control,5,616.77746,2023-06-10 16:15:00
2023-06-10T21:15:00Z,Control,15,778.49578,2023-06-10 16:15:00
2023-06-10T21:15:00Z,Control,30,775.93354,2023-06-10 16:15:00
2023-06-10T21:15:00Z,Control,50,796.8840749999999,2023-06-10 16:15:00
2023-06-10T21:15:00Z,Estuarine,5,463.528634,2023-06-10 16:15:00
2023-06-10T21:15:00Z,Estuarine,15,419.79666,2023-06-10 16:15:00
2023-06-10T21:15:00Z,Estuarine,30,611.57568,2023-06-10 16:15:00
2023-06-10T21:15:00Z,Estuarine,50,647.3594,2023-06-10 16:15:00
2023-06-10T21:15:00Z,Freshwater,5,503.37465999999995,2023-06-10 16:15:00
2023-06-10T21:15:00Z,Freshwater,15,326.7107866,2023-06-10 16:15:00
2023-06-10T21:15:00Z,Freshwater,30,280.191896,2023-06-10 16:15:00
2023-06-10T21:15:00Z,Freshwater,50,695.2775,2023-06-10 16:15:00
2023-06-10T21:20:00Z,Control,5,616.6544844444444,2023-06-10 16:20:00
2023-06-10T21:20:00Z,Control,15,778.55778,2023-06-10 16:20:00
2023-06-10T21:20:00Z,Control,30,775.96142,2023-06-10 16:20:00
2023-06-10T21:20:00Z,Control,50,796.920275,2023-06-10 16:20:00
2023-06-10T21:20:00Z,Estuarine,5,463.24613666666664,2023-06-10 16:20:00
2023-06-10T21:20:00Z,Estuarine,15,419.24128666666667,2023-06-10 16:20:00
2023-06-10T21:20:00Z,Estuarine,30,611.02988,2023-06-10 16:20:00
2023-06-10T21:20:00Z,Estuarine,50,646.71128,2023-06-10 16:20:00
2023-06-10T21:20:00Z,Freshwater,5,504.2055933333333,2023-06-10 16:20:00
2023-06-10T21:20:00Z,Freshwater,15,325.45404959999996,2023-06-10 16:20:00
2023-06-10T21:20:00Z,Freshwater,30,280.293996,2023-06-10 16:20:00
2023-06-10T21:20:00Z,Freshwater,50,695.04088,2023-06-10 16:20:00
2023-06-10T21:25:00Z,Control,5,617.1772088888889,2023-06-10 16:25:00
2023-06-10T21:25:00Z,Control,15,778.51252,2023-06-10 16:25:00
2023-06-10T21:25:00Z,Control,30,775.9845399999999,2023-06-10 16:25:00
2023-06-10T21:25:00Z,Control,50,796.908775,2023-06-10 16:25:00
2023-06-10T21:25:00Z,Estuarine,5,463.2024633333333,2023-06-10 16:25:00
2023-06-10T21:25:00Z,Estuarine,15,419.12935333333337,2023-06-10 16:25:00
2023-06-10T21:25:00Z,Estuarine,30,611.09812,2023-06-10 16:25:00
2023-06-10T21:25:00Z,Estuarine,50,646.54074,2023-06-10 16:25:00
2023-06-10T21:25:00Z,Freshwater,5,502.82594666666665,2023-06-10 16:25:00
2023-06-10T21:25:00Z,Freshwater,15,325.9970028,2023-06-10 16:25:00
2023-06-10T21:25:00Z,Freshwater,30,280.36156,2023-06-10 16:25:00
2023-06-10T21:25:00Z,Freshwater,50,694.59664,2023-06-10 16:25:00
2023-06-10T21:30:00Z,Control,5,617.5546733333333,2023-06-10 16:30:00
2023-06-10T21:30:00Z,Control,15,778.5713,2023-06-10 16:30:00
2023-06-10T21:30:00Z,Control,30,776.07738,2023-06-10 16:30:00
2023-06-10T21:30:00Z,Control,50,796.9769,2023-06-10 16:30:00
2023-06-10T21:30:00Z,Estuarine,5,462.91999,2023-06-10 16:30:00
2023-06-10T21:30:00Z,Estuarine,15,419.56327999999996,2023-06-10 16:30:00
2023-06-10T21:30:00Z,Estuarine,30,610.92754,2023-06-10 16:30:00
2023-06-10T21:30:00Z,Estuarine,50,646.26782,2023-06-10 16:30:00
2023-06-10T21:30:00Z,Freshwater,5,504.23948,2023-06-10 16:30:00
2023-06-10T21:30:00Z,Freshwater,15,326.3390156,2023-06-10 16:30:00
2023-06-10T21:30:00Z,Freshwater,30,280.906492,2023-06-10 16:30:00
2023-06-10T21:30:00Z,Freshwater,50,696.06712,2023-06-10 16:30:00
2023-06-10T21:35:00Z,Control,5,617.5716777777777,2023-06-10 16:35:00
2023-06-10T21:35:00Z,Control,15,778.6259933333333,2023-06-10 16:35:00
2023-06-10T21:35:00Z,Control,30,775.9732,2023-06-10 16:35:00
2023-06-10T21:35:00Z,Control,50,796.9325,2023-06-10 16:35:00
2023-06-10T21:35:00Z,Estuarine,5,463.10550333333333,2023-06-10 16:35:00
2023-06-10T21:35:00Z,Estuarine,15,419.14915333333335,2023-06-10 16:35:00
2023-06-10T21:35:00Z,Estuarine,30,610.62052,2023-06-10 16:35:00
2023-06-10T21:35:00Z,Estuarine,50,646.8136,2023-06-10 16:35:00
2023-06-10T21:35:00Z,Freshwater,5,504.2303133333333,2023-06-10 16:35:00
2023-06-10T21:35:00Z,Freshwater,15,325.4200348,2023-06-10 16:35:00
2023-06-10T21:35:00Z,Freshwater,30,281.211236,2023-06-10 16:35:00
2023-06-10T21:35:00Z,Freshwater,50,695.65218,2023-06-10 16:35:00
2023-06-10T21:40:00Z,Control,5,617.5269822222223,2023-06-10 16:40:00
2023-06-10T21:40:00Z,Control,15,778.6899266666667,2023-06-10 16:40:00
2023-06-10T21:40:00Z,Control,30,776.1174199999999,2023-06-10 16:40:00
2023-06-10T21:40:00Z,Control,50,796.94035,2023-06-10 16:40:00
2023-06-10T21:40:00Z,Estuarine,5,462.8817006666667,2023-06-10 16:40:00
2023-06-10T21:40:00Z,Estuarine,15,418.66676666666666,2023-06-10 16:40:00
2023-06-10T21:40:00Z,Estuarine,30,611.81444,2023-06-10 16:40:00
2023-06-10T21:40:00Z,Estuarine,50,646.54072,2023-06-10 16:40:00
2023-06-10T21:40:00Z,Freshwater,5,503.54458666666665,2023-06-10 16:40:00
2023-06-10T21:40:00Z,Freshwater,15,326.1668436,2023-06-10 16:40:00
2023-06-10T21:40:00Z,Freshwater,30,281.00705800000003,2023-06-10 16:40:00
2023-06-10T21:40:00Z,Freshwater,50,695.98944,2023-06-10 16:40:00
2023-06-10T21:45:00Z,Control,5,617.5153466666667,2023-06-10 16:45:00
2023-06-10T21:45:00Z,Control,15,778.7865,2023-06-10 16:45:00
2023-06-10T21:45:00Z,Control,30,776.15762,2023-06-10 16:45:00
2023-06-10T21:45:00Z,Control,50,797.031975,2023-06-10 16:45:00
2023-06-10T21:45:00Z,Estuarine,5,463.442468,2023-06-10 16:45:00
2023-06-10T21:45:00Z,Estuarine,15,419.41246,2023-06-10 16:45:00
2023-06-10T21:45:00Z,Estuarine,30,610.5864,2023-06-10 16:45:00
2023-06-10T21:45:00Z,Estuarine,50,647.42764,2023-06-10 16:45:00
2023-06-10T21:45:00Z,Freshwater,5,503.2339,2023-06-10 16:45:00
2023-06-10T21:45:00Z,Freshwater,15,325.9969612,2023-06-10 16:45:00
2023-06-10T21:45:00Z,Freshwater,30,281.652536,2023-06-10 16:45:00
2023-06-10T21:45:00Z,Freshwater,50,695.7174600000001,2023-06-10 16:45:00
2023-06-10T21:50:00Z,Control,5,618.1854111111111,2023-06-10 16:50:00
2023-06-10T21:50:00Z,Control,15,778.89284,2023-06-10 16:50:00
2023-06-10T21:50:00Z,Control,30,776.16142,2023-06-10 16:50:00
2023-06-10T21:50:00Z,Control,50,797.0359249999999,2023-06-10 16:50:00
2023-06-10T21:50:00Z,Estuarine,5,462.1270633333333,2023-06-10 16:50:00
2023-06-10T21:50:00Z,Estuarine,15,417.0491266666666,2023-06-10 16:50:00
2023-06-10T21:50:00Z,Estuarine,30,610.99576,2023-06-10 16:50:00
2023-06-10T21:50:00Z,Estuarine,50,646.40426,2023-06-10 16:50:00
2023-06-10T21:50:00Z,Freshwater,5,502.64326,2023-06-10 16:50:00
2023-06-10T21:50:00Z,Freshwater,15,326.1917056666666,2023-06-10 16:50:00
2023-06-10T21:50:00Z,Freshwater,30,281.65762466666666,2023-06-10 16:50:00
2023-06-10T21:50:00Z,Freshwater,50,695.9282066666667,2023-06-10 16:50:00
2023-06-10T21:55:00Z,Control,5,617.5496355555556,2023-06-10 16:55:00
2023-06-10T21:55:00Z,Control,15,778.9885,2023-06-10 16:55:00
2023-06-10T21:55:00Z,Control,30,776.15464,2023-06-10 16:55:00
2023-06-10T21:55:00Z,Control,50,796.9862249999999,2023-06-10 16:55:00
2023-06-10T21:55:00Z,Estuarine,5,461.8691166666667,2023-06-10 16:55:00
2023-06-10T21:55:00Z,Estuarine,15,419.70033333333333,2023-06-10 16:55:00
2023-06-10T21:55:00Z,Estuarine,30,610.4840800000001,2023-06-10 16:55:00
2023-06-10T21:55:00Z,Estuarine,50,646.4384,2023-06-10 16:55:00
2023-06-10T21:55:00Z,Freshwater,5,503.03544,2023-06-10 16:55:00
2023-06-10T21:55:00Z,Freshwater,15,326.1137373333333,2023-06-10 16:55:00
2023-06-10T21:55:00Z,Freshwater,30,282.17170333333337,2023-06-10 16:55:00
2023-06-10T21:55:00Z,Freshwater,50,695.2855533333334,2023-06-10 16:55:00
2023-06-10T22:00:00Z,Control,5,616.99164,2023-06-10 17:00:00
2023-06-10T22:00:00Z,Control,15,778.9608,2023-06-10 17:00:00
2023-06-10T22:00:00Z,Control,30,776.2634999999999,2023-06-10 17:00:00
2023-06-10T22:00:00Z,Control,50,796.9928,2023-06-10 17:00:00
2023-06-10T22:00:00Z,Estuarine,5,462.53223,2023-06-10 17:00:00
2023-06-10T22:00:00Z,Estuarine,15,419.65664,2023-06-10 17:00:00
2023-06-10T22:00:00Z,Estuarine,30,609.56304,2023-06-10 17:00:00
2023-06-10T22:00:00Z,Estuarine,50,646.33604,2023-06-10 17:00:00
2023-06-10T22:00:00Z,Freshwater,5,502.86472,2023-06-10 17:00:00
2023-06-10T22:00:00Z,Freshwater,15,326.109453,2023-06-10 17:00:00
2023-06-10T22:00:00Z,Freshwater,30,282.41753,2023-06-10 17:00:00
2023-06-10T22:00:00Z,Freshwater,50,695.58456,2023-06-10 17:00:00
2023-06-10T22:05:00Z,Control,5,616.4311044444444,2023-06-10 17:05:00
2023-06-10T22:05:00Z,Control,15,778.8150133333332,2023-06-10 17:05:00
2023-06-10T22:05:00Z,Control,30,776.2321999999999,2023-06-10 17:05:00
2023-06-10T22:05:00Z,Control,50,797.0812249999999,2023-06-10 17:05:00
2023-06-10T22:05:00Z,Estuarine,5,462.62974333333335,2023-06-10 17:05:00
2023-06-10T22:05:00Z,Estuarine,15,417.6099,2023-06-10 17:05:00
2023-06-10T22:05:00Z,Estuarine,30,610.21118,2023-06-10 17:05:00
2023-06-10T22:05:00Z,Estuarine,50,646.50662,2023-06-10 17:05:00
2023-06-10T22:05:00Z,Freshwater,5,502.7813933333333,2023-06-10 17:05:00
2023-06-10T22:05:00Z,Freshwater,15,326.06656633333336,2023-06-10 17:05:00
2023-06-10T22:05:00Z,Freshwater,30,282.72076,2023-06-10 17:05:00
2023-06-10T22:05:00Z,Freshwater,50,695.66898,2023-06-10 17:05:00
2023-06-10T22:10:00Z,Control,5,615.9028888888889,2023-06-10 17:10:00
2023-06-10T22:10:00Z,Control,15,778.8033466666667,2023-06-10 17:10:00
2023-06-10T22:10:00Z,Control,30,776.2325,2023-06-10 17:10:00
2023-06-10T22:10:00Z,Control,50,797.0387999999999,2023-06-10 17:10:00
2023-06-10T22:10:00Z,Estuarine,5,462.42028666666664,2023-06-10 17:10:00
2023-06-10T22:10:00Z,Estuarine,15,418.76972,2023-06-10 17:10:00
2023-06-10T22:10:00Z,Estuarine,30,610.757,2023-06-10 17:10:00
2023-06-10T22:10:00Z,Estuarine,50,647.2912,2023-06-10 17:10:00
2023-06-10T22:10:00Z,Freshwater,5,502.51116666666667,2023-06-10 17:10:00
2023-06-10T22:10:00Z,Freshwater,15,326.1321986666667,2023-06-10 17:10:00
2023-06-10T22:10:00Z,Freshwater,30,283.062034,2023-06-10 17:10:00
2023-06-10T22:10:00Z,Freshwater,50,695.5775199999999,2023-06-10 17:10:00
2023-06-10T22:15:00Z,Control,5,616.6385533333333,2023-06-10 17:15:00
2023-06-10T22:15:00Z,Control,15,778.89386,2023-06-10 17:15:00
2023-06-10T22:15:00Z,Control,30,776.36916,2023-06-10 17:15:00
2023-06-10T22:15:00Z,Control,50,797.0387999999999,2023-06-10 17:15:00
2023-06-10T22:15:00Z,Estuarine,5,462.10850800000003,2023-06-10 17:15:00
2023-06-10T22:15:00Z,Estuarine,15,418.4968,2023-06-10 17:15:00
2023-06-10T22:15:00Z,Estuarine,30,610.8252,2023-06-10 17:15:00
2023-06-10T22:15:00Z,Estuarine,50,646.64306,2023-06-10 17:15:00
2023-06-10T22:15:00Z,Freshwater,5,502.51176,2023-06-10 17:15:00
2023-06-10T22:15:00Z,Freshwater,15,326.02759499999996,2023-06-10 17:15:00
2023-06-10T22:15:00Z,Freshwater,30,282.485798,2023-06-10 17:15:00
2023-06-10T22:15:00Z,Freshwater,50,695.3487,2023-06-10 17:15:00
2023-06-10T22:20:00Z,Control,5,617.1692377777778,2023-06-10 17:20:00
2023-06-10T22:20:00Z,Control,15,778.9963599999999,2023-06-10 17:20:00
2023-06-10T22:20:00Z,Control,30,776.3349999999999,2023-06-10 17:20:00
2023-06-10T22:20:00Z,Control,50,797.0814499999999,2023-06-10 17:20:00
2023-06-10T22:20:00Z,Estuarine,5,462.128262,2023-06-10 17:20:00
2023-06-10T22:20:00Z,Estuarine,15,418.5261333333333,2023-06-10 17:20:00
2023-06-10T22:20:00Z,Estuarine,30,610.96166,2023-06-10 17:20:00
2023-06-10T22:20:00Z,Estuarine,50,646.5066,2023-06-10 17:20:00
2023-06-10T22:20:00Z,Freshwater,5,502.3480533333333,2023-06-10 17:20:00
2023-06-10T22:20:00Z,Freshwater,15,326.16010579999994,2023-06-10 17:20:00
2023-06-10T22:20:00Z,Freshwater,30,283.536866,2023-06-10 17:20:00
2023-06-10T22:20:00Z,Freshwater,50,695.30034,2023-06-10 17:20:00
2023-06-10T22:25:00Z,Control,5,617.1874422222222,2023-06-10 17:25:00
