datetime,plot,depth,vwc,tsoil,ec,filled
2023-06-08T01:30:00Z,Freshwater,15,0.36609005800000005,18.52,103.2,FALSE
2023-06-08T01:30:00Z,Freshwater,30,0.396963019,17.36,111.2,FALSE
2023-06-08T01:30:00Z,Seawater,5,0.3999335571999999,19.54,2375.2,FALSE
2023-06-08T01:30:00Z,Seawater,15,0.3261433402,18.98,1591.2,FALSE
2023-06-08T01:30:00Z,Seawater,30,0.3315879046,17.94,1541.6,FALSE
2023-06-08T01:45:00Z,Control,5,0.241461667,17.15,36,FALSE
2023-06-08T01:45:00Z,Control,15,0.27651231099999996,16.65,49.5,FALSE
2023-06-08T01:45:00Z,Control,30,0.31183060600000007,16.15,93.5,FALSE
2023-06-08T01:45:00Z,Freshwater,5,0.40912135659999993,19.1,146.6,FALSE
2023-06-08T01:45:00Z,Freshwater,15,0.36611178040000003,18.52,104,FALSE
2023-06-08T01:45:00Z,Freshwater,30,0.3977651962,17.36,112,FALSE
2023-06-08T01:45:00Z,Seawater,5,0.39937342959999994,19.48,2347,FALSE
2023-06-08T01:45:00Z,Seawater,15,0.3261099808,18.96,1575.6,FALSE
2023-06-08T01:45:00Z,Seawater,30,0.3313931788,17.94,1519.4,FALSE
2023-06-08T02:00:00Z,Control,5,0.2415916134999999,17.15,35.5,FALSE
2023-06-08T02:00:00Z,Control,15,0.27632611900000004,16.65,49,FALSE
2023-06-08T02:00:00Z,Control,30,0.31178793700000007,16.15,93.5,FALSE
2023-06-08T02:00:00Z,Freshwater,5,0.40792740040000003,19.06,144.4,FALSE
2023-06-08T02:00:00Z,Freshwater,15,0.3660225634,18.5,104.6,FALSE
2023-06-08T02:00:00Z,Freshwater,30,0.3987752878,17.36,110,FALSE
2023-06-08T02:00:00Z,Seawater,5,0.3987589959999999,19.44,2325.8,FALSE
2023-06-08T02:00:00Z,Seawater,15,0.3259253404,18.96,1576.2,FALSE
2023-06-08T02:00:00Z,Seawater,30,0.33117362739999995,17.92,1514.8,FALSE
2023-06-08T02:15:00Z,Control,5,0.2414674854999999,17.1,35.5,FALSE
2023-06-08T02:15:00Z,Control,15,0.2771290719999999,16.65,50,FALSE
2023-06-08T02:15:00Z,Control,30,0.3113709444999999,16.2,94,FALSE
2023-06-08T02:15:00Z,Freshwater,5,0.4077125038,19.02,147.8,FALSE
2023-06-08T02:15:00Z,Freshwater,15,0.3660504922,18.48,104.8,FALSE
2023-06-08T02:15:00Z,Freshwater,30,0.3987139995999999,17.36,111.2,FALSE
2023-06-08T02:15:00Z,Seawater,5,0.3985603912,19.38,2344.2,FALSE
2023-06-08T02:15:00Z,Seawater,15,0.325647604,18.98,1548.2,FALSE
2023-06-08T02:15:00Z,Seawater,30,0.331116994,17.96,1500.8,FALSE
2023-06-08T02:30:00Z,Control,5,0.24172349949999994,17.05,36,FALSE
2023-06-08T02:30:00Z,Control,15,0.276842026,16.65,48,FALSE
2023-06-08T02:30:00Z,Control,30,0.3115028305,16.2,95.5,FALSE
2023-06-08T02:30:00Z,Freshwater,5,0.4071197926,18.98,147.6,FALSE
2023-06-08T02:30:00Z,Freshwater,15,0.3660799726000001,18.48,104,FALSE
2023-06-08T02:30:00Z,Freshwater,30,0.3988117504,17.34,111.8,FALSE
2023-06-08T02:30:00Z,Seawater,5,0.39791647719999995,19.32,2316,FALSE
2023-06-08T02:30:00Z,Seawater,15,0.325077391,18.94,1539.2,FALSE
2023-06-08T02:30:00Z,Seawater,30,0.33090093369999996,17.96,1502.3,TRUE
2023-06-08T02:45:00Z,Control,5,0.24160519000000005,17.05,35.5,FALSE
2023-06-08T02:45:00Z,Control,15,0.2768924529999999,16.65,49,FALSE
2023-06-08T02:45:00Z,Control,30,0.31147761699999993,16.2,93.5,FALSE
2023-06-08T02:45:00Z,Freshwater,5,0.40613064760000006,18.96,148.4,FALSE
2023-06-08T02:45:00Z,Freshwater,15,0.3657774105999999,18.46,104,FALSE
2023-06-08T02:45:00Z,Freshwater,30,0.3993005044,17.34,110.4,FALSE
2023-06-08T02:45:00Z,Seawater,5,0.39732376599999997,19.3,2321.2,FALSE
2023-06-08T02:45:00Z,Seawater,15,0.3249641242,18.94,1521.6,FALSE
2023-06-08T02:45:00Z,Seawater,30,0.3308175352,17.96,1481,FALSE
2023-06-08T03:00:00Z,Control,5,0.241733197,17,35,FALSE
2023-06-08T03:00:00Z,Control,15,0.27995104449999997,16.65,48.5,FALSE
2023-06-08T03:00:00Z,Control,30,0.3117510865000001,16.2,94,FALSE
2023-06-08T03:00:00Z,Freshwater,5,0.40530131739999997,18.900000000000002,145.6,FALSE
2023-06-08T03:00:00Z,Freshwater,15,0.36574560279999996,18.46,103.4,FALSE
2023-06-08T03:00:00Z,Freshwater,30,0.39915387820000003,17.32,110,FALSE
2023-06-08T03:00:00Z,Seawater,5,0.3967252363,19.23,2314.7,TRUE
2023-06-08T03:00:00Z,Seawater,15,0.324976537,18.9,1517.2,FALSE
2023-06-08T03:00:00Z,Seawater,30,0.3308671864,17.96,1489.2,FALSE
2023-06-08T03:15:00Z,Control,5,0.241581916,17,35.5,FALSE
2023-06-08T03:15:00Z,Control,15,0.2772532,16.65,49.5,FALSE
2023-06-08T03:15:00Z,Control,30,0.31177823949999994,16.2,95,FALSE
2023-06-08T03:15:00Z,Freshwater,5,0.4051531396,18.86,146.2,FALSE
2023-06-08T03:15:00Z,Freshwater,15,0.3655873396,18.44,102.8,FALSE
2023-06-08T03:15:00Z,Freshwater,30,0.39908172880000004,17.32,111,FALSE
2023-06-08T03:15:00Z,Seawater,5,0.39576595959999994,19.18,2288.6,FALSE
2023-06-08T03:15:00Z,Seawater,15,0.32473138420000003,18.88,1498.2,FALSE
2023-06-08T03:15:00Z,Seawater,30,0.330558418,17.98,1482,FALSE
2023-06-08T03:30:00Z,Control,5,0.2415431259999999,16.950000000000003,35.5,FALSE
2023-06-08T03:30:00Z,Control,15,0.2774975770000001,16.65,48.5,FALSE
2023-06-08T03:30:00Z,Control,30,0.31161726100000003,16.2,93.5,FALSE
2023-06-08T03:30:00Z,Freshwater,5,0.40465197280000004,18.8,144,FALSE
2023-06-08T03:30:00Z,Freshwater,15,0.3658433536,18.44,102.8,FALSE
2023-06-08T03:30:00Z,Freshwater,30,0.399073195,17.34,112,FALSE
2023-06-08T03:30:00Z,Seawater,5,0.3939498118,19.12,2272.4,FALSE
2023-06-08T03:30:00Z,Seawater,15,0.3245467437999999,18.88,1491.2,FALSE
2023-06-08T03:30:00Z,Seawater,30,0.330713578,17.98,1475.2,FALSE
2023-06-08T03:45:00Z,Control,5,0.24161294800000005,16.950000000000003,34.5,FALSE
2023-06-08T03:45:00Z,Control,15,0.27704373400000004,16.65,49,FALSE
2023-06-08T03:45:00Z,Control,30,0.311252635,16.2,94.5,FALSE
2023-06-08T03:45:00Z,Freshwater,5,0.40410503379999996,18.78,143.8,FALSE
2023-06-08T03:45:00Z,Freshwater,15,0.3655811332,18.42,103.8,FALSE
2023-06-08T03:45:00Z,Freshwater,30,0.3985914232,17.34,110.2,FALSE
2023-06-08T03:45:00Z,Seawater,5,0.39341528560000005,19.080000000000002,2265,FALSE
2023-06-08T03:45:00Z,Seawater,15,0.3244551994,18.86,1467.8,FALSE
2023-06-08T03:45:00Z,Seawater,30,0.3306290158,17.96,1465.6,FALSE
2023-06-08T04:00:00Z,Control,5,0.241554763,16.85,35,FALSE
2023-06-08T04:00:00Z,Control,15,0.2770864029999999,16.6,48,FALSE
2023-06-08T04:00:00Z,Control,30,0.3116851435,16.2,92.5,FALSE
2023-06-08T04:00:00Z,Freshwater,5,0.40389711940000006,18.74,143.6,FALSE
2023-06-08T04:00:00Z,Freshwater,15,0.3653274466,18.4,103.4,FALSE
2023-06-08T04:00:00Z,Freshwater,30,0.39882610269999996,17.34,109.9,TRUE
2023-06-08T04:00:00Z,Seawater,5,0.3929738554,19,2273.2,FALSE
2023-06-08T04:00:00Z,Seawater,15,0.3241216054,18.82,1451.2,FALSE
2023-06-08T04:00:00Z,Seawater,30,0.3304676494,17.96,1463.2,FALSE
2023-06-08T04:15:00Z,Control,5,0.24138020799999999,16.85,35.5,FALSE
2023-06-08T04:15:00Z,Control,15,0.2770961005,16.6,48.5,FALSE
2023-06-08T04:15:00Z,Control,30,0.3114873144999999,16.2,92,FALSE
2023-06-08T04:15:00Z,Freshwater,5,0.40296460780000004,18.68,141.2,FALSE
2023-06-08T04:15:00Z,Freshwater,15,0.36533365300000004,18.34,102.8,FALSE
2023-06-08T04:15:00Z,Freshwater,30,0.39930360759999994,17.34,110.6,FALSE
2023-06-08T04:15:00Z,Seawater,5,0.39214918,18.98,2272.8,FALSE
2023-06-08T04:15:00Z,Seawater,15,0.3240634204,18.8,1437.2,FALSE
2023-06-08T04:15:00Z,Seawater,30,0.33042963519999996,17.96,1454.2,FALSE
2023-06-08T04:30:00Z,Control,5,0.2413918449999999,16.85,35.5,FALSE
2023-06-08T04:30:00Z,Control,15,0.2774064205,16.6,49,FALSE
2023-06-08T04:30:00Z,Control,30,0.3114019765,16.2,94.5,FALSE
2023-06-08T04:30:00Z,Freshwater,5,0.40211665840000005,18.66,139.8,FALSE
2023-06-08T04:30:00Z,Freshwater,15,0.36505669239999994,18.34,103.8,FALSE
2023-06-08T04:30:00Z,Freshwater,30,0.39940911639999993,17.34,111,FALSE
2023-06-08T04:30:00Z,Seawater,5,0.39188540799999994,18.92,2272.2,FALSE
2023-06-08T04:30:00Z,Seawater,15,0.3238190434,18.78,1429.4,FALSE
2023-06-08T04:30:00Z,Seawater,30,0.3303629164,17.96,1449,FALSE
2023-06-08T04:45:00Z,Control,5,0.24146360649999993,16.8,35.5,FALSE
2023-06-08T04:45:00Z,Control,15,0.27706700800000006,16.6,49,FALSE
2023-06-08T04:45:00Z,Control,30,0.31155519700000006,16.2,94,FALSE
2023-06-08T04:45:00Z,Freshwater,5,0.40106312199999994,18.64,139,FALSE
2023-06-08T04:45:00Z,Freshwater,15,0.36524521179999997,18.34,104,FALSE
2023-06-08T04:45:00Z,Freshwater,30,0.39935868939999997,17.34,109.8,FALSE
2023-06-08T04:45:00Z,Seawater,5,0.39137648319999996,18.88,2244.6,FALSE
2023-06-08T04:45:00Z,Seawater,15,0.3237011218,18.74,1416.6,FALSE
2023-06-08T04:45:00Z,Seawater,30,0.3301402618,17.96,1443.6,FALSE
2023-06-08T05:00:00Z,Control,5,0.24155282350000007,16.8,35.5,FALSE
2023-06-08T05:00:00Z,Control,15,0.27714846699999995,16.6,49.5,FALSE
2023-06-08T05:00:00Z,Control,30,0.3113127595,16.2,92.5,FALSE
2023-06-08T05:00:00Z,Freshwater,5,0.40050299440000003,18.580000000000002,139.4,FALSE
2023-06-08T05:00:00Z,Freshwater,15,0.365085397,18.34,102.4,FALSE
2023-06-08T05:00:00Z,Freshwater,30,0.3994385968,17.34,110.4,FALSE
2023-06-08T05:00:00Z,Seawater,5,0.39093427719999996,18.82,2229,FALSE
2023-06-08T05:00:00Z,Seawater,15,0.32350794759999996,18.74,1391.8,FALSE
2023-06-08T05:00:00Z,Seawater,30,0.3300572512,17.96,1449,FALSE
2023-06-08T05:15:00Z,Control,5,0.241430635,16.75,35,FALSE
2023-06-08T05:15:00Z,Control,15,0.2776120075,16.6,48.5,FALSE
2023-06-08T05:15:00Z,Control,30,0.31126621150000006,16.2,93,FALSE
2023-06-08T05:15:00Z,Freshwater,5,0.40009880259999997,18.54,139,FALSE
2023-06-08T05:15:00Z,Freshwater,15,0.3650644504,18.32,103,FALSE
2023-06-08T05:15:00Z,Freshwater,30,0.3994890238,17.34,110.8,FALSE
2023-06-08T05:15:00Z,Seawater,5,0.39018795759999997,18.8,2258.2,FALSE
2023-06-08T05:15:00Z,Seawater,15,0.3234489868,18.74,1401.4,FALSE
2023-06-08T05:15:00Z,Seawater,30,0.32992691679999997,17.96,1447.2,FALSE
2023-06-08T05:30:00Z,Control,5,0.24152954949999994,16.7,34.5,FALSE
2023-06-08T05:30:00Z,Control,15,0.27749757699999994,16.549999999999997,49.5,FALSE
2023-06-08T05:30:00Z,Control,30,0.3113321545,16.2,92.5,FALSE
2023-06-08T05:30:00Z,Freshwater,5,0.3998226178,18.5,138.6,FALSE
2023-06-08T05:30:00Z,Freshwater,15,0.3646051768,18.3,103.2,FALSE
2023-06-08T05:30:00Z,Freshwater,30,0.3995355718,17.34,109,FALSE
2023-06-08T05:30:00Z,Seawater,5,0.3898985842,18.72,2242.2,FALSE
2023-06-08T05:30:00Z,Seawater,15,0.3171944872,18.7,1393.4,FALSE
2023-06-08T05:30:00Z,Seawater,30,0.3298508884,17.96,1439.2,FALSE
2023-06-08T05:45:00Z,Control,5,0.24141317950000002,16.7,35.5,FALSE
2023-06-08T05:45:00Z,Control,15,0.27723186550000006,16.549999999999997,47.5,FALSE
2023-06-08T05:45:00Z,Control,30,0.311120749,16.2,93.5,FALSE
2023-06-08T05:45:00Z,Freshwater,5,0.3995526394,18.5,138.2,FALSE
2023-06-08T05:45:00Z,Freshwater,15,0.36445699899999995,18.28,103,FALSE
2023-06-08T05:45:00Z,Freshwater,30,0.39939049719999997,17.32,110.4,FALSE
2023-06-08T05:45:00Z,Seawater,5,0.389523097,18.68,2230.4,FALSE
2023-06-08T05:45:00Z,Seawater,15,0.3167080606,18.66,1375.2,FALSE
2023-06-08T05:45:00Z,Seawater,30,0.329763223,17.96,1427.6,FALSE
2023-06-08T06:00:00Z,Control,5,0.24136857099999998,16.65,35,FALSE
2023-06-08T06:00:00Z,Control,15,0.27750727449999996,16.549999999999997,47.5,FALSE
2023-06-08T06:00:00Z,Control,30,0.31132439650000004,16.2,91.5,FALSE
2023-06-08T06:00:00Z,Freshwater,5,0.3986069392,18.44,137.6,FALSE
2023-06-08T06:00:00Z,Freshwater,15,0.3644833762,18.26,103,FALSE
2023-06-08T06:00:00Z,Freshwater,30,0.3991918924,17.32,109.2,FALSE
2023-06-08T06:00:00Z,Seawater,5,0.389364058,18.66,2220.4,FALSE
2023-06-08T06:00:00Z,Seawater,15,0.3162945592,18.66,1384.6,FALSE
2023-06-08T06:00:00Z,Seawater,30,0.3296763334,17.96,1439.8,FALSE
2023-06-08T06:15:00Z,Control,5,0.24143063499999995,16.65,35,FALSE
2023-06-08T06:15:00Z,Control,15,0.27718143849999993,16.5,49,FALSE
2023-06-08T06:15:00Z,Control,30,0.31141749250000006,16.2,92,FALSE
2023-06-08T06:15:00Z,Freshwater,5,0.39785829219999996,18.400000000000002,138.4,FALSE
2023-06-08T06:15:00Z,Freshwater,15,0.3643701094,18.26,102.2,FALSE
2023-06-08T06:15:00Z,Freshwater,30,0.39906000640000006,17.32,109.2,FALSE
2023-06-08T06:15:00Z,Seawater,5,0.38893038580000006,18.6,2216.4,FALSE
2023-06-08T06:15:00Z,Seawater,15,0.3159182962,18.64,1344.8,FALSE
2023-06-08T06:15:00Z,Seawater,30,0.329456782,17.94,1415.8,FALSE
2023-06-08T06:30:00Z,Control,5,0.24146360649999998,16.65,35.5,FALSE
2023-06-08T06:30:00Z,Control,15,0.277540246,16.5,50,FALSE
2023-06-08T06:30:00Z,Control,30,0.3113399125,16.2,93.5,FALSE
2023-06-08T06:30:00Z,Freshwater,5,0.39771166599999996,18.400000000000002,138.4,FALSE
2023-06-08T06:30:00Z,Freshwater,15,0.36549734679999996,18.22,102.2,FALSE
2023-06-08T06:30:00Z,Freshwater,30,0.3981119788,17.3,109.4,FALSE
2023-06-08T06:30:00Z,Seawater,5,0.38827405899999995,18.58,2232.8,FALSE
2023-06-08T06:30:00Z,Seawater,15,0.3158329582,18.6,1360.2,FALSE
2023-06-08T06:30:00Z,Seawater,30,0.329321017,17.92,1419.8,FALSE
2023-06-08T06:45:00Z,Control,5,0.24150821499999992,16.6,35.5,FALSE
2023-06-08T06:45:00Z,Control,15,0.27743745250000007,16.5,47.5,FALSE
2023-06-08T06:45:00Z,Control,30,0.3114524035,16.2,95,FALSE
2023-06-08T06:45:00Z,Freshwater,5,0.397211275,18.34,138,FALSE
2023-06-08T06:45:00Z,Freshwater,15,0.36358422400000007,18.2,102.8,FALSE
2023-06-08T06:45:00Z,Freshwater,30,0.3970421506,17.3,110,FALSE
2023-06-08T06:45:00Z,Seawater,5,0.38817242920000006,18.54,2189.2,FALSE
2023-06-08T06:45:00Z,Seawater,15,0.3155955634,18.6,1360.8,FALSE
2023-06-08T06:45:00Z,Seawater,30,0.32905724499999994,17.9,1418.8,FALSE
2023-06-08T07:00:00Z,Control,5,0.24145584850000007,16.6,35.5,FALSE
2023-06-08T07:00:00Z,Control,15,0.277361812,16.5,48.5,FALSE
2023-06-08T07:00:00Z,Control,30,0.31105286649999997,16.2,93.5,FALSE
2023-06-08T07:00:00Z,Freshwater,5,0.39667364559999996,18.32,136.4,FALSE
2023-06-08T07:00:00Z,Freshwater,15,0.36326847339999996,18.2,102.2,FALSE
2023-06-08T07:00:00Z,Freshwater,30,0.3964098736,17.3,110,FALSE
2023-06-08T07:00:00Z,Seawater,5,0.387692209,18.5,2225.8,FALSE
2023-06-08T07:00:00Z,Seawater,15,0.3154543678,18.56,1345.8,FALSE
2023-06-08T07:00:00Z,Seawater,30,0.329107672,17.9,1418.8,FALSE
2023-06-08T07:15:00Z,Control,5,0.24130650699999995,16.55,35.5,FALSE
2023-06-08T07:15:00Z,Control,15,0.277555762,16.5,47.5,FALSE
2023-06-08T07:15:00Z,Control,30,0.31146985899999985,16.2,95,FALSE
2023-06-08T07:15:00Z,Freshwater,5,0.396307468,18.3,136.2,FALSE
2023-06-08T07:15:00Z,Freshwater,15,0.3634375978,18.18,102.6,FALSE
2023-06-08T07:15:00Z,Freshwater,30,0.39601731879999996,17.28,110.6,FALSE
2023-06-08T07:15:00Z,Seawater,5,0.387486622,18.46,2205.8,FALSE
2023-06-08T07:15:00Z,Seawater,15,0.3153154996,18.54,1339.2,FALSE
2023-06-08T07:15:00Z,Seawater,30,0.32900604219999996,17.9,1410.4,FALSE
2023-06-08T07:30:00Z,Control,5,0.24139960299999996,16.5,34.5,FALSE
2023-06-08T07:30:00Z,Control,15,0.27782341299999996,16.5,48,FALSE
2023-06-08T07:30:00Z,Control,30,0.31120220800000004,16.2,93.5,FALSE
2023-06-08T07:30:00Z,Freshwater,5,0.3959606854,18.27,135.5,TRUE
2023-06-08T07:30:00Z,Freshwater,15,0.36304814620000003,18.16,101.6,FALSE
2023-06-08T07:30:00Z,Freshwater,30,0.39551692780000003,17.28,108.8,FALSE
2023-06-08T07:30:00Z,Seawater,5,0.3871475974,18.42,2179.2,FALSE
2023-06-08T07:30:00Z,Seawater,15,0.31464132939999995,18.5,1332.6,FALSE
2023-06-08T07:30:00Z,Seawater,30,0.32899518099999997,17.9,1422.6,FALSE
2023-06-08T07:45:00Z,Control,5,0.24140736100000004,16.5,35,FALSE
2023-06-08T07:45:00Z,Control,15,0.277431634,16.5,49.5,FALSE
2023-06-08T07:45:00Z,Control,30,0.31104704799999994,16.2,93,FALSE
2023-06-08T07:45:00Z,Freshwater,5,0.3959017246,18.24,136,FALSE
2023-06-08T07:45:00Z,Freshwater,15,0.36279678699999995,18.12,100.6,FALSE
2023-06-08T07:45:00Z,Freshwater,30,0.39590793099999994,17.28,110.6,FALSE
2023-06-08T07:45:00Z,Seawater,5,0.38666117079999995,18.4,2196.6,FALSE
2023-06-08T07:45:00Z,Seawater,15,0.314282134,18.48,1336.6,FALSE
2023-06-08T07:45:00Z,Seawater,30,0.3289044124,17.9,1417.4,FALSE
2023-06-08T08:00:00Z,Control,5,0.2412599589999999,16.5,35.5,FALSE
2023-06-08T08:00:00Z,Control,15,0.277435513,16.45,49.5,FALSE
2023-06-08T08:00:00Z,Control,30,0.3112894855,16.2,91,FALSE
2023-06-08T08:00:00Z,Freshwater,5,0.3954758103999999,18.22,136.4,FALSE
2023-06-08T08:00:00Z,Freshwater,15,0.36280532080000005,18.12,100.8,FALSE
2023-06-08T08:00:00Z,Freshwater,30,0.3962004076,17.28,110.2,FALSE
2023-06-08T08:00:00Z,Seawater,5,0.3863275768,18.36,2170.6,FALSE
2023-06-08T08:00:00Z,Seawater,15,0.314123095,18.46,1323.4,FALSE
2023-06-08T08:00:00Z,Seawater,30,0.3286158148,17.9,1413.4,FALSE
2023-06-08T08:15:00Z,Control,5,0.24127547500000002,16.5,35.5,FALSE
2023-06-08T08:15:00Z,Control,15,0.279161668,16.45,48.5,FALSE
2023-06-08T08:15:00Z,Control,30,0.3111207490000001,16.2,92.5,FALSE
2023-06-08T08:15:00Z,Freshwater,5,0.39530047960000003,18.16,136.2,FALSE
2023-06-08T08:15:00Z,Freshwater,15,0.3628029934,18.12,101.4,FALSE
2023-06-08T08:15:00Z,Freshwater,30,0.3958761232,17.28,110.6,FALSE
2023-06-08T08:15:00Z,Seawater,5,0.38591523910000003,18.33,2169.8,TRUE
2023-06-08T08:15:00Z,Seawater,15,0.31379260420000005,18.46,1326.2,FALSE
2023-06-08T08:15:00Z,Seawater,30,0.32866546599999996,17.9,1395.2,FALSE
2023-06-08T08:30:00Z,Control,5,0.24118431850000005,16.5,35.5,FALSE
2023-06-08T08:30:00Z,Control,15,0.27737150950000006,16.45,49.5,FALSE
2023-06-08T08:30:00Z,Control,30,0.3111692365,16.2,91.5,FALSE
2023-06-08T08:30:00Z,Freshwater,5,0.39525315580000003,18.16,135.8,FALSE
2023-06-08T08:30:00Z,Freshwater,15,0.3628348012,18.080000000000002,100.2,FALSE
2023-06-08T08:30:00Z,Freshwater,30,0.3959443936,17.28,110,FALSE
2023-06-08T08:30:00Z,Seawater,5,0.3856239262000001,18.28,2173.8,FALSE
2023-06-08T08:30:00Z,Seawater,15,0.31352883220000005,18.400000000000002,1314.4,FALSE
2023-06-08T08:30:00Z,Seawater,30,0.32840712459999993,17.88,1407.6,FALSE
2023-06-08T08:45:00Z,Control,5,0.241376329,16.450000000000003,33.5,FALSE
2023-06-08T08:45:00Z,Control,15,0.27766243450000005,16.45,49,FALSE
2023-06-08T08:45:00Z,Control,30,0.3107328490000001,16.2,92.5,FALSE
2023-06-08T08:45:00Z,Freshwater,5,0.39382180480000006,18.12,133.2,FALSE
2023-06-08T08:45:00Z,Freshwater,15,0.36272541340000003,18.060000000000002,100.2,FALSE
2023-06-08T08:45:00Z,Freshwater,30,0.39560614479999995,17.259999999999998,110,FALSE
2023-06-08T08:45:00Z,Seawater,5,0.3851848234,18.26,2161.6,FALSE
2023-06-08T08:45:00Z,Seawater,15,0.31324721679999995,18.400000000000002,1322.2,FALSE
2023-06-08T08:45:00Z,Seawater,30,0.3283714378,17.84,1396.4,FALSE
2023-06-08T09:00:00Z,Control,5,0.24140542150000005,16.4,34,FALSE
2023-06-08T09:00:00Z,Control,15,0.2778059574999999,16.45,48.5,FALSE
2023-06-08T09:00:00Z,Control,30,0.31087249299999986,16.2,94.5,FALSE
2023-06-08T09:00:00Z,Freshwater,5,0.39349441719999995,18.080000000000002,134.4,FALSE
2023-06-08T09:00:00Z,Freshwater,15,0.3627021394,18.04,99.4,FALSE
2023-06-08T09:00:00Z,Freshwater,30,0.39530591019999994,17.240000000000002,110.4,FALSE
2023-06-08T09:00:00Z,Seawater,5,0.3846425392,18.22,2190.4,FALSE
2023-06-08T09:00:00Z,Seawater,15,0.31287948759999995,18.400000000000002,1327.4,FALSE
2023-06-08T09:00:00Z,Seawater,30,0.32833807840000007,17.84,1395.2,FALSE
2023-06-08T09:15:00Z,Control,5,0.24142287699999998,16.4,35,FALSE
2023-06-08T09:15:00Z,Control,15,0.277703164,16.4,51,FALSE
2023-06-08T09:15:00Z,Control,30,0.3109520125,16.2,91.5,FALSE
2023-06-08T09:15:00Z,Freshwater,5,0.393405976,18.06,134.4,FALSE
2023-06-08T09:15:00Z,Freshwater,15,0.3625826661999999,18.04,98.6,FALSE
2023-06-08T09:15:00Z,Freshwater,30,0.39538814499999997,17.2,110.6,FALSE
2023-06-08T09:15:00Z,Seawater,5,0.38220342399999996,18.2,2179.4,FALSE
2023-06-08T09:15:00Z,Seawater,15,0.31271889699999994,18.36,1308,FALSE
2023-06-08T09:15:00Z,Seawater,30,0.32824730980000005,17.84,1391,FALSE
2023-06-08T09:30:00Z,Control,5,0.24132784149999997,16.35,35.5,FALSE
2023-06-08T09:30:00Z,Control,15,0.27767213199999996,16.4,48,FALSE
2023-06-08T09:30:00Z,Control,30,0.311035411,16.2,93.5,FALSE
2023-06-08T09:30:00Z,Freshwater,5,0.3924393292,18.06,133.2,FALSE
2023-06-08T09:30:00Z,Freshwater,15,0.3626447302,18.02,99.2,FALSE
2023-06-08T09:30:00Z,Freshwater,30,0.39488232339999996,17.2,110.6,FALSE
2023-06-08T09:30:00Z,Seawater,5,0.3816844137999999,18.12,2157.6,FALSE
2023-06-08T09:30:00Z,Seawater,15,0.31251408579999995,18.32,1306,FALSE
2023-06-08T09:30:00Z,Seawater,30,0.3282566194,17.84,1395.4,FALSE
2023-06-08T09:45:00Z,Control,5,0.24126965649999993,16.35,34,FALSE
2023-06-08T09:45:00Z,Control,15,0.27781759449999993,16.35,49,FALSE
2023-06-08T09:45:00Z,Control,30,0.3109423150000001,16.2,91,FALSE
2023-06-08T09:45:00Z,Freshwater,5,0.3921895215999999,17.96,132.4,FALSE
2023-06-08T09:45:00Z,Freshwater,15,0.36247715739999997,18.02,99,FALSE
2023-06-08T09:45:00Z,Freshwater,30,0.39520815940000004,17.2,110.6,FALSE
2023-06-08T09:45:00Z,Seawater,5,0.38124065619999997,18.099999999999998,2128,FALSE
2023-06-08T09:45:00Z,Seawater,15,0.3122402284,18.3,1298,FALSE
2023-06-08T09:45:00Z,Seawater,30,0.32821007139999997,17.84,1393.6,FALSE
2023-06-08T10:00:00Z,Control,5,0.24112031499999992,16.35,35,FALSE
2023-06-08T10:00:00Z,Control,15,0.27758097549999994,16.35,50.5,FALSE
2023-06-08T10:00:00Z,Control,30,0.311004379,16.15,92,FALSE
2023-06-08T10:00:00Z,Freshwater,5,0.3920591872,17.96,134.2,FALSE
2023-06-08T10:00:00Z,Freshwater,15,0.36264395439999997,18,98.8,FALSE
2023-06-08T10:00:00Z,Freshwater,30,0.3948520672,17.2,111.2,FALSE
2023-06-08T10:00:00Z,Seawater,5,0.380682856,18.099999999999998,2141,FALSE
2023-06-08T10:00:00Z,Seawater,15,0.3122099722,18.3,1305.8,FALSE
2023-06-08T10:00:00Z,Seawater,30,0.32795948799999997,17.82,1396.8,FALSE
2023-06-08T10:15:00Z,Control,5,0.24133753900000005,16.299999999999997,35,FALSE
2023-06-08T10:15:00Z,Control,15,0.2776701925,16.35,50,FALSE
2023-06-08T10:15:00Z,Control,30,0.311012137,16.15,91.5,FALSE
2023-06-08T10:15:00Z,Freshwater,5,0.3911305546,17.96,132.8,FALSE
2023-06-08T10:15:00Z,Freshwater,15,0.3624096627999999,17.96,98.4,FALSE
2023-06-08T10:15:00Z,Freshwater,30,0.3948000886000001,17.2,110.6,FALSE
2023-06-08T10:15:00Z,Seawater,5,0.37995593140000006,18,2152,FALSE
2023-06-08T10:15:00Z,Seawater,15,0.3116374318,18.25,1287.1,TRUE
2023-06-08T10:15:00Z,Seawater,30,0.327947851,17.82,1393.2,FALSE
2023-06-08T10:30:00Z,Control,5,0.2412929305,16.25,35.5,FALSE
2023-06-08T10:30:00Z,Control,15,0.2776837689999999,16.35,48,FALSE
2023-06-08T10:30:00Z,Control,30,0.31080848949999995,16.15,92.5,FALSE
2023-06-08T10:30:00Z,Freshwater,5,0.3906030106,17.9,131,FALSE
2023-06-08T10:30:00Z,Freshwater,15,0.3616090372,17.939999999999998,96.2,FALSE
2023-06-08T10:30:00Z,Freshwater,30,0.3955076182,17.2,109.6,FALSE
2023-06-08T10:30:00Z,Seawater,5,0.378914032,18,2156,FALSE
