#Log_File	LOG182
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.38
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XA7-530-200	Water	%air sat.	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XA7-530-200	4 Jun 2023	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	21.275°	20.00°C	23.17°C	1014 mbar	50%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.60 mV	0.000°	0	0.000000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%air sat.)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
1157	2023-06-13 15:34:44	94.839		17.19	17.19	1006.1	73.8	346800		0	22.733	290.1	38.6	24.10
1158	2023-06-13 15:39:44	94.754		17.19	17.19	1006.0	73.6	347100		0	22.745	290.4	38.6	24.07
1159	2023-06-13 15:44:44	94.787		17.19	17.19	1006.0	73.6	347400		0	22.740	290.3	38.8	23.97
1160	2023-06-13 15:49:44	94.768		17.19	17.19	1006.0	73.4	347700		0	22.743	290.4	38.3	23.97
1161	2023-06-13 15:54:44	94.698		17.20	17.20	1006.0	73.4	348000		0	22.750	290.5	38.6	23.94
1162	2023-06-13 15:59:44	94.738		17.20	17.20	1006.0	73.2	348300		0	22.745	290.5	38.7	23.93
1163	2023-06-13 16:04:44	94.780		17.20	17.20	1005.9	73.4	348600		0	22.741	290.8	38.6	23.92
1164	2023-06-13 16:09:44	94.850		17.20	17.20	1006.0	73.4	348900		0	22.731	290.4	38.8	23.90
1165	2023-06-13 16:14:44	94.750		17.21	17.21	1006.0	73.5	349200		0	22.743	290.7	38.7	23.88
1166	2023-06-13 16:19:44	94.772		17.21	17.21	1006.0	73.7	349500		0	22.741	290.7	38.2	23.89
1167	2023-06-13 16:24:44	94.756		17.22	17.22	1005.9	73.5	349800		0	22.742	290.7	38.6	23.88
1168	2023-06-13 16:29:44	94.783		17.22	17.22	1005.9	73.3	350100		0	22.739	290.6	38.7	23.88
1169	2023-06-13 16:34:44	94.748		17.22	17.22	1006.0	73.3	350400		0	22.743	290.6	38.4	23.84
1170	2023-06-13 16:39:44	94.754		17.22	17.22	1005.9	73.3	350700		0	22.742	290.7	38.6	23.76
1171	2023-06-13 16:44:44	94.737		17.23	17.23	1006.0	73.4	351000		0	22.743	291.0	38.5	23.72
1172	2023-06-13 16:49:44	94.723		17.22	17.22	1005.9	73.5	351300		0	22.746	290.7	38.5	23.68
1173	2023-06-13 16:54:44	94.830		17.23	17.23	1005.9	73.6	351600		0	22.733	291.0	38.5	23.61
1174	2023-06-13 16:59:44	94.771		17.23	17.23	1005.9	73.8	351900		0	22.739	291.1	38.7	23.51
1175	2023-06-13 17:04:44	94.689		17.23	17.23	1005.9	74.0	352200		0	22.750	291.4	38.5	23.43
1176	2023-06-13 17:09:44	94.799		17.23	17.23	1005.9	74.1	352500		0	22.736	291.5	38.6	23.37
1177	2023-06-13 17:14:44	94.729		17.23	17.23	1005.9	74.1	352800		0	22.745	291.7	38.6	23.33
1178	2023-06-13 17:19:44	94.702		17.24	17.24	1005.8	74.0	353100		0	22.748	291.6	38.2	23.27
1179	2023-06-13 17:24:44	94.726		17.25	17.25	1005.9	73.9	353400		0	22.744	292.0	38.1	23.21
1180	2023-06-13 17:29:44	94.784		17.25	17.25	1005.8	73.9	353700		0	22.738	292.1	38.3	23.15
1181	2023-06-13 17:34:44	94.781		17.25	17.25	1005.7	74.0	354000		0	22.738	292.1	38.5	23.09
1182	2023-06-13 17:39:44	94.761		17.24	17.24	1005.7	74.1	354300		0	22.742	292.2	38.7	23.03
1183	2023-06-13 17:44:44	94.768		17.25	17.25	1005.7	74.1	354600		0	22.740	292.2	38.4	22.95
1184	2023-06-13 17:49:44	94.781		17.25	17.25	1005.7	74.2	354900		0	22.738	292.4	38.6	22.87
1185	2023-06-13 17:54:44	94.716		17.25	17.25	1005.8	74.3	355200		0	22.745	292.7	38.6	22.77
1186	2023-06-13 17:59:44	94.868		17.25	17.25	1005.8	74.4	355500		0	22.726	292.8	38.6	22.69
1187	2023-06-13 18:04:44	94.826		17.26	17.26	1005.9	74.6	355800		0	22.730	293.0	38.8	22.60
1188	2023-06-13 18:09:44	94.710		17.26	17.26	1005.9	74.7	356100		0	22.743	293.0	38.6	22.50
1189	2023-06-13 18:14:44	94.727		17.27	17.27	1005.9	74.9	356400		0	22.740	293.4	38.5	22.42
1190	2023-06-13 18:19:44	94.654		17.26	17.26	1005.9	74.8	356700		0	22.750	293.4	38.4	22.31
1191	2023-06-13 18:24:44	94.661		17.26	17.26	1006.0	74.8	357000		0	22.749	293.8	38.7	22.18
1192	2023-06-13 18:29:44	94.792		17.27	17.27	1006.0	74.9	357300		0	22.732	293.8	38.4	22.06
1193	2023-06-13 18:34:44	94.688		17.27	17.27	1006.0	75.0	357600		0	22.745	294.1	38.6	21.93
1194	2023-06-13 18:39:44	94.729		17.27	17.27	1006.0	75.2	357900		0	22.739	294.5	38.4	21.80
1195	2023-06-13 18:44:44	94.681		17.27	17.27	1006.0	75.3	358200		0	22.745	294.7	38.4	21.67
1196	2023-06-13 18:49:44	94.755		17.27	17.27	1006.0	75.5	358500		0	22.736	295.2	38.5	21.55
1197	2023-06-13 18:54:44	94.734		17.27	17.27	1005.9	75.7	358800		0	22.740	295.3	38.4	21.44
1198	2023-06-13 18:59:44	94.720		17.28	17.28	1005.8	75.8	359100		0	22.742	295.6	38.7	21.31
1199	2023-06-13 19:04:44	94.723		17.28	17.28	1005.9	75.9	359400		0	22.741	295.9	38.3	21.21
1200	2023-06-13 19:09:44	94.799		17.28	17.28	1005.9	76.1	359700		0	22.731	296.2	38.3	21.09
1201	2023-06-13 19:14:44	94.682		17.28	17.28	1005.9	76.2	360000		0	22.745	296.3	38.6	20.98
1202	2023-06-13 19:19:44	94.735		17.27	17.27	1005.9	76.3	360300		0	22.739	296.6	38.5	20.86
1203	2023-06-13 19:24:44	94.646		17.28	17.28	1005.8	76.5	360600		0	22.751	296.6	38.5	20.76
1204	2023-06-13 19:29:44	94.664		17.28	17.28	1005.9	76.6	360900		0	22.747	297.1	38.2	20.66
1205	2023-06-13 19:34:44	94.653		17.28	17.28	1005.8	76.7	361200		0	22.750	297.3	38.7	20.55
1206	2023-06-13 19:39:44	94.698		17.29	17.29	1005.6	76.9	361500		0	22.746	297.7	38.6	20.44
1207	2023-06-13 19:44:44	94.662		17.28	17.28	1005.5	77.0	361800		0	22.752	297.7	38.6	20.35
1208	2023-06-13 19:49:44	94.623		17.29	17.29	1005.4	77.1	362100		0	22.757	297.9	38.5	20.24
1209	2023-06-13 19:54:44	94.688		17.29	17.29	1005.4	77.2	362400		0	22.749	298.2	38.3	20.14
1210	2023-06-13 19:59:44	94.700		17.28	17.28	1005.5	77.3	362700		0	22.747	298.5	38.4	20.04
1211	2023-06-13 20:04:44	94.563		17.28	17.28	1005.5	77.4	363000		0	22.764	298.7	38.4	19.92
1212	2023-06-13 20:09:44	94.602		17.29	17.29	1005.6	77.5	363300		0	22.758	298.8	38.6	19.82
1213	2023-06-13 20:14:44	94.692		17.29	17.29	1005.7	77.6	363600		0	22.746	299.0	38.4	19.72
1214	2023-06-13 20:19:44	94.699		17.29	17.29	1005.5	77.8	363900		0	22.747	299.3	38.5	19.61
1215	2023-06-13 20:24:44	94.649		17.29	17.29	1005.6	77.9	364200		0	22.752	299.5	38.4	19.53
1216	2023-06-13 20:29:44	94.643		17.29	17.29	1005.6	78.0	364500		0	22.752	299.6	38.1	19.44
1217	2023-06-13 20:34:44	94.647		17.29	17.29	1005.6	78.1	364800		0	22.752	299.8	38.6	19.34
1218	2023-06-13 20:39:44	94.762		17.29	17.29	1005.8	78.2	365100		0	22.736	299.6	38.5	19.25
1219	2023-06-13 20:44:44	94.648		17.29	17.29	1005.8	78.3	365400		0	22.750	300.0	38.4	19.17
1220	2023-06-13 20:49:44	94.618		17.29	17.29	1005.8	78.4	365700		0	22.754	300.0	38.1	19.10
1221	2023-06-13 20:54:44	94.677		17.29	17.29	1005.7	78.5	366000		0	22.747	300.4	38.7	19.03
1222	2023-06-13 20:59:44	94.737		17.29	17.29	1005.6	78.6	366300		0	22.740	300.3	38.7	18.96
1223	2023-06-13 21:04:44	94.719		17.30	17.30	1005.8	78.8	366600		0	22.740	300.5	38.4	18.89
1224	2023-06-13 21:09:44	94.629		17.30	17.30	1005.7	78.9	366900		0	22.752	300.7	38.2	18.83
1225	2023-06-13 21:14:44	94.778		17.30	17.30	1005.6	79.0	367200		0	22.735	300.8	38.4	18.77
1226	2023-06-13 21:19:44	94.657		17.30	17.30	1005.7	79.1	367500		0	22.749	300.6	38.2	18.70
1227	2023-06-13 21:24:44	94.770		17.30	17.30	1005.7	79.2	367800		0	22.735	301.1	38.2	18.64
1228	2023-06-13 21:29:44	94.822		17.30	17.30	1005.8	79.2	368100		0	22.727	301.1	38.4	18.57
1229	2023-06-13 21:34:44	94.804		17.30	17.30	1005.9	79.3	368400		0	22.728	301.1	38.5	18.50
1230	2023-06-13 21:39:44	94.799		17.30	17.30	1005.9	79.4	368700		0	22.729	301.2	38.4	18.44
1231	2023-06-13 21:44:44	94.808		17.30	17.30	1005.8	79.5	369000		0	22.729	301.3	38.7	18.36
1232	2023-06-13 21:49:44	94.785		17.30	17.30	1005.8	79.6	369300		0	22.732	301.1	38.5	18.29
1233	2023-06-13 21:54:44	94.758		17.30	17.30	1005.8	79.6	369600		0	22.735	301.5	38.6	18.22
1234	2023-06-13 21:59:44	94.846		17.30	17.30	1005.7	79.7	369900		0	22.725	301.6	38.6	18.15
1235	2023-06-13 22:04:44	94.882		17.30	17.30	1005.8	79.8	370200		0	22.720	301.6	38.7	18.07
1236	2023-06-13 22:09:44	94.855		17.30	17.30	1005.8	79.9	370500		0	22.724	301.8	38.5	18.02
1237	2023-06-13 22:14:44	94.812		17.30	17.30	1005.7	80.0	370800		0	22.730	301.9	38.7	17.95
1238	2023-06-13 22:19:44	94.870		17.30	17.30	1005.6	80.1	371100		0	22.723	301.9	38.6	17.88
1239	2023-06-13 22:24:44	94.830		17.31	17.31	1005.6	80.1	371400		0	22.728	302.1	38.6	17.83
1240	2023-06-13 22:29:44	94.877		17.30	17.30	1005.6	80.2	371700		0	22.723	302.3	38.7	17.77
1241	2023-06-13 22:34:44	94.859		17.30	17.30	1005.6	80.3	372000		0	22.726	302.3	38.8	17.71
1242	2023-06-13 22:39:44	94.863		17.30	17.30	1005.5	80.3	372300		0	22.726	302.4	38.5	17.64
1243	2023-06-13 22:44:44	94.904		17.29	17.29	1005.5	80.4	372600		0	22.722	302.7	38.8	17.57
1244	2023-06-13 22:49:44	94.821		17.29	17.29	1005.4	80.5	372900		0	22.733	302.9	38.4	17.52
1245	2023-06-13 22:54:44	94.807		17.30	17.30	1005.4	80.5	373200		0	22.734	302.9	38.6	17.46
1246	2023-06-13 22:59:44	94.860		17.29	17.29	1005.3	80.6	373500		0	22.729	303.1	38.3	17.39
1247	2023-06-13 23:04:44	94.831		17.30	17.30	1005.4	80.7	373800		0	22.732	303.1	38.4	17.34
1248	2023-06-13 23:09:44	94.826		17.29	17.29	1005.3	80.7	374100		0	22.734	303.2	38.7	17.28
1249	2023-06-13 23:14:44	94.841		17.29	17.29	1005.2	80.8	374400		0	22.733	303.4	38.5	17.23
1250	2023-06-13 23:19:44	94.851		17.30	17.30	1005.1	80.9	374700		0	22.732	303.5	38.6	17.17
1251	2023-06-13 23:24:44	94.858		17.29	17.29	1005.1	80.9	375000		0	22.732	303.3	38.4	17.11
1252	2023-06-13 23:29:44	94.904		17.28	17.28	1005.0	81.0	375300		0	22.728	303.4	38.5	17.05
1253	2023-06-13 23:34:44	94.821		17.29	17.29	1005.0	81.1	375600		0	22.738	303.7	38.7	17.00
1254	2023-06-13 23:39:44	94.823		17.28	17.28	1005.0	81.1	375900		0	22.737	304.0	38.5	16.97
1255	2023-06-13 23:44:44	94.920		17.28	17.28	1005.0	81.2	376200		0	22.726	303.8	38.7	16.92
1256	2023-06-13 23:49:44	94.891		17.30	17.30	1005.0	81.2	376500		0	22.728	303.9	38.5	16.87
1257	2023-06-13 23:54:44	94.790		17.29	17.29	1004.9	81.3	376800		0	22.742	304.1	38.6	16.84
1258	2023-06-13 23:59:44	94.858		17.28	17.28	1004.9	81.4	377100		0	22.734	304.0	38.5	16.79
1259	2023-06-14 00:04:44	94.876		17.29	17.29	1004.9	81.4	377400		0	22.732	304.0	38.6	16.75
1260	2023-06-14 00:09:44	94.853		17.28	17.28	1004.9	81.5	377700		0	22.735	304.2	38.4	16.72
1261	2023-06-14 00:14:44	94.883		17.28	17.28	1004.8	81.5	378000		0	22.732	303.9	38.6	16.67
1262	2023-06-14 00:19:44	94.868		17.28	17.28	1004.8	81.6	378300		0	22.735	304.3	38.3	16.63
1263	2023-06-14 00:24:44	94.814		17.28	17.28	1004.8	81.6	378600		0	22.741	304.3	38.6	16.59
1264	2023-06-14 00:29:44	94.879		17.28	17.28	1004.8	81.7	378900		0	22.734	304.4	38.4	16.55
1265	2023-06-14 00:34:44	94.943		17.28	17.28	1004.7	81.7	379200		0	22.728	304.8	38.6	16.50
1266	2023-06-14 00:39:44	94.933		17.28	17.28	1004.7	81.8	379500		0	22.729	304.6	38.8	16.46
1267	2023-06-14 00:44:44	94.939		17.27	17.27	1004.6	81.8	379800		0	22.729	304.7	38.7	16.42
1268	2023-06-14 00:49:44	94.944		17.27	17.27	1004.6	81.9	380100		0	22.729	304.9	38.3	16.38
1269	2023-06-14 00:54:44	94.934		17.27	17.27	1004.6	81.9	380400		0	22.730	305.0	38.4	16.34
1270	2023-06-14 00:59:44	94.938		17.27	17.27	1004.5	82.0	380700		0	22.731	304.8	38.7	16.33
1271	2023-06-14 01:04:44	94.839		17.28	17.28	1004.5	82.1	381000		0	22.743	304.9	38.5	16.31
1272	2023-06-14 01:09:44	94.880		17.26	17.26	1004.5	82.1	381300		0	22.740	304.9	38.6	16.27
1273	2023-06-14 01:14:44	94.920		17.26	17.26	1004.5	82.2	381600		0	22.735	305.0	38.4	16.24
1274	2023-06-14 01:19:44	94.909		17.27	17.27	1004.4	82.2	381900		0	22.736	304.9	38.5	16.22
1275	2023-06-14 01:24:44	94.942		17.26	17.26	1004.3	82.3	382200		0	22.734	305.0	38.8	16.19
1276	2023-06-14 01:29:44	94.931		17.26	17.26	1004.3	82.3	382500		0	22.736	305.1	38.4	16.16
1277	2023-06-14 01:34:44	94.950		17.25	17.25	1004.3	82.4	382800		0	22.734	305.6	38.6	16.13
1278	2023-06-14 01:39:44	94.950		17.25	17.25	1004.2	82.4	383100		0	22.736	305.1	38.4	16.11
1279	2023-06-14 01:44:44	94.887		17.25	17.25	1004.2	82.5	383400		0	22.743	305.2	38.7	16.06
1280	2023-06-14 01:49:44	94.904		17.25	17.25	1004.1	82.5	383700		0	22.743	305.5	38.1	16.03
1281	2023-06-14 01:54:44	94.906		17.25	17.25	1004.0	82.6	384000		0	22.743	305.5	38.6	16.00
1282	2023-06-14 01:59:44	94.880		17.24	17.24	1004.0	82.6	384300		0	22.747	305.7	38.7	15.97
1283	2023-06-14 02:04:44	94.917		17.25	17.25	1003.9	82.7	384600		0	22.744	305.5	38.4	15.95
1284	2023-06-14 02:09:44	94.976		17.24	17.24	1003.8	82.7	384900		0	22.738	305.7	38.5	15.93
1285	2023-06-14 02:14:44	95.012		17.24	17.24	1003.7	82.8	385200		0	22.735	305.8	38.8	15.91
1286	2023-06-14 02:19:44	94.999		17.24	17.24	1003.8	82.9	385500		0	22.736	305.8	38.3	15.90
1287	2023-06-14 02:24:44	94.879		17.24	17.24	1003.7	82.9	385800		0	22.752	305.6	38.4	15.90
1288	2023-06-14 02:29:44	94.954		17.23	17.23	1003.6	83.0	386100		0	22.744	305.8	38.6	15.92
1289	2023-06-14 02:34:44	94.974		17.23	17.23	1003.6	83.1	386400		0	22.742	305.7	38.6	15.94
1290	2023-06-14 02:39:44	94.927		17.23	17.23	1003.5	83.2	386700		0	22.749	305.9	38.2	15.96
1291	2023-06-14 02:44:44	95.014		17.22	17.22	1003.4	83.2	387000		0	22.741	305.5	38.3	15.98
1292	2023-06-14 02:49:44	94.985		17.22	17.22	1003.4	83.3	387300		0	22.744	305.9	38.5	16.01
1293	2023-06-14 02:54:44	94.931		17.22	17.22	1003.3	83.3	387600		0	22.752	305.9	38.5	16.03
1294	2023-06-14 02:59:44	94.980		17.22	17.22	1003.3	83.4	387900		0	22.746	305.4	38.5	16.06
1295	2023-06-14 03:04:44	94.965		17.21	17.21	1003.2	83.5	388200		0	22.750	305.6	38.6	16.07
1296	2023-06-14 03:09:44	94.941		17.22	17.22	1003.2	83.5	388500		0	22.752	305.7	38.2	16.10
1297	2023-06-14 03:14:44	94.888		17.22	17.22	1003.1	83.6	388800		0	22.760	305.6	38.7	16.11
1298	2023-06-14 03:19:44	94.875		17.21	17.21	1003.1	83.6	389100		0	22.763	305.6	38.5	16.14
1299	2023-06-14 03:24:44	94.888		17.21	17.21	1003.0	83.6	389400		0	22.762	305.3	38.8	16.15
1300	2023-06-14 03:29:44	94.861		17.21	17.21	1002.9	83.7	389700		0	22.766	305.6	38.4	16.17
1301	2023-06-14 03:34:44	94.924		17.21	17.21	1003.0	83.7	390000		0	22.758	305.4	38.3	16.18
1302	2023-06-14 03:39:44	94.940		17.20	17.20	1002.9	83.8	390300		0	22.758	305.5	38.6	16.21
1303	2023-06-14 03:44:44	94.865		17.20	17.20	1002.7	83.8	390600		0	22.769	305.4	38.7	16.24
1304	2023-06-14 03:49:44	94.890		17.20	17.20	1002.7	83.9	390900		0	22.766	305.1	38.5	16.26
1305	2023-06-14 03:54:44	94.916		17.19	17.19	1002.7	83.9	391200		0	22.764	305.4	38.6	16.30
1306	2023-06-14 03:59:44	94.959		17.19	17.19	1002.5	84.0	391500		0	22.761	305.1	38.5	16.34
1307	2023-06-14 04:04:44	94.914		17.19	17.19	1002.5	84.1	391800		0	22.767	305.3	38.5	16.37
1308	2023-06-14 04:09:44	94.910		17.18	17.18	1002.5	84.1	392100		0	22.767	305.0	38.7	16.40
1309	2023-06-14 04:14:44	94.984		17.19	17.19	1002.5	84.1	392400		0	22.758	304.8	38.5	16.42
1310	2023-06-14 04:19:44	94.931		17.18	17.18	1002.5	84.2	392700		0	22.766	304.9	38.6	16.45
1311	2023-06-14 04:24:44	94.893		17.18	17.18	1002.5	84.2	393000		0	22.770	305.1	38.8	16.46
1312	2023-06-14 04:29:44	94.964		17.18	17.18	1002.6	84.2	393300		0	22.761	304.9	38.5	16.45
1313	2023-06-14 04:34:44	94.866		17.18	17.18	1002.5	84.3	393600		0	22.773	304.9	38.4	16.47
1314	2023-06-14 04:39:44	94.910		17.18	17.18	1002.5	84.3	393900		0	22.768	304.9	38.6	16.48
1315	2023-06-14 04:44:44	94.856		17.16	17.16	1002.5	84.3	394200		0	22.777	304.8	38.5	16.50
1316	2023-06-14 04:49:44	94.896		17.17	17.17	1002.4	84.4	394500		0	22.772	304.9	38.6	16.50
1317	2023-06-14 04:54:44	94.968		17.16	17.16	1002.4	84.4	394800		0	22.764	304.7	38.5	16.52
1318	2023-06-14 04:59:44	94.936		17.17	17.17	1002.4	84.5	395100		0	22.767	304.8	38.5	16.56
1319	2023-06-14 05:04:44	94.863		17.16	17.16	1002.5	84.5	395400		0	22.776	304.8	38.4	16.59
1320	2023-06-14 05:09:44	94.981		17.16	17.16	1002.4	84.5	395700		0	22.762	304.6	38.4	16.65
1321	2023-06-14 05:14:44	94.944		17.16	17.16	1002.4	84.5	396000		0	22.767	304.4	38.8	16.70
1322	2023-06-14 05:19:44	95.004		17.15	17.15	1002.3	84.6	396300		0	22.762	304.6	38.4	16.76
1323	2023-06-14 05:24:44	94.842		17.16	17.16	1002.3	84.6	396600		0	22.781	304.2	38.3	16.83
1324	2023-06-14 05:29:44	94.872		17.15	17.15	1002.4	84.7	396900		0	22.778	304.3	38.6	16.90
1325	2023-06-14 05:34:44	94.856		17.15	17.15	1002.4	84.7	397200		0	22.780	304.0	38.7	16.98
1326	2023-06-14 05:39:44	94.796		17.15	17.15	1002.3	84.7	397500		0	22.788	303.8	38.4	17.04
1327	2023-06-14 05:44:44	94.895		17.15	17.15	1002.3	84.7	397800		0	22.776	303.8	38.4	17.09
1328	2023-06-14 05:49:44	94.921		17.14	17.14	1002.3	84.8	398100		0	22.773	303.5	38.4	17.16
1329	2023-06-14 05:54:44	94.873		17.14	17.14	1002.5	84.8	398400		0	22.778	303.8	38.6	17.22
1330	2023-06-14 05:59:44	94.879		17.14	17.14	1002.4	84.8	398700		0	22.778	303.7	38.3	17.28
1331	2023-06-14 06:04:44	94.890		17.13	17.13	1002.3	84.8	399000		0	22.778	303.5	38.8	17.32
1332	2023-06-14 06:09:44	94.919		17.14	17.14	1002.3	84.8	399300		0	22.774	303.3	38.4	17.39
1333	2023-06-14 06:14:44	94.912		17.14	17.14	1002.3	84.8	399600		0	22.775	303.3	38.7	17.43
1334	2023-06-14 06:19:44	94.961		17.13	17.13	1002.3	84.8	399900		0	22.769	303.0	38.3	17.47
1335	2023-06-14 06:24:44	94.863		17.12	17.12	1002.3	84.8	400200		0	22.782	302.9	38.6	17.52
1336	2023-06-14 06:29:44	94.858		17.12	17.12	1002.3	84.8	400500		0	22.783	303.1	38.7	17.59
1337	2023-06-14 06:34:44	94.929		17.11	17.11	1002.3	84.9	400800		0	22.775	302.5	38.5	17.67
1338	2023-06-14 06:39:44	94.835		17.12	17.12	1002.4	84.9	401100		0	22.785	302.6	38.6	17.76
1339	2023-06-14 06:44:44	94.921		17.12	17.12	1002.4	84.9	401400		0	22.775	302.4	38.6	17.83
1340	2023-06-14 06:49:44	94.972		17.12	17.12	1002.2	84.9	401700		0	22.770	302.3	38.5	17.91
1341	2023-06-14 06:54:44	94.832		17.12	17.12	1002.2	84.9	402000		0	22.788	302.2	38.5	17.99
1342	2023-06-14 06:59:44	94.842		17.11	17.11	1002.2	84.9	402300		0	22.787	302.1	38.5	18.07
1343	2023-06-14 07:04:44	94.912		17.11	17.11	1002.2	84.9	402600		0	22.778	301.9	38.8	18.16
1344	2023-06-14 07:09:44	94.886		17.11	17.11	1002.3	84.8	402900		0	22.781	301.7	38.6	18.22
1345	2023-06-14 07:14:44	94.856		17.11	17.11	1002.3	84.8	403200		0	22.785	301.5	38.6	18.25
1346	2023-06-14 07:19:44	94.828		17.11	17.11	1002.2	84.8	403500		0	22.789	301.7	38.6	18.27
1347	2023-06-14 07:24:44	94.942		17.11	17.11	1002.3	84.8	403800		0	22.774	301.4	38.4	18.29
1348	2023-06-14 07:29:44	94.956		17.10	17.10	1002.3	84.7	404100		0	22.773	301.5	38.6	18.31
1349	2023-06-14 07:34:44	94.891		17.10	17.10	1002.4	84.7	404400		0	22.780	301.3	38.6	18.31
1350	2023-06-14 07:39:44	94.810		17.10	17.10	1002.4	84.7	404700		0	22.790	301.2	38.4	18.34
1351	2023-06-14 07:44:44	94.952		17.10	17.10	1002.3	84.7	405000		0	22.773	301.3	38.8	18.37
1352	2023-06-14 07:49:44	94.823		17.10	17.10	1002.4	84.7	405300		0	22.789	301.3	38.7	18.41
1353	2023-06-14 07:54:44	94.868		17.10	17.10	1002.3	84.7	405600		0	22.784	301.1	38.6	18.47
1354	2023-06-14 07:59:44	94.812		17.09	17.09	1002.3	84.7	405900		0	22.792	301.3	38.5	18.52
1355	2023-06-14 08:04:44	94.929		17.09	17.09	1002.4	84.7	406200		0	22.777	300.9	38.7	18.57
1356	2023-06-14 08:09:44	94.811		17.10	17.10	1002.3	84.7	406500		0	22.792	301.1	38.2	18.66
1357	2023-06-14 08:14:44	94.846		17.08	17.08	1002.1	84.7	406800		0	22.790	300.8	38.8	18.78
1358	2023-06-14 08:19:44	94.789		17.08	17.08	1002.1	84.7	407100		0	22.797	300.5	38.5	18.90
1359	2023-06-14 08:24:44	94.802		17.09	17.09	1002.1	84.7	407400		0	22.795	300.3	38.5	18.99
1360	2023-06-14 08:29:44	94.738		17.08	17.08	1002.0	84.6	407700		0	22.805	300.5	38.4	19.08
1361	2023-06-14 08:34:44	94.798		17.08	17.08	1002.0	84.6	408000		0	22.798	300.2	38.5	19.14
1362	2023-06-14 08:39:44	94.798		17.08	17.08	1002.1	84.6	408300		0	22.798	300.1	38.6	19.19
1363	2023-06-14 08:44:44	94.820		17.08	17.08	1002.0	84.5	408600		0	22.796	299.9	38.3	19.22
1364	2023-06-14 08:49:44	94.756		17.08	17.08	1001.9	84.5	408900		0	22.805	300.0	38.5	19.25
1365	2023-06-14 08:54:44	94.754		17.08	17.08	1001.9	84.5	409200		0	22.805	300.1	38.5	19.26
1366	2023-06-14 08:59:44	94.823		17.08	17.08	1001.9	84.4	409500		0	22.797	299.8	38.3	19.28
1367	2023-06-14 09:04:44	94.840		17.07	17.07	1001.9	84.4	409800		0	22.795	299.9	38.4	19.29
1368	2023-06-14 09:09:44	94.720		17.08	17.08	1001.8	84.4	410100		0	22.811	299.9	38.7	19.31
1369	2023-06-14 09:14:44	94.764		17.08	17.08	1001.9	84.4	410400		0	22.805	300.2	38.6	19.31
1370	2023-06-14 09:19:44	94.705		17.06	17.06	1001.9	84.4	410700		0	22.813	300.1	38.7	19.35
1371	2023-06-14 09:24:44	94.749		17.08	17.08	1001.8	84.3	411000		0	22.808	300.0	38.5	19.35
1372	2023-06-14 09:29:44	94.794		17.08	17.08	1001.8	84.3	411300		0	22.802	300.0	38.3	19.31
1373	2023-06-14 09:34:44	94.817		17.07	17.07	1001.6	84.2	411600		0	22.801	300.3	38.7	19.25
1374	2023-06-14 09:39:44	94.736		17.07	17.07	1001.7	84.2	411900		0	22.811	300.3	38.5	19.21
1375	2023-06-14 09:44:44	94.738		17.07	17.07	1001.7	84.2	412200		0	22.810	300.7	38.5	19.15
1376	2023-06-14 09:49:44	94.712		17.07	17.07	1001.6	84.2	412500		0	22.814	300.7	38.5	19.07
1377	2023-06-14 09:54:44	94.739		17.06	17.06	1001.5	84.2	412800		0	22.813	300.8	38.5	18.98
1378	2023-06-14 09:59:44	94.736		17.07	17.07	1001.6	84.1	413100		0	22.812	301.0	38.3	18.91
1379	2023-06-14 10:04:44	94.764		17.06	17.06	1001.7	84.2	413400		0	22.808	301.0	38.4	18.84
1380	2023-06-14 10:09:44	94.918		17.06	17.06	1001.6	84.1	413700		0	22.790	301.2	38.6	18.77
1381	2023-06-14 10:14:44	94.788		17.06	17.06	1001.6	84.1	414000		0	22.807	301.5	38.6	18.67
1382	2023-06-14 10:19:44	94.866		17.06	17.06	1001.7	84.1	414300		0	22.796	301.6	38.5	18.59
1383	2023-06-14 10:24:44	94.907		17.06	17.06	1001.7	84.1	414600		0	22.790	302.0	38.6	18.49
1384	2023-06-14 10:29:44	94.925		17.06	17.06	1001.7	84.1	414900		0	22.788	302.0	38.6	18.38
1385	2023-06-14 10:34:44	94.874		17.06	17.06	1001.7	84.1	415200		0	22.795	302.1	38.6	18.29
1386	2023-06-14 10:39:44	94.847		17.06	17.06	1001.6	84.3	415500		0	22.800	302.5	38.4	18.26
